t0_green,t0_green_bkg,t0_red,t0_red_bkg,t0_flag,t0Point5_green,t0Point5_green_bkg,t0Point5_red,t0Point5_red_bkg,t0Point5_flag,t2_green,t2_green_bkg,t2_red,t2_red_bkg,t2_flag,t5_green,t5_green_bkg,t5_red,t5_red_bkg,t5_flag,t7_green,t7_green_bkg,t7_red,t7_red_bkg,t7_flag,t9_green,t9_green_bkg,t9_red,t9_red_bkg,t9_flag,t11Point5_green,t11Point5_green_bkg,t11Point5_red,t11Point5_red_bkg,t11Point5_flag,gal_ndt80_green,gal_ndt80_green_bkg,gal_ndt80_red,gal_ndt80_red_bkg,ndt80_delete_early_green,ndt80_delete_early_green_bkg,ndt80_delete_early_red,ndt80_delete_early_red_bkg,ndt80_delete_early_flag,ndt80_delete_mid_green,ndt80_delete_mid_green_green_bkg,ndt80_delete_mid_green_red,ndt80_delete_mid_green_red_bkg,ndt80_delete_mid_green_flag,t0_correlation,t0Point5_correlation,t2_correlation,t5_correlation,t7_correlation,t9_correlation,t11Point5_correlation,ndt80_delete_early_correlation,ndt80_delete_mid_correlation,t0_regression,t0Point5_regression,t2_regression,t5_regression,t7_regression,t9_regression,t11Point5_regression,ndt80_delete_early_regression,ndt80_delete_mid_regression,t0_g/r_ratio,t0Point5_g/r_ratio,t2_g/r_ratio,t5_g/r_ratio,t7_g/r_ratio,t9_g/r_ratio,t11Point5_g/r_ratio,ndt80_delete_early_g/r_ratio,ndt80_delete_mid_g/r_ratio,failed_pcr,overlaps_another_orf=yes,classification,id
-0.74821,-0.378586,-0.803981,-0.808274,-0.077298,-1.063762,-1.202807,-1.164443,-1.039145,-0.109644,-0.911997,-1.823379,-0.953689,-1.485798,-0.131356,-0.81174,-0.713418,-0.98931,-1.169898,-0.175538,-0.819581,-0.724783,-0.839573,-0.782872,-0.149812,-0.63874,-0.590804,-0.708932,-1.319116,-0.059347,-0.782708,-0.755134,-0.668522,-0.707445,-0.079046,-0.955032,-1.288637,-0.919833,-0.84751,-1.027776,-0.429342,-0.958488,0.01256,-0.125017,-0.848749,-0.818556,-0.925338,-0.436473,-0.121633,0.088838,-1.42284,-2.91726,-6.084018,-1.611291,-1.3475,-2.099457,-1.531859,-1.121135,1.439879,-0.112561,-0.144277,-0.894585,-0.221482,-0.257285,-0.429332,-0.309735,-0.24174,1.880626,0.137097,0.724438,0.613233,0.039743,0.030412,-0.059673,-0.610982,-0.103364,-1.643239,-0.310659,01.04@16.19.03@20.03.25@32.07,2275
-0.532734,0.014941,-0.507718,0.216925,-0.077298,0.228898,0.372643,0.723077,1.223362,-0.109644,-0.373108,-0.693976,-0.246495,-0.47128,-0.131356,-0.399306,-0.683953,-0.229712,-0.596916,-0.175538,-0.304361,0.368277,0.104982,1.017868,-0.149812,-0.651777,-0.702945,-0.584426,-0.573617,-0.059347,-0.165247,1.801595,0.179491,2.419231,-0.079046,-0.859323,-0.150095,-0.771421,-0.304928,0.414403,0.376966,1.200666,0.715386,-0.125017,-0.152364,2.609247,1.285987,7.52495,-0.121633,-0.221469,0.250766,0.251928,0.248118,0.190454,-0.69417,-0.262468,0.197522,0.177676,0.138832,-0.395102,-0.325994,-0.48065,-0.61288,-0.581602,-0.735517,-0.476724,-0.429703,0.065121,-0.437226,-0.445303,-0.516759,-0.638071,-0.584878,-0.74493,-0.905895,-0.493927,0,-0.310659,32.01,2276
-0.426172,0.014941,-0.468263,0.371256,-0.077298,-0.161558,0.496351,-0.40154,0.501806,-0.109644,-0.176568,3.181044,-0.368732,2.665921,-0.131356,-0.351468,-0.353938,-0.412529,-0.100331,-0.175538,-0.567812,-0.262543,-0.561669,-0.280381,-0.149812,-0.384833,-0.268852,-0.423089,-0.3105,-0.059347,-0.443464,0.076323,-0.431773,-0.077048,-0.079046,-0.591281,-0.423857,-0.645671,-0.668917,-0.498374,-0.910888,-0.319117,-0.670743,-0.125017,-0.082949,-0.163629,0.032185,-0.339224,-0.121633,0.488788,0.299702,0.380533,0.399484,0.548755,0.694154,0.397349,0.353389,0.38038,1.412774,0.171608,0.516171,-0.066714,-0.234262,0.072689,-0.086525,-0.349494,-0.245245,1.239859,0.084199,0.309368,-0.109221,-0.314227,-0.156039,-0.180056,0.011613,-0.382337,0,-0.310659,01.06.10@10.01.09.05@11.02.03.04@14.07.04@34.11.03.07@43.01.03.09,2277
-0.825862,-0.50116,-0.798443,-0.55473,-0.077298,-0.716079,0.005159,-0.601731,0.28167,-0.109644,-0.794328,-0.655031,-0.701792,-0.229357,-0.131356,-0.735199,-0.595556,-0.837922,-0.658034,-0.175538,-0.758731,-0.523573,-0.738099,-0.460992,-0.149812,-0.709822,-1.064689,-0.707303,-1.345428,-0.059347,-0.651677,0.094511,-0.567874,-0.01953,-0.079046,-0.666339,-0.191032,-0.709449,-0.298124,-0.596776,-0.054185,-0.594476,0.019068,-0.125017,-0.753407,0.36982,-0.728561,1.015774,-0.121633,-2.30397,-1.099863,-1.364817,-0.786215,-0.884451,-2.899157,-1.11723,0.011966,-0.760771,-1.704319,-0.448028,-0.802218,-0.275653,-0.437949,-0.845582,-0.446624,0.450805,-0.361527,0.171915,-0.467454,-0.747172,-0.081434,-0.344352,-0.361136,-0.207836,0.251913,-0.220533,0,-0.310659,01.05@42.01,2278
0.172859,0.998758,-0.025946,0.4227,-0.077298,-0.335705,-0.780746,-1.03031,-0.93723,-0.109644,0.068576,0.584716,-0.667644,0.316922,-0.131356,0.135457,1.142914,-0.509028,0.728584,-0.175538,-0.059392,-0.286108,-0.637863,-0.580803,-0.149812,0.458213,1.90523,-0.177987,1.811978,-0.059347,-0.619368,-0.549868,-0.621649,-0.606214,-0.079046,1.534112,-0.5569,0.565292,-0.485222,2.106916,0.119395,-0.746454,-0.130608,-0.125017,2.113812,-0.786866,-0.598985,-0.624487,-0.121633,0.612911,-2.812618,-0.03284,-0.920762,-0.761605,0.378378,0.494822,0.115878,0.470471,1.223038,1.396223,4.740783,1.945801,0.743434,1.950712,1.039547,6.135829,2.727428,0.65249,2.638428,4.158193,1.817323,1.493279,1.270316,0.699667,0.808971,5.604432,0,-0.310659,11.04.01@11.04.02@11.06.02,2279
0.006461,0.31815,-0.220801,-0.091737,-0.077298,-0.221135,-0.344132,0.651782,-0.333895,-0.109644,-0.434074,-1.19377,-0.120299,-0.970735,-0.131356,-0.403748,-0.159465,-0.018565,0.274018,-0.175538,-0.233573,-0.019641,0.229084,0.177403,-0.149812,-0.098334,0.451019,0.144036,0.097331,-0.059347,-0.456028,-0.451133,-0.31447,-0.302519,-0.079046,3.290199,-0.001701,0.515354,0.074369,-0.499161,0.438559,0.718993,2.121038,-0.125017,-0.277814,-0.142502,1.172748,0.06922,-0.121633,0.702555,0.123533,0.371347,-0.130296,-0.147373,0.36749,0.337366,-0.195856,0.305305,2.429217,-0.649145,-0.566613,-0.635383,-0.623264,-0.517493,-0.412039,-0.676657,-0.447543,1.346654,-0.679047,-0.709438,-0.702003,-0.653134,-0.612846,-0.504164,2.927977,-0.689208,0,-0.310659,01.06.02.01,2280
-0.272885,1.03424,-0.448535,0.308789,-0.077298,-0.640004,-1.00633,-0.817229,-0.835315,-0.109644,-0.440896,0.292629,-0.265301,0.277902,-0.131356,-0.154647,1.181219,0.350167,1.351225,-0.175538,-0.509752,-0.171908,0.098264,-0.387675,-0.149812,0.041656,2.364645,0.616313,2.368909,-0.059347,-0.669029,-0.617424,-0.454378,-0.654529,-0.079046,-0.224824,-0.510847,-0.382139,-0.592377,-0.510969,-0.177371,0.180941,0.032083,-0.125017,-0.507526,-0.844964,-0.125979,-0.702286,-0.121633,0.688764,0.642253,-0.1247,0.458349,-0.280457,0.274935,0.374855,0.063922,0.432933,2.411147,0.197664,-0.574132,-0.658051,-0.784616,-0.697565,-0.719242,-0.581235,-0.359934,1.400051,0.091756,-0.621393,-0.739052,-0.826353,-0.817943,-0.763451,0.230067,-0.605516,0,-0.310659,10.01.09.05@11.02.03.04,2281
1.857003,1.424541,1.420756,1.131888,-0.077298,1.60802,0.558204,-0.523186,0.179755,-0.109644,2.943358,0.325083,-0.174241,-0.143513,-0.131356,2.601177,1.779371,0.018618,1.064733,-0.175538,2.382799,-0.215413,-0.300736,-0.35191,-0.149812,2.66888,2.733624,0.21183,2.575018,-0.059347,0.055531,-0.56286,-0.523856,-0.599311,-0.079046,1.127206,-0.405947,1.645894,-0.420588,5.220748,0.069001,-0.024148,-0.182669,-0.125017,4.541399,-0.216446,-0.127835,-0.423507,-0.121633,0.847365,0.632466,0.141695,0.180845,0.139268,-0.057174,0.584797,0.101033,0.29029,1.209485,3.719245,5.326037,4.312133,2.955234,3.340373,2.452478,2.684715,1.868217,0.545696,3.159853,5.755581,3.484523,3.398691,3.01364,2.468372,-0.490832,2.725427,-1.643239,3.218089,01.04@14.07.03@30.01.09.03,2282
-0.468864,-0.29472,-0.435383,-0.088062,-0.077298,-0.50588,0.78015,-0.474447,0.693405,-0.109644,-0.330048,1.065036,-0.211853,0.707121,-0.131356,-0.324131,0.70093,-0.368264,0.472651,-0.175538,-0.58054,-0.558014,-0.63362,-0.541462,-0.149812,-0.311269,-0.207356,-0.432541,-0.599929,-0.059347,-0.317518,0.190648,-0.410359,-0.014929,-0.079046,-0.720033,-0.618304,-0.741137,-0.594078,-0.773899,-0.961282,-0.787717,-0.826926,-0.125017,-0.336357,-0.438276,-0.651335,-0.417023,-0.121633,0.316396,0.289915,0.454021,0.147208,0.354249,0.547155,0.427341,0.1233,0.327827,0.464094,-0.35439,-0.476381,-0.201736,-0.064923,0.114171,0.132179,-0.13593,0.122078,-0.148468,-0.33143,-0.533348,-0.294465,-0.110882,0.02109,0.116272,0.011613,-0.125682,0,-0.310659,01.05.25@11.02.03.04@18.02.01.01.05@30@32.01.03@34.11.03.13,2283
0.460609,2.566413,0.106611,1.852099,-0.077298,0.100579,-0.362324,-0.608176,-0.541801,-0.109644,-0.272919,-0.200674,-0.277673,-0.5103,-0.131356,-0.413316,0.037954,-0.26601,-0.13089,-0.175538,-0.094263,-0.030517,0.564266,0.36159,-0.149812,-0.044946,0.722327,0.393049,0.522704,-0.059347,-0.482653,0.058134,-0.317801,-0.127664,-0.079046,1.281736,2.231887,0.743588,1.868801,-0.59284,0.78012,-0.57078,0.8976,-0.125017,-0.322697,-0.454121,-0.347631,-0.261425,-0.121633,0.247439,-0.160295,0.352975,0.239709,-0.423778,0.460045,0.149918,0.115878,0.500502,0.961022,0.805086,-0.112946,-0.525986,-0.692757,-0.606115,-0.671432,-0.235896,-0.19236,1.560242,0.862559,-0.244057,-0.581594,-0.675728,-0.724717,-0.643068,0.546826,-0.24843,0,-0.310659,10.01.09.05@14.07.04@42.10.03,2284
0.396739,1.692268,0.183791,1.598556,-0.077298,0.200484,1.50784,0.037109,1.304894,-0.109644,0.295386,2.369691,2.426888,2.962472,-0.131356,0.24651,1.190059,2.370893,2.15722,-0.175538,0.000934,-0.249854,0.863384,-0.348334,-0.149812,1.083668,4.408499,1.359115,4.60102,-0.059347,-0.52633,-0.453731,-0.463895,-0.488877,-0.079046,1.329164,-0.14242,0.476245,-0.495427,1.418496,0.320972,1.535672,0.006052,-0.125017,-0.123372,-0.760458,-0.061748,-0.728219,-0.121633,0.585328,0.671615,0.536696,0.315392,0.159742,-0.024508,0.577299,0.152989,0.305305,1.421809,0.042958,-1.020279,-0.927109,-0.687166,-0.47224,-0.185197,-0.298375,-0.205422,0.866079,-0.074495,-1.137085,-0.942821,-0.713384,-0.473007,-0.300439,0.721589,-0.326543,0,-0.310659,02.11.05@02.13.03@02.45.15@20.01.15,2285
0.730879,1.840647,0.422601,2.259974,-0.077298,-0.37695,1.69704,-0.574744,1.398655,-0.109644,0.650524,2.343728,0.08211,2.697136,-0.131356,0.747103,3.220238,-0.064602,2.562127,-0.175538,0.212601,0.087308,-0.60339,-0.341181,-0.149812,1.278909,3.685011,-0.04468,3.430149,-0.059347,-0.52992,-0.487509,-0.60999,-0.484275,-0.079046,0.119557,-0.628538,-0.115198,-0.48182,-0.741623,-0.36215,-0.761161,-0.2087,-0.125017,-0.69347,-1.013978,-0.881527,-0.760635,-0.121633,0.647389,0.593317,0.196812,-0.029386,0.190454,0.476378,0.134922,-1.108792,0.395396,1.95036,0.198478,0.859554,1.6797,2.16445,3.697688,1.642764,-0.200113,0.244413,1.346654,0.114427,0.825061,1.298638,2.118374,2.845834,1.514568,0.284681,-0.114523,0,-0.310659,14.04@20.01.10@20.09.07.05,2286
-0.745521,-0.952748,-0.698074,-0.947906,-0.077298,-0.682472,-1.05363,-0.468808,-0.708941,-0.109644,-0.348807,-0.557669,-0.55283,-0.689791,-0.131356,-0.499766,-0.790029,-0.70424,-0.879587,-0.175538,-0.485516,-0.893364,-0.66438,-0.743531,-0.149812,-0.419288,-0.475046,-0.541728,-0.6087,-0.059347,-0.212514,-0.178311,-0.419639,-0.2427,-0.079046,0.113575,1.461772,-0.093538,0.293783,-0.462162,-0.194169,-0.355069,-0.182669,-0.125017,-0.444801,-0.565036,-0.460499,-0.222526,-0.121633,0.619807,-0.31689,0.52751,0.584487,0.354249,0.389267,0.712262,0.464723,0.515517,0.518304,-0.575049,0.60515,0.462532,0.469456,0.593105,0.776085,-0.304055,-0.180254,-0.415454,-0.520352,0.435147,0.289055,0.363588,0.31009,0.486681,0.219144,-0.343281,0,-0.310659,18.02.01.01.01@20.09.07@20.09.13,2287
-0.066148,-0.29472,0.44752,-0.348955,-0.077298,-0.088233,-0.173125,-0.062785,0.016692,-0.109644,0.124852,0.746986,0.185542,0.387158,-0.131356,-0.151572,-0.837174,0.055358,-0.593096,-0.175538,-0.228168,-0.34774,-0.21588,0.098722,-0.149812,-0.011112,0.262912,0.237578,1.062094,-0.059347,0.12703,0.505042,-0.00039,0.277262,-0.079046,-0.745242,-0.927885,-0.710852,-0.682524,-0.518054,-0.031788,-0.351801,-0.059024,-0.125017,-0.530943,-0.163629,-0.492429,-0.112311,-0.121633,0.85426,-0.365826,0.720417,0.466758,0.446383,0.68871,0.622287,0.212367,0.387888,-1.270636,-0.16223,-0.132998,-0.33183,-0.255829,-0.366648,-0.133318,-0.379598,-0.269138,-2.497945,-0.240747,-0.306947,-0.424136,-0.269039,-0.51962,-0.244877,-0.305146,-0.399076,0,-0.310659,20.01.07@20.01.17@20.01.23@20.03,2288
-0.472898,-0.804369,-0.442651,-0.55473,-0.077298,-0.300876,-0.828046,-0.273047,-0.713018,-0.109644,-0.492056,-0.226637,-0.083677,-0.54932,-0.131356,-0.50045,-0.957983,0.050489,-0.864308,-0.175538,-0.563976,-0.848046,-0.227018,-0.537885,-0.149812,-0.555553,-0.572717,-0.449815,-0.161401,-0.059347,-0.44825,-0.089969,-0.195738,-0.258805,-0.079046,-0.83625,-0.897183,-0.769816,-0.716542,-0.815228,-0.479737,-0.337502,-0.23473,-0.125017,-0.816132,-0.359051,-0.697745,-0.404057,-0.121633,0.061255,0.231192,0.279486,0.44153,0.364486,-0.073508,0.697266,0.353389,-0.167673,0.057516,-0.232254,-0.813497,-0.769419,-0.646429,-0.544834,-0.628708,-0.606794,-0.465702,-0.041674,-0.270975,-0.923262,-0.822412,-0.683259,-0.538265,-0.73567,-0.621904,-0.638993,0,-0.310659,20.09.07.27@40.01@43.01.03.09,2289
-0.84704,-0.668892,-0.799135,-0.764179,-0.077298,-0.773211,-0.893538,-0.268213,-0.851622,-0.109644,-0.79646,-0.797829,-0.385064,-0.596144,-0.131356,-0.752625,-0.92557,-0.022992,-0.955985,-0.175538,-0.785581,-0.751973,-0.291897,-0.46278,-0.149812,-0.648363,-0.377375,-0.485342,0.443769,-0.059347,-0.695654,-0.360192,-0.397272,-0.40145,-0.079046,-0.837247,-0.979056,-0.772223,-0.682524,-0.80893,-0.462939,0.516764,-0.254253,-0.125017,-0.770412,-0.211164,-0.304563,-0.287358,-0.121633,-0.531775,0.289915,-0.850398,-0.29848,-1.222278,-2.812046,-0.21748,0.360811,-0.14515,-0.710463,-0.759067,-1.153121,-1.055232,-0.935584,-0.976628,-0.960325,-0.734592,-0.493419,-0.789235,-0.769729,-1.237708,-1.100279,-0.939322,-0.817943,-0.967176,-0.556368,-0.7729,0,-0.310659,10.01.05,2290
-0.192207,-0.152792,-0.036675,0.161807,-0.077298,0.503256,-0.551524,-0.653693,-0.513265,-0.109644,0.419024,-0.272073,-0.518188,-0.260572,-0.131356,0.094453,-0.518945,-0.73434,-0.646574,-0.175538,0.615885,0.908463,-0.535682,-0.06043,-0.149812,-0.248568,-0.507603,-0.515328,-0.38505,-0.059347,0.81928,1.702859,0.365321,1.110122,-0.079046,-0.576042,-0.590161,-0.68839,-0.478418,-0.11067,0.309773,-0.882907,-0.006963,-0.125017,-0.541258,0.332848,-0.945758,-0.39109,-0.121633,0.337083,0.113746,0.52751,-0.180752,0.303063,0.274935,0.46483,-0.685724,-2.292316,-0.710463,1.665736,3.091543,3.058499,2.374527,0.939106,-0.013285,2.495006,0.75892,-1.109618,1.80717,3.013608,3.373377,2.532594,1.055897,-0.096714,0.601439,3.054615,0,-0.310659,12.01.01,2291
0.031337,0.36976,0.002088,0.573357,-0.077298,-0.366257,-0.034864,5.227587,6.938739,-0.109644,0.005052,-0.122784,4.583114,0.48861,-0.131356,-0.141321,-0.401083,2.360712,0.289297,-0.175538,0.266129,1.410581,3.281784,7.342809,-0.149812,-0.356897,-0.001162,0.078849,0.798977,-0.059347,0.901549,3.428131,2.277397,5.918624,-0.079046,-0.901481,-0.306165,-0.770819,-0.284517,0.07157,0.197786,4.119303,0.663325,-0.125017,-0.124766,3.037063,0.126118,3.881367,-0.121633,0.288813,-0.179869,0.426463,0.424712,0.088082,0.525378,0.622287,0.219789,-0.325332,-0.466517,-1.016366,-1.214529,-0.951748,-0.857304,-0.678709,-0.778241,-0.723233,-0.319474,0.065121,-1.03422,-1.363487,-1.044706,-0.879072,-0.80862,-0.846793,-1.233576,-0.756162,0,-0.310659,01.06@20.01.07@20.03.02.03@20.09.04,2292
-0.606016,-0.933394,-0.553404,-0.720084,-0.077298,-0.405364,-0.726169,-0.196112,-0.668175,-0.109644,-0.515931,-0.265582,-0.548376,-0.088885,-0.131356,-0.469696,-0.571983,-0.510799,-0.78791,-0.175538,-0.605124,-0.605144,-0.549824,-0.527156,-0.149812,-0.6077,-1.003193,-0.393429,-0.345583,-0.059347,-0.501799,-0.219884,-0.087714,-0.224294,-0.079046,-0.984229,-1.209322,-0.913616,-0.692729,-0.830185,-0.401346,-0.874737,-0.501544,-0.125017,-0.740305,-0.131939,-0.879299,-0.468889,-0.121633,0.785303,0.51502,0.371347,0.424712,-0.024527,-0.068063,0.562303,0.019388,-0.543051,0.360191,-0.396731,-0.042766,-0.220462,-0.429163,-0.736219,-0.803672,0.061731,-0.147759,-0.255263,-0.444783,-0.093123,-0.294465,-0.412133,-0.743362,-0.883834,-1.277267,0.024964,0,-0.310659,01.03.13@01.05.25@10.03.03@30.01.05.05.01@30.01.09.07@34.11.12@40.10@40.20,2293
-0.774094,-0.807595,-0.756565,-0.815623,-0.077298,-0.686749,-0.427816,-0.67343,-0.390967,-0.109644,-0.677086,-1.135352,-0.725051,-1.103402,-0.131356,-0.672325,-0.92557,-0.791443,-1.139339,-0.175538,-0.202712,0.190632,0.220599,0.123757,-0.149812,0.109944,0.411227,0.537437,0.53586,-0.059347,-0.392308,-0.28744,-0.2833,-0.309421,-0.079046,0.483023,0.228566,1.256212,0.880588,-0.918747,-0.238964,-0.841236,-0.111085,-0.125017,-0.620431,0.000103,-0.657276,-0.047478,-0.121633,-0.366278,-1.158586,0.141695,-1.551453,0.354249,0.612488,0.382353,-0.344301,-0.407915,-0.421341,-0.395916,0.011123,-0.275653,-0.577734,-0.536349,-0.349988,-0.333591,-0.272961,0.385504,-0.33143,-0.030234,-0.099959,-0.638071,-0.640814,-0.476383,-0.676518,-0.326543,0,-0.310659,14.10@20.09.07.27@20.09.13,2294
-0.349528,-0.172146,-0.436075,-0.448168,-0.077298,-0.965384,-0.624293,-0.963446,-0.627409,-0.109644,-0.279314,-0.88221,-0.470679,-1.017559,-0.131356,-0.324131,0.818793,-0.39261,0.736223,-0.175538,-0.442974,-0.668589,-0.118472,-0.722072,-0.149812,-0.223425,1.648392,0.000299,1.412917,-0.059347,-0.642104,-0.614826,-0.411787,-0.714347,-0.079046,0.513502,-0.702736,-0.266017,-0.723345,-0.923077,-0.104579,-0.933158,0.142713,-0.125017,-0.774315,-0.485811,-0.896749,-0.475373,-0.121633,0.468101,0.456297,0.444835,-0.147115,0.251877,0.754043,0.157416,-0.121634,-2.164688,0.951987,-0.605176,0.365784,-0.255942,-0.643234,-0.623085,-0.756879,1.107971,-0.22167,0.65249,-0.497681,0.284213,-0.201843,-0.645603,-0.724717,-0.781971,1.497102,0.320676,0,-0.310659,18.02.01.01.01@18.02.05@30.01.05.05@30.01.09.07,2295
0.165127,-0.252786,0.09692,-0.367328,-0.077298,-0.014602,-0.340494,4.737783,-0.015921,-0.109644,0.215235,-0.797829,1.416823,-0.502496,-0.131356,0.167577,-0.495373,0.281556,-0.394462,-0.175538,1.096233,0.156191,1.20493,-0.051489,-0.149812,1.374202,0.403992,1.747954,-0.091236,-0.059347,0.48572,-0.136738,0.832871,0.090904,-0.079046,2.841849,0.123666,0.710696,-0.240294,-0.226391,-0.171772,-0.374679,-0.2087,-0.125017,0.430836,-0.316797,-0.088108,0.159985,-0.121633,0.088838,0.319276,0.463207,0.180845,0.620416,0.607044,0.554805,0.331122,0.38038,-0.082527,-0.941456,-0.768381,-0.195823,-0.313341,-0.358163,-0.541227,-0.081971,0.055177,0.011723,-0.973765,-0.898106,-0.294465,-0.374477,-0.463685,-0.615287,1.824783,-0.125682,0,-0.310659,01.01.11.04.01,2296
-0.570719,-0.359232,-0.642698,-0.650268,-0.077298,-0.811096,-0.8426,-0.773727,-0.74563,-0.109644,-0.628057,-1.271659,-0.682986,-0.994147,-0.131356,-0.657632,-0.949143,-0.768425,-1.261575,-0.175538,-0.452912,-0.28067,-0.305333,-0.502121,-0.149812,-0.28923,-0.38461,-0.190372,-0.678864,-0.059347,-0.471585,-0.440739,-0.408217,-0.514185,-0.079046,-0.493294,-0.313841,-0.682574,-0.549855,-0.858525,-0.474137,-0.850633,-0.488529,-0.125017,-0.544603,-0.459403,-0.651335,-0.196593,-0.121633,-0.062868,0.554169,0.31623,0.054706,0.620416,0.634266,0.547307,-0.054834,0.230229,0.319533,-0.372303,0.116393,-0.145559,-0.48268,-0.410016,-0.259454,-0.12741,-0.134379,1.186462,-0.414555,0.070389,-0.183319,-0.540165,-0.491653,-0.356,0.863584,-0.148,-1.643239,-0.310659,01.05.25@11.02.01@11.02.02@11.02.03.01,2297
-0.092033,1.247131,-0.034252,1.374408,-0.077298,0.915098,1.456902,1.364334,2.291428,-0.109644,0.028074,-0.551178,0.015301,-0.291788,-0.131356,-0.092116,-0.551357,0.197451,-0.612195,-0.175538,0.283564,1.760433,0.572221,2.037154,-0.149812,-0.523582,-0.626979,-0.505224,-0.196483,-0.059347,0.771116,5.150805,0.327013,3.332616,-0.079046,1.078355,1.766236,1.898797,1.549035,1.300808,0.9593,1.731364,2.615619,-0.125017,0.012393,0.649748,0.680435,2.130891,-0.121633,0.275022,0.094171,0.435649,0.416303,-0.229271,-0.138841,0.382353,0.249478,0.275274,-0.353578,-0.328335,-0.074096,-0.394906,-0.497857,-0.224288,-0.112973,-0.364262,-0.337314,-0.68244,-0.346543,-0.143434,-0.507497,-0.487446,-0.174685,-0.133755,-0.600059,-0.371179,2.852059,-0.310659,14.07.05@14.13.01,2298
-0.568702,0.450401,-0.571747,0.323487,-0.077298,-0.536433,-0.027587,-0.546951,0.228674,-0.109644,-0.532558,-0.265582,-0.46771,-0.260572,-0.131356,-0.593051,-0.303846,-0.783033,-0.688593,-0.175538,-0.238978,1.69155,-0.470979,0.307944,-0.149812,-0.687473,-0.782529,-0.736962,-1.577848,-0.059347,-0.059046,2.256297,-0.340405,0.585559,-0.079046,-0.404563,1.589698,0.032613,1.130618,-0.340537,0.455357,-0.184706,0.689355,-0.125017,-0.728596,-0.380177,-0.846256,0.062737,-0.121633,0.116421,-0.404974,-0.326793,-0.29848,-0.434015,-3.487153,-0.007538,0.063922,-0.715726,-0.425859,-0.315307,-0.502698,0.153066,-0.117642,-0.924775,0.21254,-0.383006,-0.176113,0.065121,-0.225633,-0.445303,0.205695,-0.058163,-0.239943,0.134792,-0.873127,-0.371179,0,-0.310659,01.05@02.16,2299
-0.376085,-0.526965,-0.455457,-0.521659,-0.077298,-0.389477,-0.893538,-0.477669,-1.002456,-0.109644,-0.278462,-0.083839,-0.460286,-0.362024,-0.131356,-0.22743,-0.825387,-0.544884,-0.818469,-0.175538,-0.413856,-0.822668,-0.725547,-0.78466,-0.149812,-0.419598,-0.702945,-0.611478,-0.516609,-0.059347,-0.20683,0.343948,-0.449381,0.20594,-0.079046,-0.178537,0.159486,-0.632435,-0.27091,-0.305506,-0.412544,-0.426973,-0.410437,-0.125017,-0.095494,0.137426,-0.350972,-0.105828,-0.121633,0.564641,0.417148,0.656114,0.407893,0.251877,-0.60706,-0.247472,0.2569,0.357858,1.12817,-0.084063,0.364531,0.543348,1.270624,0.980588,0.738447,-0.09901,-0.049955,0.972873,-0.172735,0.259057,0.483562,1.161903,1.475413,1.033035,2.239846,-0.136841,0,-0.310659,18.02.01.01.01@30.01.05.05.01@30.05@34.11.03.07@40.01@42.04.03@42.29@43.01.03.05,2300
1.932638,0.302022,1.437715,-0.106435,-0.077298,0.787696,-0.384155,0.052013,-0.549954,-0.109644,4.160547,-0.40838,1.337641,-0.564928,-0.131356,2.953813,0.603694,0.424976,0.170881,-0.175538,3.520291,-0.083086,0.34806,-0.398404,-0.149812,2.651187,1.395171,0.410323,1.062094,-0.059347,0.90454,-0.264055,0.142611,-0.493478,-0.079046,2.585628,0.011092,2.070072,-0.42399,1.152811,-0.059785,-0.533603,0.051606,-0.125017,1.826393,-0.359051,-0.526215,-0.267909,-0.121633,0.606015,0.475871,0.417277,0.222891,0.303063,0.797598,0.494822,0.420189,0.155153,1.186898,0.564071,1.610234,2.341997,1.589334,2.106271,0.364107,2.027549,1.930659,0.65249,0.34869,1.617466,2.067403,1.674029,1.801704,0.255175,0.066226,1.788076,0,-0.310659,12.04.02,2301
0.256562,0.292345,0.284507,-0.150529,-0.077298,-0.326539,-0.311386,-0.324202,-0.342048,-0.109644,0.387475,-0.590123,-0.229669,-1.079991,-0.131356,0.156643,0.680304,-0.435105,0.063924,-0.175538,0.376147,-0.318737,-0.572453,-0.537885,-0.149812,0.461627,1.293882,-0.362465,0.759509,-0.059347,-0.428805,-0.607031,-0.606658,-0.613116,-0.079046,-0.81859,-0.283138,-0.869293,-0.762466,0.927274,0.388165,0.165824,0.181759,-0.125017,1.255737,-0.026306,0.71979,-0.060445,-0.121633,0.516371,0.524807,0.444835,-0.19757,0.24164,0.579822,0.419843,0.294011,0.447949,-0.037352,-0.198056,1.082628,1.404728,2.269888,4.065373,2.6132,0.073091,-0.067795,-0.68244,-0.255861,0.925683,0.992984,2.088249,2.454285,1.922018,0.098995,0.086338,0,-0.310659,99,2302
