cln3-1,cln3-2,clb2-2,clb2-1,alpha0,alpha7,alpha14,alpha21,alpha28,alpha35,alpha42,alpha49,alpha56,alpha63,alpha70,alpha77,alpha84,alpha91,alpha98,alpha105,alpha112,alpha119,cdc15_10,cdc15_30,cdc15_50,cdc15_70,cdc15_80,cdc15_90,cdc15_100,cdc15_110,cdc15_120,cdc15_130,cdc15_140,cdc15_150,cdc15_160,cdc15_170,cdc15_180,cdc15_190,cdc15_200,cdc15_210,cdc15_220,cdc15_230,cdc15_240,cdc15_250,cdc15_270,cdc15_290,cdc28_0,cdc28_10,cdc28_20,cdc28_30,cdc28_40,cdc28_50,cdc28_60,cdc28_70,cdc28_80,cdc28_90,cdc28_100,cdc28_110,cdc28_120,cdc28_130,cdc28_140,cdc28_150,cdc28_160,elu0,elu30,elu60,elu90,elu120,elu150,elu180,elu210,elu240,elu270,elu300,elu330,elu360,elu390,classification,id
0.58,-0.69,-0.67,-0.49,-0.34,-0.1,-0.02,0.15,-0.22,0.53,-0.06,0.27,0.16,0.31,-0.03,-0.09,-0.25,-0.13,-0.21,0.17,-0.13,0,-0.68,-1.46,-1.35,-0.55,-0.52,-0.46,0.2,-0.49,0.1,-0.35,-0.38,-0.27,-0.22,-0.25,0.97,0.34,0.6,0.3,1.05,1,1.25,0.39,0.32,0.45,0.73,0.6,0.2,0.6,0.37,0,0.25,0.34,-0.26,-0.14,-0.61,-0.26,-0.12,-0.02,-0.4,-0.34,-0.94,-0.1,-0.16,-0.45,-0.25,0,-0.15,0.07,0.12,0.24,0.19,0.18,-0.03,0.15,0.18,14.01@14.04@20.09.04@32.01@42.01,1857
0.11,0.11,-0.22,1.43,-0.21,-0.35,-0.11,-0.26,-0.13,-0.03,0.16,0.14,0.2,-0.47,-0.02,-0.1,-0.1,0,0.18,0.5,0.62,-0.02,0.06,-0.06,0.03,0.11,-0.18,0.52,-0.81,0.62,-0.17,0.4,-0.4,0.04,-0.81,0.07,-0.51,0.42,-0.14,0.7,-0.88,-0.35,-0.35,0.7,0.43,0.59,-0.31,0.05,0.34,0.32,0.29,-0.33,-0.04,-0.01,-0.35,0.2,-0.01,0.03,0.1,-0.03,0.043775,0.12,-0.37,-0.19,-0.19,-0.47,0.22,0,0.09,0.23,0.17,0.16,0.01,-0.14,0.05,0.01,0.06,20.01.01.01@20.03.22@34.01.01.01,1858
-0.00031,0.82,-0.62,0.34,0.11,0.21,0.74,0.5,-0.29,-0.47,-0.34,-0.29,-0.04,0.24,0.59,0.33,0.23,-0.31,-0.31,-0.45,-0.5,0.07,0.62,0.94,-0.06,0.13,-0.86,-0.06,-0.2,0.42,0.31,0.74,0.31,0.61,-0.08,-0.3,-0.43,-0.08,-0.00603,-0.08,-0.45,-1.04,0.34,-0.04,-0.3,-0.43,-0.55,0.09,0.23,-0.1,0.09,-0.27,-0.17,-0.01,-0.12,0.25,0.05,0.07,0.02,0.043893,-0.2,0.38,0.25,-1.42,-0.57,-0.42,-0.16,0.94,0.77,0.42,0.22,0.01,0.32,0.59,-0.26,-0.44,-0.01,42.01,1859
0,-0.25,-0.32,-0.14,-0.28,-0.059714,-0.06,-0.008604,-0.45,0.25,-0.04,0.01,0.19,0.33,0.28,-0.04,0.07,-0.11,-0.22,0.16,-0.007216,-0.08,-0.14,-0.73,-0.73,-0.45,-0.41,-0.47,-0.27,-0.16,-0.21,-0.03,-0.43,0.27,0.2,0.14,0.36,0.19,0.05,0.24,0.19,0.57,0.17,0.69,0.32,0.65,0.12,0.27,-0.09,-0.58,-0.35,-0.54,-0.4,-0.05,0.04,0.55,0.59,0.2,0.31,-0.06,0.043775,-0.14,0.13,-0.33,-0.31,0.02,-0.54,-0.21,-0.05,0.33,0.26,0.16,0.17,0.25,0.06,0.11,0.09,01.06@12.01.01@42.16,1860
0.4,0,0.24,-0.27,-0.02,-0.16,-0.21,-0.03,-0.26,0.11,-0.39,0.23,0.34,-0.26,0.22,0.05,0.05,-0.21,0.08,0.44,-0.06,0.1,-0.07,0.12,0.24,0.19,0.02,0.08,-0.14,0.08,-0.5,0.04,-0.26,0.05,-0.37,0.36,-0.52,0.19,-0.78,0.26,-0.54,0.46,-0.76,0.59,0.44,0.82,-0.34,-0.15,0.23,-0.1,-0.11,-0.75,-0.1,0.35,0.02,0.56,0.31,-0.13,-0.1,0.043893,0.32,0.09,-0.1,0.74,0,0.16,0.1,0.03,0.02,0.05,-0.06,-0.42,-0.24,0.05,-0.14,-0.11,-0.17,20.01.01.01@20.01.15@20.03.22@20.09.13@34.01.01.03,1861
-0.1,-0.47,0.08,-0.2,-0.29,-0.11,-0.37,0.04,-0.64,0.16,-0.43,0.1,0.12,0.34,0.21,-0.08,0.11,0,0.29,0.26,0.17,0.13,-0.079801,-0.18,-0.37,-0.48,0.93,-0.62,0.61,-0.39,0.99,-0.6,0.67,0.4,0.85,-0.08,0.57,-0.48,0.31,-0.05,0.66,0.12,0.83,-1.91,-0.62,-1.15,-0.44,-0.09,0.18,0.14,0.18,-0.61,-0.23,-0.29,-0.44,0.96,0.006365,0.01,-0.15,0.1,0.02,0.51,0.15,-1.16,0.07,-0.51,0.12,0.4,0.59,0.47,0.44,0.05,0.15,0.12,-0.25,-0.24,-0.23,12.01.01,1862
-0.03,-0.01,0.3,-0.23,-0.34,-0.34,-0.36,-0.2,-0.47,0.25,-0.12,0.24,0.18,0.35,0.23,0.05,0.11,-0.02,0.01,0.11,0.18,0.14,-0.11,0.05,-0.13,0.08,0.11,-0.2,0.06,0.03,0.16,0,-0.11,0.09,-0.27,0.12,0.47,-0.05,-0.18,0.11,-0.18,0.4,-0.11,0.02,-0.25,-0.11,0.27,-0.23,-0.63,0.01,0.13,-0.44,0.13,0.23,0.19,-0.32,-0.1,0,0.38,0.42,-0.04,0.067631,0.074214,0.3,-0.16,0.75,-0.49,-0.03,0.05,0.13,0.02,-0.09,-0.14,0.34,-0.34,-0.28,-0.06,10.01.09.05@11.02.03.04@14.07.04,1863
-0.01,-0.217308,-0.197709,-0.17,-0.011098,-0.059714,0.015297,-0.008604,0.027787,-0.002635,0.07891,-0.006864,0.056154,-0.004805,0.041087,-0.012766,0.047763,-0.15832,0.010549,0.013071,-0.007216,-0.02676,-1.01,0.1,0.07,-0.51,0.35,-0.26,0.04,-0.21,0.15,-0.21,-0.47,0.9,0.13,0.2,0.3,-0.56,-0.41,-0.36,0.25,0.13,0.57,0.09,0.51,0.22,0.45,0.2,0.06,0.1,-0.21,-0.08,-0.27,-0.01,-0.29,0.41,-0.08,-0.22,-0.27,0.043893,-0.3,0.25,0.26,-0.056647,-0.116256,-0.079652,0.000092,0.02397,-0.009688,-0.006168,0.086703,0.064203,0.049058,-0.005891,0.05822,-0.050849,0.040966,14.04@14.13@20.09.04@42.16,1864
0.08,-0.43,-0.79,0.28,0.06,0.16,0.25,0.12,0.12,0.16,0.09,0.01,0.01,0.08,-0.22,-0.03,0.23,-0.32,0.010549,-0.3,-0.05,-0.37,-1.09,-0.09,-0.29,-0.29,-0.39,0.09,0.47,0.04,0.07,0.02,0.03,-0.29,-0.2,-0.04,0.69,0.05,0.14,0.04,0.51,-0.14,0.79,-0.23,-0.05,0.17,1.01,0.57,0.42,0.85,0.63,0.08,-0.12,0.46,-0.07,-0.92,-0.74,-0.37,-0.83,-0.43,-0.12,0.08,-0.5,0.27,-0.06,0.02,0.37,-0.1,0.07,0.32,-0.14,0.14,-0.02,0.27,-0.63,-0.55,0.04,01.05,1865
0.31,1,0.36,-0.25,-0.11,0.11,0.72,0.94,0.59,0.26,0.33,0.12,0.26,-0.31,-0.1,-0.39,-0.35,-0.33,-0.19,-0.66,-0.26,-0.64,-1,-1.4,-0.14,0.78,0.7,0.75,0.2,0.56,0.07,0.04,-0.58,0.15,-0.11,0.3,-0.72,0.2,-1.09,0,-0.65,-0.16,-0.24,0.62,0.78,0.95,0.01,0.4,0.02,-0.2,-0.25,-0.75,-0.59,0.07,0.18,0.64,0.45,0.4,-0.01,-0.1,0.043775,-0.02,-0.26,0.65,0.19,-0.3,-0.04,0.14,0.1,0.2,0.09,0.04,-0.09,0.04,-0.23,-0.4,-0.4,01.05@02.16.03@02.45,1866
-0.47,2.49,-1.6,-0.15,-2.29,-0.059714,0.77,1.6,0.53,0.55,-0.38,-0.54,-1.08,-0.94,0.07,1.35,1.02,1,0.2,-0.04,-0.97,-0.87,-0.88,0.25,1.23,0.79,0.36,-0.74,-1.23,-0.92,-1.23,-0.16,0.36,1.05,1.28,1.38,1.27,0.38,-0.09,-0.56,-0.88,-0.48,-0.67,-0.22,-0.2,-0.06,-1.05,0.22,0.82,0.7,0.76,0.16,-0.07,-0.49,-1,-0.84,0.17,0.5,0.54,0.043893,0.04,-0.06,-0.4,-1.14,-0.14,0.07,-0.3,0.45,0.68,0.74,0.34,0.03,0.44,0.53,-0.43,-1.05,-0.19,01.05@14.07.02.01@14.07.02.02,1867
0.2,-0.217308,-0.27,0.28,0.3,0.22,-0.02,0.18,0.06,-0.3,-0.23,-0.17,-0.15,0.14,0.46,-0.4,-0.22,-0.23,1.04,-0.11,-0.12,-0.46,-0.27,0.35,0.08,-0.23,-0.02,-0.29,0.73,-0.56,0.07,-0.29,0.24,0.4,-0.05,-0.19,0.62,-0.98,0.37,-0.12,0.5,0.59,0.78,-0.21,-0.07,-1.44,-0.34,0.15,-0.26,0.15,0.27,-0.06,-0.14,0.46,0.27,0.11,-0.3,0.15,0.11,-0.06,0.08,-0.06,-0.54,0.66,-0.15,-0.15,1.53,0.5,-0.08,0.3,-0.29,-0.04,-0.29,-0.1,-0.63,-1.17,-0.08,11.04.03.01@16.19.03,1868
-0.01,0.9,-0.54,-0.04,-0.24,-0.47,0.31,0.87,0.26,-0.07,0.28,0.11,-0.12,-0.16,-0.1,0.04,-0.07,-0.07,-0.16,-0.1,-0.007216,-0.29,0.16,0.3,0.85,-0.07,0.13,-0.18,-0.34,-0.37,-0.26,0.15,-0.18,0.24,-0.25,0.3,-0.2,-0.01,-0.25,-0.16,-0.26,0.47,0.29,-1.2,0.41,0.43,-0.07,-0.39,0.34,0.81,0.58,0.24,0.26,0.21,-0.23,-0.04,-0.12,-0.05,-0.06,0.043893,-0.71,-0.26,-0.53,0.69,0.25,-0.14,0,-0.08,-0.35,-0.1,0.24,-0.19,-0.15,-0.31,0.21,-0.33,0.24,01.07.01@01.20.19.01,1869
-0.3,-0.64,-0.47,0.24,0.31,0.35,0.01,-0.13,0.18,-0.24,0.11,-0.1,0.1,-0.07,0.01,0.09,0.07,-0.3,-0.08,-0.24,0.04,-0.12,-1.05,-0.28,-0.61,-0.07,0.19,-0.1,0.04,0.27,0.38,0.25,0.31,0.06,-0.09,-0.38,0.19,-0.49,0.69,-0.3,0.84,-0.04,1,-0.32,-0.25,-0.21,0.53,0.43,0.47,0.49,0.36,-0.11,-0.02,0.08,-0.07,-0.26,-0.48,-0.28,-0.28,-0.18,-0.31,-0.02,-0.34,0.44,0.2,-0.04,-0.23,-0.21,-0.5,-0.45,-0.14,0.12,0.12,-0.19,0.37,0.11,0.41,01.06.10@14.07.01@20.01.13@20.09.03,1870
0.31,0.94,-0.71,0.19,0.04,-0.38,0.11,-0.06,0.29,0.31,0.16,-0.14,-0.35,-0.24,0.19,0.11,-0.02,0.03,0.16,-0.08,0.07,-0.22,-0.21,0.25,0.79,0.33,-0.23,0.13,-0.42,-0.37,-0.8,0.37,-0.3,0.75,-0.18,0.76,-1.1,0.36,-0.7,-0.23,-0.98,0.15,-0.91,0.85,0.75,0.95,-0.37,-0.25,0.28,0.98,0.39,0.08,0.01,-0.05,-0.71,0.14,0.13,0.21,0.08,0.043893,-0.36,-0.21,-0.34,-0.53,-0.29,-0.22,-0.14,0.03,-0.06,0.16,0.27,0.1,0.13,0.06,0.27,0.15,0.06,10.03.01.03@10.03.04.09@42.04.05@42.10,1871
0.82,-0.14,-0.49,0.62,-0.34,-0.34,0.28,0.09,0.04,0.14,-0.12,-0.34,0.04,-0.4,0.95,-0.23,-0.13,-0.33,0.64,0.09,0.15,-0.17,-0.17,-0.07,-0.18,0.08,-0.13,0.22,-0.37,0.12,-0.38,0.33,-0.18,0.23,-0.2,-0.01,-0.23,0.3,-0.03,0.13,-0.26,-0.37,0.26,0.5,0.22,0.17,0.1,0.15,-0.06,-0.21,0.3,-0.37,0.01,-0.04,0.03,0.23,0.19,0.15,0.09,0.043893,-0.64,-0.07,0.12,-0.64,0.2,-0.17,0.25,-0.01,-0.15,-0.1,0.07,0.26,0.25,-0.4,0.27,0.08,0.08,01.04@14.10@14.13@16.19.03@20.01.10@20.09.04,1872
-0.27,-0.47,-0.45,-0.38,0.96,0.07,-0.03,-0.25,0.11,0.23,-0.23,0.11,-0.09,-0.72,-0.01,-0.09,0.01,-0.07,0.28,0.39,-0.14,-0.52,-0.49,-0.26,0.23,1.17,0.67,0.54,-0.51,-0.31,-0.45,0.1,0.22,0.73,0.54,-0.17,-0.29,0.31,-0.94,-0.03,0.11,-0.78,-0.39,-0.12,-0.05,0.18,-0.13,-0.21,0.71,0.86,0.4,0.02,0.07,-0.13,-0.52,-0.1,-0.19,-0.23,0.36,0.12,0.043775,-0.46,-0.57,-0.1,-0.1,-0.05,0.26,0.39,0.17,0.24,0.22,-0.13,-0.19,-0.1,-0.1,-0.43,-0.1,01.06.02.01@30.01.09.09@30.01.09.11@32.01.03@34.11.03.13,1873
0.25,0.26,0.28,-0.36,-0.13,-0.24,-0.04,0.05,0.11,0.09,-0.48,0.35,0.31,-0.13,0.29,-0.03,-0.13,-0.1,0.14,0.3,-0.08,-0.29,-0.43,-0.47,-0.34,0.72,0.32,0.14,-0.09,0.06,0.1,0,-0.02,0.17,0.19,0.01,-0.41,0.08,-0.39,0.13,0.41,-0.14,-0.09,0.04,-0.03,0.07,-0.32,0.08,0.04,-0.06,-0.11,-0.24,-0.19,-0.03,-0.07,0.34,-0.01,0.22,0.13,0.043893,0.05,0.37,-0.17,0.05,-0.52,-0.11,0.12,0.07,-0.13,-0.04,0.3,0.09,0.05,-0.01,0.13,-0.37,0.36,01.01.03.02.01@01.01.03.03.01@01.01.03.03.02@16.21.07,1874
-0.00031,-0.42,0.39,-0.09,-0.47,-0.059714,0.08,0.19,-0.29,0.37,-0.19,0.25,0.15,0.1,0.13,-0.12,-0.08,-0.15832,-0.31,0.21,-0.01,0,-0.38,-0.09,-0.45,-0.68,0.01,-0.19,0.1,-0.07,-0.19,-0.01,0.6,0.27,0.09,0.64,0.25,0.08,0.19,-0.41,0.46,0.03,0.95,-0.52,-0.28,-0.38,0.35,0.65,0.11,0.21,0.46,0.2,0.31,0.39,-0.17,-0.15,-0.69,-0.36,-0.26,-0.07,-0.8,-0.02,-0.17,-0.49,0.04,-0.23,-0.64,-1.11,-0.45,-0.14,0.42,0.6,0.25,0.13,0.66,0.6,0.36,01.05@01.20.17.01@20.01.03@20.01.13@20.03@20.09.04,1875
-0.00031,-0.47,-0.09,-0.1,-0.52,-0.059714,0.32,0.29,-0.06,0.36,0.16,0.23,0.1,0.08,0.06,-0.29,-0.08,-0.31,0.02,-0.18,-0.007216,-0.17,-1.03,-0.73,-0.08,0.3,0.5,0.39,0.35,0.2,2.13,0.22,-0.12,0.2,-0.11,-0.27,0.45,0.14,0.36,-0.04,-0.86,-0.69,0.12,-0.65,-0.55,-0.25,-0.18,-0.58,-0.89,-0.1,0.09,-0.15,0.3,0.26,0.23,0.03,0.17,0.21,0.43,0.043893,0.18,0.19,-0.18,-0.76,-0.03,-0.34,-0.36,-0.07,0.15,0.37,0.14,-0.04,0.08,0.43,0.38,-0.07,0.13,01.06.02.01,1876
0.25,0.15,0.88,-0.17,-0.03,-0.18,-0.06,-0.14,-0.15,-0.81,0.21,0.25,0.46,-0.08,0.16,0.12,-0.1,-0.06,0.17,0,0.45,-0.2,-0.06,-0.05,0.04,0.05,-0.19,0.47,-0.19,0.54,-0.81,0.38,-0.48,0.34,-0.68,0.13,-0.76,0.34,-0.27,0.6,-0.45,0.22,-0.45,0.34,0.34,0.62,-0.31,-0.34,-0.05,0.03,0.15,-0.26,0.32,0.41,-0.12,0.71,-0.02,-0.33,-0.26,0.043893,-0.1,0.05,0.1,0,0.06,-0.25,0.18,0.13,-0.12,0.06,0.38,0.02,-0.31,0.17,0.03,-0.31,-0.02,20.09.07@20.09.13@20.09.16.09.03@20.09.18,1877
-0.49,-1.4,-0.197709,1.21,-0.14,-0.059714,0.41,-0.17,0.32,-0.05,0.17,0.01,0.03,-0.22,-0.25,-0.08,0,0.28,-0.12,0.01,-0.17,-0.03,-0.12,-0.1,-0.32,0.1,0.5,-0.6,0.22,-0.3,0.18,-0.09,0.39,-0.34,0.33,-0.62,0.26,-0.7,0.59,-0.32,0.44,-0.16,1.09,-0.4,0.11,-0.14,0.34,-0.16,-1.03,0.03,0.34,-0.3,-0.03,-0.09,-0.09,0.38,-0.53,0.03,-0.03,0.19,0.51,0.63,-0.16,0.43,0.08,-0.05,0.5,0.13,-0.27,-0.05,-0.08,-0.12,-0.29,-0.12,-0.03,-0.21,0.08,20.09.07,1878
-0.18,-0.2,-0.197709,-0.07,-0.12,0.07,-0.1,-0.1,0.027787,-0.04,0.05,0.05,0.01,-0.01,-0.02,-0.04,0.18,-0.14,-0.1,0.05,0.32,-0.07,-0.27,0.05,-0.09,0.06,-0.35,0.18,0.14,0.18,-0.5,0.4,-0.12,0.18,-0.62,0.17,0.12,0.11,-0.25,0.15,-0.35,-0.55,0.15,0.53,0.4,0.28,-0.23,-0.65,-0.4,0.04,0.19,0.07,-0.02,0.26,0.09,0.24,-0.05,-0.1,0.26,0.09,-0.14,0.14,0.19,0.39,-0.08,-0.16,0.29,-0.16,-0.12,-0.33,-0.21,-0.03,0.07,0.06,0.15,0,0.11,01.02.07.01@11.02.03.04.01@30,1879
0.9,-0.56,-0.81,0.21,0.08,0.31,-0.25,-0.008604,-0.04,0.23,-0.32,0.15,0.04,0.09,0.12,0.09,-0.04,0.02,-0.38,0.12,-0.007216,-0.23,-0.22,0.38,0.26,-0.33,-0.76,-0.48,-0.9,-0.23,2.22,-0.09,-0.02,-0.01,0.03,-0.33,0.1,-0.36,-0.01,0.04,-0.12,0.52,0.14,0.09,0.02,0.08,0.26,0.08,0.03,0.08,0.01,-0.23,-0.22,0.19,0.07,0.23,0.16,-0.24,0.12,-0.41,0.043775,-0.37,0.24,0.38,-0.09,0.21,0.15,0.04,0.08,0.21,-0.1,-0.15,-0.15,0.04,-0.43,-0.16,-0.02,11.02.03.01.01@11.02.03.04,1880
-0.84,-1.94,0.49,0.77,0.75,0.98,0.44,0.9,0.027787,-0.42,-0.18,-0.37,-0.26,-0.08,-0.3,-0.32,0.03,-0.41,0.19,-0.52,-0.05,-0.39,-0.83,-1.57,-1.21,-0.4,-0.64,0.1,-1.45,0.3,-0.95,0.86,0.01,0.45,-0.18,0.34,0.47,0.1,-0.16,0.69,-0.25,-0.7,1,1.25,1.27,1.51,1.16,0.31,-0.65,-0.89,-0.54,-0.8,-0.73,-0.79,-0.11,0.68,0.41,0.43,0.47,0.48,0.58,0.067631,0.074214,0.49,0.06,-0.09,-0.55,-1.19,-0.92,-0.52,-0.03,0.54,-0.01,0.49,1.03,0.68,-0.01,20.01.01.07.07@20.03@20.09.13,1881
-1.64,-0.14,-0.23,0.53,-0.23,0.53,0.65,0.33,-0.12,0.02,0.33,0.1,0.05,-0.24,-0.31,-0.4,-0.09,-0.21,0.13,-0.23,-0.03,-0.28,-0.079801,-0.001349,-0.028098,0.0015,0.004272,-0.067911,0.04498,-0.006114,-0.050426,0.02695,-0.074012,0.140502,-0.063761,0.064247,0.05678,-0.069326,-0.00603,-0.039449,0.059308,0.014616,1.22,-0.029028,0.16,-1.38,-0.035824,0.69,1.4,1.12,0.66,-0.01,0.19,0.15,-0.36,-0.35,-0.58,-0.78,-0.37,-0.49,0.043775,-0.76,-0.49,0.9,0.47,0.11,0.05,0.09,-0.22,-0.16,-0.36,-0.12,-0.22,0.05,0.01,-0.1,-0.51,01.01.09.02.01@16.21.07,1882
0.55,0.91,-0.36,0.04,0.08,-0.46,-0.16,-0.18,0.26,-0.18,0.41,-0.18,0.1,0.12,-0.14,0.02,0.15,-0.04,0.22,-0.01,0.03,-0.05,0.03,0.02,0.12,0.33,0.35,0.31,-0.05,-0.02,-0.01,0.07,0.12,0.16,-0.22,0.08,0.28,0.13,0.16,0.12,-0.21,-1,0.17,-0.27,-0.44,-0.19,-0.69,0.23,0.32,0.26,-0.1,-0.39,-0.11,-0.13,0.01,-0.03,-0.19,-0.1,0.29,0.043893,0.15,0.47,-0.01,-1.79,-0.52,-0.49,-0.29,0.19,0.19,0,0.54,0.3,0.63,0.19,0.13,0.35,0.56,01.01.06.04.02@01.01.09.02@01.01.11,1883
-0.14,-0.217308,-0.36,-0.25,0.18,-0.059714,-0.33,-0.2,-0.3,-0.25,-0.13,0.03,0.15,-0.23,0.38,0.05,0.31,0.11,0.07,0.33,-0.18,0.03,0.03,-0.2,0.14,0.72,-0.07,0.29,-0.03,0.12,0.09,0.2,-0.08,0.43,0.21,0.14,-0.67,0.07,-0.41,0.04,0.47,-0.17,-0.49,-0.14,-0.26,-0.41,0.14,0.09,0.6,0.37,0.34,-0.04,-0.05,0,-0.24,0.05,-0.22,-0.32,-0.2,-0.24,0.043775,-0.05,-0.22,0.7,-0.13,0.31,-0.05,-0.34,0.09,0.09,-0.01,-0.19,0.2,-0.08,-0.04,-0.42,-0.15,10.01.09.05@11.02.03.04@40.01.03@43.01.03.05,1884
-0.38,-0.36,-0.54,0.2,0.18,0.13,-0.23,-0.31,-0.01,-0.44,-0.05,-0.27,0.16,0,0.6,-0.12,0.42,-0.08,0.42,0.013071,-0.18,-0.21,0.6,0.36,0.27,0.41,-0.3,0.14,-0.26,0.28,-0.75,0.39,-0.21,0.12,-0.61,0.05,-0.02,0.35,-0.23,0.39,-0.63,-0.77,-0.13,0.27,0.14,0.14,-0.2,0.44,-0.11,0.08,0,-0.22,0,0.4,0.01,0,-0.06,-0.01,-0.33,0.043893,0.12,0.18,-0.3,-0.03,-0.31,-0.27,-0.04,0.03,-0.15,-0.21,0.18,0.14,0.24,0.01,-0.06,0.06,0.42,01.01.09.06.01@01.01.09.07.01@01.03.01.03@01.03.04.03@01.04@02.07,1885
-0.74,-0.32,-0.197709,0.53,0.11,0.13,0.04,-0.07,0.07,0.01,0.11,0.08,0.056154,0.04,-0.14,-0.04,0.02,-0.15,-0.09,0.013071,-0.04,-0.09,0.15,0.14,0.22,0.14,0.05,0.22,0.09,0.15,-0.23,0.05,-0.32,-0.06,-0.67,0.01,0.03,-0.06,-0.52,0.09,-0.29,-0.38,0.21,0.41,0.27,0.34,0.45,0.52,0.09,0.23,-0.11,-0.55,-0.55,0.07,0.09,0.14,-0.09,0.02,-0.06,-0.14,0.33,-0.03,-0.38,0.61,-0.13,-0.01,-0.02,0.05,-0.13,-0.31,0.05,-0.04,-0.09,0.08,-0.13,-0.17,0.24,14.04,1886
-0.01,-0.04,0.7,-0.17,0.21,-0.16,-0.16,-0.14,-0.18,-0.27,-0.02,0,0.15,-0.03,0.09,-0.13,0.07,-0.1,0.35,0.12,0.25,-0.04,-0.61,-0.21,0.17,0.15,0.55,0.34,-0.35,0.28,0.24,0.18,0.18,0.18,-0.15,0.2,-0.99,-0.06,-0.03,0.15,0.04,0.21,-0.49,-0.03,0.05,0.01,0.02,0.11,0.64,0.37,0.39,-0.39,0.06,0.1,-0.22,0.084818,-2.81,0.17,0.03,0.08,0.36,0.53,0.56,-0.78,-0.45,-0.1,0.79,0.63,0.2,0.39,0.26,0.14,-0.06,-0.07,-0.21,-0.41,-0.32,12.01.01,1887
-0.00031,0.51,-0.07,-0.17,-0.32,-0.27,-0.31,0.15,-0.01,0.34,0.03,0.32,0.11,-0.29,-0.13,-0.19,-0.21,0.15,0.22,0.36,-0.05,0.09,-0.16,-0.25,0.2,0.39,0.53,-0.08,0.06,-0.16,-0.57,-0.19,-0.43,0.18,-0.01,0.87,-0.05,0.09,-0.32,-0.17,0.02,0.54,-0.23,-0.25,-0.12,0.12,-0.23,-0.2,0.01,0.25,0.43,-0.03,0.07,0.16,-0.31,-0.08,-0.43,-0.22,0.14,0.043893,-0.11,0.41,0.14,-0.27,-0.34,0.08,-0.1,-0.1,0.28,0.38,0.11,0.11,0.01,0.07,-0.12,0.01,-0.1,10.03.01@11.02.03.04@18.02.01.01.01@20.09.07.03,1888
-0.00031,0.18,-0.1,-0.36,0.19,0.17,0.25,0.42,0.08,0.11,-0.28,0.11,0.01,-0.48,0.15,0.01,-0.21,-0.18,-0.03,0.09,-0.28,-0.14,-0.84,-0.73,-0.33,-0.07,0.004272,-0.27,0.04498,-0.15,-0.050426,-0.05,-0.074012,-0.07,0.72,0.23,0.05678,-0.08,-0.00603,0,0.059308,1.13,0.154279,0.2,0.1,0.21,0.02,-0.11,-0.18,-0.05,-0.28,-0.47,-0.2,-0.14,-0.25,0.34,0.35,0.23,0.16,0.043893,0.05,0.21,0.32,0.39,0.33,0.22,0.09,-0.1,0.04,0,-0.16,-0.19,-0.36,0.09,-0.21,-0.09,-0.06,18.02.01.02.01@20.09.13@20.09.16,1889
-0.43,-0.54,-0.15,-0.14,0.25,0.29,0.26,-0.03,0,0.26,-0.28,0.18,0.05,-0.23,0.16,0.02,-0.1,-0.13,-0.32,-0.07,-0.23,-0.09,-0.39,-0.33,-0.41,-0.49,0.23,-0.58,0.12,-0.24,0.01,-0.2,-0.02,-0.37,0.22,-0.17,-0.01,0.02,-0.12,0.02,0.43,0.66,0.49,-0.2,0.48,0.86,1.21,0.12,-0.54,-0.08,-0.12,-0.54,-0.79,-0.33,-0.28,0.5,-0.02,0.22,0.24,0.19,-0.28,0.12,0.38,1.04,0.54,0.15,-0.27,-0.06,-0.27,-0.15,-0.06,-0.33,-0.37,0.07,-0.17,-0.05,-0.05,10.01.05.01@16.03.01@32.01.09@32.05.01.03,1890
-0.09,-0.47,-0.04,-0.3,-0.33,-0.17,-0.29,-0.02,-0.27,0.22,-0.41,0.19,0.2,-0.33,0.32,0.16,0.23,0.03,0.12,0.35,-0.04,0.03,0.22,0.45,0.28,-0.14,0.22,-0.55,-0.66,-0.51,0.04,-0.43,0.25,0.4,0.19,0.64,0.04,-0.66,-0.39,-0.31,0.07,0.34,0.45,-0.13,-0.14,0.31,-0.87,-0.21,0.03,0.09,-0.03,-0.25,-0.09,-0.18,-0.11,0.4,0.17,0.28,-0.23,0.35,0.043775,0.49,0.17,0.07,-0.13,0.09,0.06,0.2,0.18,0.26,0.07,-0.13,-0.09,0.16,-0.28,-0.22,-0.24,11.04.01@11.04.03.01,1891
-0.86,0.1,0.15,0.44,0.09,-0.07,-0.18,-0.01,-0.34,0.06,-0.19,-0.15,0.11,0.3,0.19,0.12,-0.11,-0.04,0.05,0.3,-0.21,0.06,-0.079801,-0.001349,-0.028098,0.0015,0.004272,-0.067911,0.04498,-0.006114,-0.050426,0.02695,-0.074012,0.140502,-0.063761,0.064247,0.05678,-0.069326,-0.00603,-0.039449,0.059308,0.014616,0.154279,-0.029028,-0.031524,-0.00879,-0.42,-0.1,0.49,0.29,0,-0.56,0,0.2,-0.09,0.51,0.12,-0.24,-0.03,0.043893,-0.07,-0.06,-0.07,-0.41,0.1,-0.42,0.08,0.35,0.63,0.55,0.28,-0.18,0.07,0.16,-0.19,-0.61,-0.38,11.04.03@12.04@12.07@16.03.03@20.01.21,1892
