cln3-1,cln3-2,clb2-2,clb2-1,alpha0,alpha7,alpha14,alpha21,alpha28,alpha35,alpha42,alpha49,alpha56,alpha63,alpha70,alpha77,alpha84,alpha91,alpha98,alpha105,alpha112,alpha119,cdc15_10,cdc15_30,cdc15_50,cdc15_70,cdc15_80,cdc15_90,cdc15_100,cdc15_110,cdc15_120,cdc15_130,cdc15_140,cdc15_150,cdc15_160,cdc15_170,cdc15_180,cdc15_190,cdc15_200,cdc15_210,cdc15_220,cdc15_230,cdc15_240,cdc15_250,cdc15_270,cdc15_290,cdc28_0,cdc28_10,cdc28_20,cdc28_30,cdc28_40,cdc28_50,cdc28_60,cdc28_70,cdc28_80,cdc28_90,cdc28_100,cdc28_110,cdc28_120,cdc28_130,cdc28_140,cdc28_150,cdc28_160,elu0,elu30,elu60,elu90,elu120,elu150,elu180,elu210,elu240,elu270,elu300,elu330,elu360,elu390,classification,id
0.23,0.01,0.04,-0.23,-0.09,?,0.05,-0.12,0.33,0.4,0.06,-0.19,-0.02,-0.05,0.29,-0.2,-0.29,-0.27,0.19,0.02,0.09,-0.22,-0.06,0.18,-0.04,0.23,0.22,-0.03,0.09,0.27,0.17,-0.06,-0.42,-0.22,-0.13,-0.03,0.53,-0.29,0.09,-0.42,0.46,-0.09,0.5,-0.34,-0.27,-0.38,-0.29,-0.33,-0.4,-0.3,0.09,-0.07,-0.03,0.17,0.26,0.47,-0.02,0.04,0.04,-0.01,?,0.17,0.21,-0.09,0.03,-0.17,-0.17,-0.01,-0.26,-0.3,0.06,0.31,0.18,-0.08,0.31,0.33,-0.13,14.07.05@14.10@14.13.01.01@16.01@16.19.03,937
1.26,0.12,-0.09,0.01,-0.25,0.02,-0.09,-0.02,-0.15,0.39,-0.13,0.3,0.05,0.23,-0.3,0.1,0.05,-0.23,-0.11,-0.04,0.05,0.12,-0.3,-0.2,0.04,0.42,-0.1,0.24,-0.07,-0.17,-0.28,-0.39,-0.33,-0.01,-0.27,0.95,0.59,0.42,0.04,0.05,-0.32,0.32,0.34,-1.08,-0.05,0.16,0.19,-0.12,-0.38,0.0,0.09,-0.01,-0.04,-0.06,0.07,-0.69,-0.46,-0.03,0.45,0.24,?,0.31,0.45,0.34,0.02,0.04,-0.31,0.24,0.15,0.11,-0.13,-0.25,-0.21,0.3,-0.04,-0.27,0.01,10.01.05.03,938
-0.07,-0.22,-0.14,-0.38,0.07,-0.25,-0.08,0.18,0.22,0.04,-0.04,0.02,0.18,-0.15,0.28,-0.17,-0.07,-0.15,0.22,0.31,-0.25,-0.35,-0.07,0.03,0.35,0.33,-0.25,0.36,-0.36,0.26,-0.59,0.23,-0.41,0.17,-0.41,0.32,-0.15,-0.34,-0.51,0.27,-0.51,0.18,-0.48,0.57,0.36,0.66,-0.11,-0.77,-0.22,0.21,0.11,0.28,0.29,0.19,-0.17,0.07,0.26,-0.16,-0.16,0.46,?,0.02,-0.28,0.76,-0.07,0.16,-0.03,0.05,-0.07,0.01,0.02,-0.04,-0.16,-0.22,-0.18,-0.01,-0.22,11.04.03.01@16.03.03,939
-0.45,-0.56,-0.25,-0.06,0.14,0.25,0.19,0.14,-0.15,0.12,-0.15,0.03,-0.04,0.06,-0.01,-0.14,0.08,-0.19,-0.04,-0.12,-0.08,-0.06,-0.41,-0.51,-0.2,0.03,0.05,-0.09,-0.1,-0.09,-0.45,-0.05,-0.22,0.28,-0.01,0.15,0.8,0.08,-0.03,0.15,-0.33,0.32,0.36,-0.56,0.33,0.5,-0.25,-0.59,-0.4,-0.29,0.09,-0.2,-0.14,-0.33,0.22,0.27,0.08,0.41,0.16,0.11,?,0.47,0.39,1.05,0.01,-0.53,-0.31,-0.18,-0.21,-0.42,0.05,-0.05,-0.09,0.06,0.34,0.12,0.17,14.10@16.07@20.09.14@42.04.03@43.01.03.05,940
-0.23,-0.69,0.01,-0.22,-0.02,0.03,0.11,0.12,0.12,0.07,-0.09,0.02,0.19,-0.09,0.43,-0.06,0.01,-0.15,0.03,0.08,-0.23,-0.58,-0.48,-0.71,-0.14,0.17,0.23,0.05,-0.23,0.28,-0.05,0.19,-0.06,0.08,-0.14,0.15,-0.29,-0.28,-0.4,0.09,-0.19,0.22,0.35,0.44,0.26,0.44,-0.19,-0.49,-0.09,-0.2,-0.03,0.04,-0.1,0.5,-0.27,0.71,0.26,?,-0.59,0.27,0.15,0.06,-0.03,0.56,-0.26,0.03,0.26,0.18,0.03,-0.03,-0.09,-0.2,-0.07,-0.09,-0.02,-0.21,-0.09,02.11@02.13@02.45.15@14.10@16.07@20.01.01.01@20.01.15@20.03.22@20.09.04@34.01.01.03,941
0.25,-0.84,-0.64,0.11,0.18,0.1,0.23,-0.3,0.18,-0.11,-0.11,-0.05,0.08,0.29,0.01,0.15,0.13,-0.13,-0.3,0.2,-0.47,-0.05,-0.21,-0.16,0.18,0.07,0.0,-0.16,-0.54,0.16,0.0,-0.12,0.24,0.08,-0.01,-0.16,0.57,-0.12,-0.01,-0.33,-0.04,0.49,0.41,-0.1,-0.07,-0.16,0.14,-0.18,-0.19,0.08,-0.13,0.04,-0.08,0.46,0.04,-0.19,0.3,0.05,-0.05,?,0.1,-0.28,-0.11,0.1,0.18,0.2,0.13,-0.1,-0.36,0.02,-0.16,0.26,0.07,-0.21,0.07,-0.34,0.14,10.01.02@10.01.03.05@10.03.01@10.03.02,942
-0.79,-0.3,-0.07,0.08,0.12,0.43,-0.05,0.02,-0.12,0.36,-0.05,-0.09,-0.05,-0.18,-0.07,-0.14,0.09,-0.16,0.04,-0.11,?,-0.03,-0.27,-0.56,-0.08,0.09,-0.15,0.04,-0.05,0.13,-0.12,0.08,-0.17,0.26,-0.08,-0.07,0.5,0.02,-0.02,0.09,-0.42,-0.08,0.69,-0.01,0.05,0.13,0.21,0.28,0.24,0.08,-0.33,-0.36,-0.51,0.11,0.36,-0.53,-0.31,0.14,0.13,?,0.06,0.2,0.23,0.42,0.24,-0.02,-0.29,-0.08,-0.04,-0.17,0.13,-0.14,-0.25,-0.1,0.03,0.06,0.21,01.06@14.07.01@14.07.11,943
0.68,-0.25,-0.25,-0.03,-0.26,-0.2,-0.15,-0.07,-0.05,-0.24,-0.05,-0.05,0.21,-0.1,0.92,-0.05,-0.2,-0.12,0.44,0.45,-0.24,-0.22,-0.01,-0.02,-0.33,-0.05,0.1,-0.05,0.38,0.26,0.16,0.17,-0.11,-0.42,-0.2,-0.09,-0.01,0.01,0.41,-0.3,0.34,0.36,0.29,-0.17,-0.25,-0.44,-0.15,-0.32,-0.03,-0.39,0.3,-0.01,0.05,-0.19,0.32,0.43,?,-0.1,0.15,?,-0.33,0.09,0.17,0.19,-0.05,0.39,0.07,-0.04,-0.07,-0.05,-0.04,-0.05,-0.07,-0.34,0.25,-0.1,-0.08,01.06@10.01.09.05@11.02.03.04.01@32.01.06@34.11.09,944
0.26,?,-0.29,-0.36,-0.21,-0.21,-0.19,0.04,0.26,-0.07,-0.19,-0.03,0.16,-0.19,0.67,-0.08,-0.19,0.11,0.3,0.36,-0.22,-0.32,0.51,0.24,0.21,-1.6,0.1,-0.33,-0.25,0.07,-0.23,0.15,-0.21,0.21,-0.23,0.17,0.18,0.02,-0.02,0.12,0.32,0.53,0.04,0.02,-0.02,0.0,-0.08,-0.48,-0.29,-0.25,0.14,0.19,0.17,0.16,0.08,-0.12,-0.21,-0.07,0.19,?,0.35,0.11,0.1,0.19,-0.16,-0.05,-0.11,-0.03,-0.16,-0.12,0.14,0.07,0.08,-0.03,0.1,0.14,-0.05,10.03.01.01.11@14.07.05@14.10@14.13.01.01@16.01@16.19.03,945
-0.22,-0.18,-0.03,-0.01,0.04,?,0.03,-0.28,0.32,0.19,0.26,-0.13,0.18,-0.06,0.28,-0.2,0.01,-0.36,0.28,-0.18,0.1,-0.47,0.81,0.69,0.66,0.48,0.19,0.4,-0.11,0.28,-0.38,0.23,-0.58,0.09,-0.58,0.04,-0.48,0.16,-0.45,0.34,-0.81,-0.5,-0.53,0.14,-0.11,0.04,-0.16,-0.22,0.16,0.06,0.29,-0.08,-0.08,0.02,-0.09,0.47,0.0,-0.1,-0.15,?,-0.05,0.06,-0.13,-0.77,-0.04,-0.17,-0.23,0.42,-0.04,0.04,0.3,0.17,-0.07,-0.04,0.26,0.2,-0.04,01.03.04@01.04@16.19.03,946
-0.58,-0.36,-0.4,0.46,0.24,-0.47,-0.02,-0.17,0.21,-0.33,0.37,0.11,0.27,0.23,-0.02,-0.13,0.19,-0.45,-0.19,-0.1,0.26,0.01,0.97,0.68,0.53,0.41,-0.63,0.62,-0.6,0.53,-0.91,0.36,-0.56,0.03,-0.76,0.17,-0.51,0.59,-0.49,0.59,-0.66,-0.21,-0.63,0.24,-0.04,0.28,-0.37,0.15,0.07,0.14,0.38,-0.35,0.17,-0.27,0.26,-0.06,-0.77,0.2,0.2,-0.33,?,0.35,0.25,-0.69,-0.3,-0.26,0.07,0.23,-0.07,0.12,0.07,0.31,0.37,-0.05,0.23,?,-0.01,01.07.01,947
0.48,0.36,0.03,-0.2,-0.17,-0.61,-0.36,-0.16,0.35,0.4,0.11,-0.03,-0.11,0.0,0.28,-0.04,-0.11,?,0.23,0.23,0.33,-0.36,0.25,0.26,0.26,0.79,0.13,0.73,-0.31,0.31,-0.7,0.4,-0.6,0.16,-0.65,0.22,-0.18,0.74,-0.25,0.14,-0.78,-0.27,-0.8,0.31,-0.02,-0.12,-1.08,-0.04,0.26,0.49,0.98,0.57,0.33,0.59,-0.18,-0.96,-0.47,-0.4,-0.11,?,0.44,-0.38,-0.05,0.26,0.07,-0.25,-0.32,-0.18,-0.15,0.23,0.05,0.22,0.01,-0.25,0.29,0.15,-0.13,10.01.05.01@11.02.03.04@16.03.01,948
-0.51,0.91,0.18,1.09,-0.65,0.67,0.37,0.45,0.24,0.06,0.09,-0.08,-0.01,-0.27,-0.37,-0.39,-0.06,-0.23,0.22,0.3,-0.28,-0.06,-1.5,-2.06,-0.7,0.48,0.58,0.72,-0.44,0.08,-0.62,-0.46,-0.54,-0.04,0.14,0.31,1.13,0.52,0.6,0.24,0.08,0.0,0.75,0.1,0.21,0.43,-0.56,-1.4,-0.48,0.01,0.14,0.08,0.27,0.26,0.26,0.42,0.01,0.17,0.33,0.23,?,0.23,0.03,0.51,-0.27,0.02,-0.32,-0.99,-0.74,-0.3,0.14,0.6,0.15,-0.42,0.69,0.69,0.23,01.04@01.05.02.04@01.05.02.07@02.19@14.07.02,949
-0.86,?,-0.06,-0.07,-0.07,?,0.34,0.49,0.15,0.05,0.03,-0.03,0.05,0.02,0.16,-0.06,-0.15,-0.26,-0.19,0.03,-0.47,-0.09,-0.53,-0.57,-0.72,-0.31,0.0,0.06,0.26,0.26,-0.23,0.31,0.35,0.2,0.11,-0.18,0.3,-0.12,0.06,0.08,-0.25,0.2,0.01,0.3,0.13,0.25,-0.05,-0.69,-1.09,-0.61,-0.01,0.03,0.23,-0.34,0.3,0.53,0.41,0.29,0.03,?,0.2,0.36,0.4,-0.53,0.32,-0.09,0.26,-0.11,-0.17,-0.16,-0.16,0.13,0.07,-0.11,0.22,0.11,0.22,02.10,950
0.15,0.26,?,-0.32,-0.33,-0.27,0.24,0.18,0.3,-0.12,-0.44,0.19,-0.39,-0.61,0.95,0.24,0.19,-0.2,0.28,0.36,-0.57,?,-0.26,0.61,0.69,-0.11,0.07,-0.37,-0.28,-0.26,-0.06,0.04,0.51,0.09,0.42,0.39,0.57,-0.35,-0.3,-0.01,-0.32,0.23,-0.04,-0.62,-0.28,-0.32,-1.31,-0.3,1.0,0.38,-0.13,-0.01,-0.7,-0.81,-0.81,0.53,1.1,0.69,0.33,0.27,-0.21,?,?,-0.29,-0.59,-0.29,-0.13,0.17,0.29,0.12,0.36,0.06,-0.02,0.12,0.2,0.16,-0.15,10.03.01@10.03.05.01@42.04.05,951
0.74,0.78,-0.51,-0.1,-0.23,-0.12,-0.04,0.21,0.16,0.41,0.09,0.1,-0.25,0.0,-0.38,0.02,0.05,-0.16,-0.04,-0.08,0.4,-0.14,0.48,0.55,0.71,0.77,-0.46,0.45,0.07,0.08,-0.95,-0.03,-0.31,0.1,-0.39,0.02,-0.29,0.58,-0.37,0.13,-0.39,-0.29,-0.69,0.01,0.01,0.23,-0.67,-0.7,0.19,0.35,0.55,0.28,0.07,-0.06,-0.3,-0.25,-0.09,0.12,0.26,?,0.36,0.08,-0.19,0.08,-0.22,-0.04,-0.05,0.4,0.04,0.31,-0.01,0.05,-0.12,0.07,-0.17,-0.26,-0.09,10.03.01.01.11@10.03.04.05@16.03.01,952
-0.89,-0.76,0.06,-0.12,0.13,-0.09,-0.1,-0.09,0.05,-0.1,0.26,-0.03,0.05,-0.09,-0.06,-0.38,0.14,-0.22,0.35,-0.29,0.63,-0.18,-0.53,-0.46,-0.37,0.09,0.67,0.36,0.45,0.27,0.97,0.27,0.19,0.19,0.22,-0.2,-0.25,-0.19,0.39,0.18,0.45,-1.27,-0.16,-0.4,-0.37,-0.51,-0.46,-0.32,0.11,-0.14,0.23,-0.62,-0.67,0.02,-0.22,1.45,0.05,?,-0.3,0.23,-0.1,0.48,0.26,-0.78,-0.33,-0.25,-0.08,0.33,0.49,0.2,0.52,0.17,0.29,-0.01,-0.05,-0.28,-0.23,12.01,953
0.03,-0.3,0.08,-0.69,0.1,-0.2,-0.14,-0.04,0.29,0.03,0.43,-0.12,-0.01,-0.12,-0.1,-0.2,0.2,-0.27,0.18,-0.22,0.46,-0.27,-0.33,-0.31,-0.09,0.23,0.41,0.24,-0.06,0.11,0.03,0.12,-0.12,0.34,0.14,0.09,-0.8,0.29,0.33,0.29,0.05,-0.61,-0.24,-0.07,-0.1,0.07,-0.09,-0.05,0.23,-0.02,0.05,-0.27,-0.7,0.14,-0.08,-0.09,-0.11,0.12,0.1,?,0.13,0.35,0.3,0.43,-0.21,-0.33,-0.09,-0.33,-0.13,-0.27,0.21,0.13,0.19,-0.13,0.19,0.21,0.13,11.02.03.01.01@11.02.03.04,954
-0.74,-0.6,-0.36,-0.42,0.18,0.74,0.43,0.42,-0.29,0.24,0.06,0.0,-0.06,0.16,-0.22,-0.26,-0.26,-0.67,-0.09,-0.12,-0.02,-0.23,-0.48,-0.7,0.0,0.56,0.28,0.16,-0.11,-0.19,-0.61,-0.13,-0.06,0.27,0.08,0.24,0.61,-0.11,-0.14,-0.22,-0.34,-0.07,0.21,0.2,0.19,0.36,-0.22,-0.69,-0.54,-0.04,0.2,0.07,0.14,-0.13,-0.36,0.35,0.22,?,-0.2,0.33,0.28,0.29,0.3,1.24,0.41,-0.05,0.21,-0.53,-0.28,-0.22,-0.19,-0.34,-0.29,0.14,-0.22,0.07,0.04,99,955
-0.71,0.03,-0.23,0.26,0.16,-0.16,0.08,-0.14,0.07,-0.23,0.2,-0.01,0.01,-0.13,-0.06,0.03,0.06,-0.11,0.21,0.03,0.27,-0.28,-0.03,-0.01,0.16,0.35,-0.12,0.5,0.03,0.28,0.16,0.25,-0.1,0.18,-0.28,0.01,0.09,0.2,-0.3,0.31,0.03,-0.77,-0.46,0.01,-0.23,-0.23,-0.34,-0.24,0.34,0.09,-0.06,-0.12,0.1,-0.01,-0.02,0.8,-0.76,0.05,0.1,0.01,-0.06,0.14,-0.01,-1.35,-0.66,-0.28,0.51,0.5,0.74,0.55,0.37,0.11,0.17,0.11,-0.15,-0.45,-0.18,12.04.02,956
0.58,-0.17,0.19,-0.07,-0.09,0.2,0.2,0.2,0.13,0.28,0.29,0.2,0.05,0.11,-0.14,-0.16,0.0,-0.5,-0.12,-0.22,-0.09,-0.34,-1.83,-1.44,-0.75,0.0,0.0,0.15,-0.14,0.1,-0.43,0.05,-0.14,0.06,-0.11,0.41,0.53,-0.03,-0.08,0.39,-0.46,0.93,0.68,0.61,0.59,0.89,-0.18,-0.94,-0.08,0.35,0.23,-0.19,-0.48,-0.52,-0.09,0.61,-0.13,0.1,0.11,?,0.35,0.41,0.46,-0.3,0.41,-0.65,0.2,0.06,-0.25,0.07,0.12,0.05,0.09,0.16,-0.04,0.05,0.03,01.05.02.07@02.10@42.16,957
0.46,0.11,0.0,-0.29,-0.12,-0.24,-0.42,-0.02,0.04,-0.15,-0.02,0.02,0.3,0.09,0.38,0.07,0.07,-0.17,0.14,0.3,-0.07,-0.2,0.13,0.19,0.07,0.07,-0.28,-0.01,-0.49,0.11,-0.08,0.23,-0.17,0.09,-0.03,0.26,-0.09,0.01,-0.22,-0.37,0.27,0.32,-0.28,0.39,0.1,-0.22,-0.2,0.15,0.51,0.32,-0.18,-0.16,-0.19,0.26,-0.06,-0.15,0.08,-0.08,-0.07,0.18,?,-0.25,-0.18,0.05,-0.18,-0.02,0.25,-0.12,-0.12,-0.04,-0.07,0.01,0.21,-0.09,0.15,-0.06,0.02,01.07.01@16.19@32.01.03@34.11.03.13,958
0.41,0.31,-0.89,-0.42,-0.35,-0.12,0.14,0.47,-0.02,0.32,-0.16,-0.09,-0.27,0.21,0.03,0.18,0.05,-0.05,-0.2,0.22,-0.23,-0.12,-0.47,0.56,0.8,0.2,-0.11,-0.6,-0.31,-0.93,-0.14,-0.13,0.43,0.56,-0.51,0.53,0.47,-0.18,?,-0.44,0.17,0.0,0.45,-0.05,-0.16,-0.14,-0.9,0.35,0.56,0.03,0.32,-0.11,-0.59,-0.25,-0.24,0.19,0.18,0.59,0.26,?,0.17,-0.24,-0.32,-0.4,-0.09,0.25,0.21,0.03,0.34,-0.12,0.33,-0.16,-0.01,0.2,-0.18,-0.25,-0.16,10.03.04.05@10.03.05.01@16.03.01,959
0.63,0.23,-0.6,-0.64,-0.04,-0.28,-0.11,0.0,0.17,-0.08,0.05,-0.11,0.07,-0.13,0.08,0.08,0.23,0.02,0.2,0.17,-0.3,-0.03,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-0.92,-0.6,0.5,0.09,0.09,0.36,0.12,-0.55,-0.34,0.41,0.23,0.49,0.25,?,0.22,-0.2,-0.15,-0.17,-0.31,-0.06,0.06,0.16,0.03,0.13,0.02,0.17,0.21,0.06,-0.01,-0.04,-0.27,18.02.01.01.01@30.01.05.05.01@40.01@42.04@43.01.03.05,960
-0.22,-0.89,0.2,0.33,0.22,0.15,0.12,0.01,0.01,0.26,0.06,0.06,0.0,0.32,-0.25,0.09,-0.12,-0.19,-0.55,-0.14,0.0,-0.07,-0.26,-0.18,-0.44,0.31,0.34,-0.04,-0.07,-0.03,0.33,-0.37,-0.87,-0.34,-0.03,0.48,0.51,-0.04,0.41,-0.37,0.64,-0.24,0.88,-0.19,-0.23,-0.19,0.73,0.42,-0.22,0.29,0.25,0.43,0.27,0.22,0.23,-0.74,-0.52,-0.47,-0.12,-0.74,-0.04,?,?,1.1,0.37,-0.28,-0.26,-0.51,-0.41,-0.36,-0.1,-0.15,-0.26,0.91,0.0,-0.17,0.14,02.13.03@11.02.03.04@42.16,961
-0.43,-0.89,-0.45,0.15,0.27,0.27,-0.03,-0.24,0.0,-0.03,0.15,?,-0.08,-0.01,-0.27,0.08,-0.06,-0.25,-0.03,0.08,0.15,0.0,0.9,0.66,0.12,0.04,-0.35,-0.71,0.23,0.25,-0.23,-0.05,-0.14,-0.29,-0.45,0.03,0.31,-0.07,0.03,-0.21,-0.33,-0.41,-0.33,0.34,0.26,0.4,0.11,0.31,-1.16,0.01,0.11,0.54,0.44,0.83,-0.16,-0.36,0.24,-0.36,-0.01,0.17,-0.14,-0.5,-0.07,-0.24,-0.42,-0.36,0.06,-0.03,-0.1,-0.34,0.25,0.25,0.26,-0.13,0.06,0.29,0.45,11.04.03.01,962
-0.04,0.44,0.19,-0.47,-0.12,-0.59,-0.32,-0.43,0.18,-0.41,0.6,-0.03,0.16,-0.36,-0.43,-0.66,0.27,-0.1,0.96,0.18,0.92,0.18,-1.28,-1.3,-0.66,0.2,0.79,0.65,0.76,0.59,0.84,-0.03,-0.21,-0.19,0.07,-0.3,-0.29,0.33,0.59,0.64,0.64,-0.39,-0.24,-0.4,-0.59,-0.26,-0.02,-0.07,0.72,0.32,0.34,-0.03,-0.08,0.43,-0.37,?,-2.93,0.11,-0.34,0.84,0.29,0.57,0.23,-0.97,-0.76,-0.74,-0.9,-0.34,-0.01,0.3,0.53,0.77,0.37,0.45,0.63,0.4,0.25,34.01.01.03@42.01,963
1.54,2.77,-1.74,-0.89,-0.28,-0.43,-0.02,0.38,0.8,-0.02,0.17,-0.16,-0.58,-0.43,-0.22,0.53,0.69,0.08,0.05,-0.15,-0.11,-0.28,-0.36,0.35,0.97,0.43,0.16,-0.48,-0.68,-1.06,-0.48,0.16,0.09,0.8,0.42,0.88,0.13,-0.19,0.09,-0.55,-0.15,-0.24,0.16,-0.09,-0.17,-0.17,-1.5,-0.87,0.8,0.66,0.51,0.03,-0.12,-0.85,-0.72,0.29,0.89,1.09,?,0.21,0.11,-0.33,-0.21,-0.21,-0.13,-0.28,-0.07,-0.07,-0.35,0.03,-0.09,0.53,0.19,-0.07,0.44,0.07,-0.01,01.04@10.03.01.01.09@10.03.01.03@14.07.03@43.01.03.05,964
0.16,-0.14,-0.34,-0.43,-0.32,-0.11,0.36,0.55,0.15,0.12,-0.37,-0.46,-0.23,0.45,0.42,0.45,0.38,-0.34,-0.19,-0.15,-0.56,-0.13,0.05,0.83,0.41,-1.82,-0.33,-0.5,-0.11,-0.62,0.02,0.37,0.3,0.43,0.49,0.78,0.14,-0.24,-0.5,-0.16,-0.2,0.3,0.27,0.27,-0.01,-0.15,0.19,0.91,1.96,1.01,-0.65,-0.05,-0.49,-0.87,-0.21,-1.09,0.2,1.0,0.62,0.05,-0.93,-0.95,-0.68,-0.36,?,0.26,0.22,0.19,0.02,-0.07,0.35,0.1,-0.02,-0.07,-0.37,-0.22,-0.02,10.01.03.05,965
-0.34,0.46,-0.25,-0.29,-0.14,0.01,-0.11,0.21,-0.33,0.34,-0.07,0.2,-0.05,0.31,0.09,0.25,-0.02,-0.3,-0.16,-0.24,0.01,0.01,0.3,0.47,0.33,0.12,-0.31,0.03,-0.14,0.0,-0.07,0.2,-0.26,0.3,0.12,0.17,0.0,-0.29,-0.95,-0.01,-0.35,0.08,-0.03,0.25,-0.07,0.1,-0.36,0.22,0.26,0.17,0.09,0.15,0.07,0.41,-0.08,0.04,0.28,-0.14,-0.37,?,-0.01,-0.37,-0.38,-0.17,0.01,-0.28,-0.02,0.51,0.27,0.18,0.01,-0.26,0.01,0.35,-0.13,-0.41,-0.07,10.01.05.01,966
0.41,-0.2,0.12,-0.17,0.09,0.04,0.14,0.33,0.23,0.31,0.29,0.42,-0.04,-0.09,-0.05,-0.02,0.16,-0.09,-0.01,-0.21,-1.47,-0.04,-0.2,0.14,0.26,-0.13,0.17,-0.17,-0.06,-0.13,-0.35,0.0,-0.26,0.72,-0.26,0.11,0.05,-0.17,0.3,-0.07,0.0,0.25,-0.26,-0.11,-0.02,0.2,0.02,0.03,0.34,-0.07,-0.38,-0.21,0.03,-0.2,0.11,-0.05,-0.28,0.17,0.12,?,0.12,0.0,0.23,0.15,-0.07,0.01,0.42,0.44,0.04,0.19,-0.13,-0.25,-0.4,0.19,-0.23,-0.04,-0.31,14.10@34.01.01.03,967
-1.06,-0.51,-0.4,-0.38,0.36,0.12,0.01,-0.6,0.09,0.04,0.36,-0.14,0.16,0.08,-0.12,-0.14,0.08,-0.2,-0.08,-0.12,0.23,-0.12,0.36,0.46,0.41,0.52,-0.3,0.34,-0.34,0.16,-0.58,0.05,-0.75,0.0,-0.46,0.39,-0.22,0.32,-0.36,0.37,-0.46,-0.49,-0.46,0.39,0.16,0.5,-0.94,-0.71,-0.26,0.03,0.29,-0.03,0.13,0.07,-0.25,0.6,0.01,-0.13,?,0.32,0.11,0.41,0.34,-0.45,-0.52,-0.29,0.11,0.4,0.46,0.08,0.16,0.08,0.06,0.51,-0.22,-0.45,0.06,20.01.01.07.05@20.01.03.03@20.09.04,968
-0.07,-0.25,-0.43,0.0,-0.1,0.52,0.19,-0.23,-0.01,0.1,0.2,-0.03,0.02,0.02,-0.12,0.02,0.03,-0.23,-0.13,-0.26,0.1,-0.08,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.36,-0.18,0.3,0.53,0.29,-0.02,0.13,-0.14,-0.27,-0.6,0.19,-0.23,-0.06,-0.37,0.08,?,?,0.57,-0.06,-0.16,-0.54,-0.05,-0.18,-0.16,0.19,-0.01,-0.15,0.09,0.22,0.06,0.18,20.01.07,969
1.61,0.58,?,-0.09,0.74,0.23,0.46,0.36,0.52,0.05,0.37,0.11,-0.37,-0.57,-0.45,-0.33,0.02,-0.34,0.13,-0.27,-0.07,-0.57,-0.21,-0.32,0.39,0.59,0.32,0.17,-0.7,-0.47,-0.64,0.02,-0.14,1.69,0.44,0.77,0.02,0.42,0.24,-0.04,-0.14,-0.47,-0.39,-1.5,-0.04,0.0,-0.8,-0.74,0.42,0.72,-0.13,0.04,0.01,-0.14,-0.5,0.17,0.63,0.4,0.4,?,0.23,-0.2,-0.53,0.2,-0.4,-0.1,-0.84,-0.49,-0.15,0.06,0.26,0.3,-0.26,0.03,0.47,0.64,0.3,01.05.02.04@01.05.02.07@01.05.09.04@01.05.09.07@02.01@02.07@02.19,970
-0.12,0.16,-0.22,-0.06,1.83,-0.01,-0.68,-1.04,-0.31,-0.22,0.05,-0.13,0.02,0.18,0.13,0.14,0.24,-0.21,0.03,-0.13,0.22,-0.11,-0.25,0.09,-0.15,?,?,?,?,?,?,?,?,?,0.3,?,?,?,?,?,?,?,?,?,?,?,-0.08,0.17,-0.35,-0.56,-0.61,-0.5,-0.42,0.09,0.21,0.45,0.49,0.27,0.15,?,0.29,0.21,0.2,-0.23,-0.19,-0.08,-0.54,0.55,0.31,-0.01,-0.04,0.03,0.1,0.05,0.08,-0.18,0.14,02.19,971
-0.36,-0.51,0.5,1.16,-0.16,-0.33,-0.38,-0.36,-0.98,0.18,0.39,0.18,0.52,0.56,0.0,-0.11,0.09,-0.24,-0.07,0.16,0.16,0.39,-0.26,-0.36,-0.44,0.37,0.32,0.48,0.6,0.65,0.38,-0.07,-0.36,-0.19,0.07,-0.02,0.2,-0.99,-0.6,0.44,0.1,-0.1,0.66,-0.05,-0.56,-0.27,-0.52,-0.23,-0.63,-0.48,-0.11,0.17,0.3,0.75,0.63,0.09,-0.17,-0.13,-0.38,0.23,?,0.4,0.07,-0.07,-0.1,-0.03,-0.32,-0.13,-0.08,-0.24,0.12,-0.15,0.22,0.48,0.14,-0.07,0.24,11.04@16.03.03@20.01.21@34.11.03.07,972
-0.06,-0.51,-0.49,-0.09,-0.03,?,-0.14,-0.21,0.01,-0.08,-0.02,0.01,-0.15,0.25,-0.1,0.08,0.06,-0.05,0.16,0.14,-0.02,0.09,?,-0.25,0.17,0.3,-0.46,-0.87,0.29,-0.14,-0.21,-0.19,-0.21,0.3,0.2,0.54,0.29,0.19,-0.16,-0.06,-0.09,0.1,0.75,-0.14,-0.42,0.05,-0.07,-0.31,?,-0.27,0.55,0.65,0.2,-0.61,0.14,-1.04,0.42,0.37,0.85,-0.13,0.2,-0.24,-0.7,0.1,-0.37,-0.11,0.2,0.19,0.05,-0.06,0.09,0.1,-0.04,0.05,-0.01,-0.37,0.19,14.07.11@14.13@34.01.01.01,973
