g1,g1_bkg,r1,r1_bkg,g2,g2_bkg,r2,r2_bkg,f2,g3,g3_bkg,r3,r3_bkg,f3,g4,g4_bkg,r4,r4_bkg,f4,g5,g5_bkg,r5,r5_bkg,f5,g6,g6_bkg,r6,r6_bkg,g7,g7_bkg,r7,r7_bkg,f7,g1_ratio,g2_ratio,g3_ratio,g4_ratio,g5_ratio,g6_ratio,g7_ratio,r1_ratio,r2_ratio,r3_ratio,r4_ratio,r5_ratio,r6_ratio,r7_ratio,g1dashbkg,g2dashbkg,g3dashbkg,g4dashbkg,g5dashbkg,g6dashbkg,g7dashbkg,r1dashbkg,r2dashbkg,r3dashbkg,r4dashbkg,r5dashbkg,r6dashbkg,r7dashbkg,classification
-0.480156,-1.594152,-0.427583,-1.57852,-0.605099,-1.999592,-0.471188,-1.404329,-0.059171,-0.725945,-1.246115,-0.623907,-0.926727,-0.108052,-0.569756,-1.060798,-0.502862,-0.745166,-0.051875,0.152242,-0.519848,0.492999,0.451633,-0.067701,-0.03823,-1.622784,-0.10155,-0.988712,-0.560523,-0.749849,-0.414989,-0.472143,-0.101507,-0.115545,-1.1348,-0.744547,-0.42029,-1.111965,0.013434,-0.595518,-0.058522,1.189059,0.619715,0.151088,0.897393,-0.359465,0.124672,-0.375809,-0.457291,-0.624667,-0.508553,0.198361,0.045192,-0.498158,-0.382107,-0.36206,-0.551664,-0.463705,0.460466,-0.023647,-0.366189,01.05@14.07.02.01
1.069179,0.558392,1.271804,1.250469,1.075799,0.659566,1.516093,0.3152,-0.059171,0.908624,0.059299,1.140882,-0.174388,-0.108052,0.687038,0.096338,0.310635,0.01781,-0.051875,0.856627,0.657014,0.59223,0.215968,-0.067701,0.265044,0.334465,0.501925,-0.17844,0.681407,0.33723,0.874681,0.555207,-0.101507,-1.064204,-1.383791,-0.930587,0.934769,0.051288,-0.344608,-0.272999,1.365053,1.585075,0.877341,-0.821067,-0.268846,-0.122461,-0.203495,1.046476,1.034905,0.937415,0.700328,0.82108,0.250249,0.667317,1.243323,1.505879,1.203818,0.32026,0.586041,0.521266,0.834325,14.13.01@34.11.03.07
2.96398,-0.038846,3.468354,0.77792,3.310352,0.675566,3.227021,0.3152,-0.059171,2.523631,0.199256,2.517969,0.197648,-0.108052,1.590477,-0.145716,1.362701,-0.049169,-0.051875,2.453415,-0.350405,2.190366,0.091801,-0.067701,2.871579,0.153321,0.824827,0.425831,2.871719,-0.189622,0.115646,-0.221335,-0.101507,-1.206502,-0.437624,-0.465487,-0.038094,-0.254831,2.01021,3.426483,1.612632,0.24852,0.251678,-0.185427,-0.048207,-0.806126,-0.805135,3.012254,3.288281,2.600012,1.648393,2.535463,2.890449,2.985457,3.472283,3.234129,2.596083,1.414652,2.238684,0.799204,0.152184,12.01.01
0.057044,1.292497,-0.079607,0.651908,-0.432051,-0.601214,-0.564052,-0.579401,-0.059171,-0.336229,-0.246061,-0.421754,-0.120649,-0.108052,0.306664,0.344296,0.20833,0.460452,-0.051875,0.605274,0.925043,0.346516,-0.004493,-0.067701,0.203576,-0.138279,-0.026116,-0.047972,-0.396504,0.339614,-0.605979,0.041532,-0.101507,-0.020679,1.753502,0.790283,0.100887,0.051288,0.330164,0.741987,-0.182311,-1.434549,-0.815629,-0.297599,-0.268846,-0.496198,-0.577241,-0.032664,-0.389854,-0.323648,0.290412,0.542201,0.212614,-0.445893,-0.10046,-0.52277,-0.425703,0.180513,0.356075,-0.022551,-0.638566,11.02.03.01@16.03.01
-0.558525,-0.073062,-0.53124,0.456588,-0.37688,0.211573,-0.42733,0.095034,-0.059171,0.059075,0.977924,-0.222922,0.584152,-0.108052,-0.629704,0.178991,-0.609036,0.049843,-0.051875,-0.545437,-0.378132,-0.578145,-0.475822,-0.067701,-0.538791,0.568628,-0.503957,0.597499,-0.577644,-0.222997,-0.653562,-0.211688,-0.101507,-0.020679,0.309351,1.441423,0.239867,0.479855,-0.482317,0.059006,-0.182311,-0.444508,-1.183666,-0.37238,-0.521006,0.005156,-0.38581,-0.561988,-0.396475,-0.04004,-0.661565,-0.526116,-0.573174,-0.572458,-0.549689,-0.439364,-0.292623,-0.634384,-0.545413,-0.556774,-0.652271,14.04@20.01.10@20.03@20.09.04
0.909436,-0.029514,1.071465,0.248666,0.90907,0.38437,0.757521,0.273396,-0.059171,0.808019,0.443544,0.573028,0.425003,-0.108052,0.22793,-0.299213,0.202312,-0.145269,-0.051875,0.296298,-0.504444,0.351987,0.06646,-0.067701,0.530353,0.064957,0.455796,0.532265,0.516891,-0.301667,0.3237,-0.163456,-0.101507,-1.016771,-0.039237,0.278673,-0.177074,-0.469114,0.09606,0.04952,1.303159,-0.147496,-0.447592,-0.073255,0.140913,-0.405043,-0.376695,0.925481,0.88777,0.793105,0.256723,0.344271,0.531947,0.566116,1.07242,0.743016,0.551147,0.220568,0.354544,0.41793,0.361177,10.03.01.01.09@10.03.04.03@16.01@41.01.01@43.01.03.09
0.334232,-0.157049,0.228263,-0.375097,1.08868,0.041976,0.920647,0.13405,-0.059171,0.457682,-0.340213,0.166647,-0.410011,-0.108052,0.167349,-0.234272,0.000926,-0.139445,-0.051875,0.510147,0.620044,-0.039464,0.086733,-0.067701,0.125158,-0.306169,-0.493646,-0.600743,0.237985,-0.232533,-0.01168,-0.209277,-0.101507,-0.115545,0.010561,0.697263,0.552573,1.796168,1.803647,0.182322,-0.058522,-0.196998,-0.742022,-0.596724,-1.056846,-0.787895,-0.431389,0.350376,1.095231,0.510553,0.189563,0.470134,0.142132,0.270712,0.241736,0.919096,0.215968,0.011614,-0.049237,-0.450697,0.017537,11.04.03.05@14.07.05@14.10@14.13.01.01@16.01@16.19.03
0.015176,1.528904,-0.22647,0.538496,-0.52854,-1.068407,-0.670789,-0.994652,-0.059171,-0.517622,-0.772807,-0.647983,-0.60843,-0.108052,-0.259251,-0.299213,-0.456868,-0.471427,-0.051875,-0.060862,0.87575,-0.442355,-0.080513,-0.067701,0.112729,-1.048421,-0.204119,-1.424748,-0.396256,-0.377953,-0.541659,-0.397383,-0.101507,0.833113,2.649872,2.371623,2.289829,2.714526,0.399019,0.220265,-0.98694,-1.830565,-1.62531,-1.344535,-1.309006,-0.523545,-0.440505,-0.091744,-0.451406,-0.457405,-0.244912,-0.134315,0.167907,-0.368519,-0.244994,-0.596909,-0.6099,-0.437002,-0.445871,-0.092447,-0.509059,10.03.01.03@10.03.04.03@14.07.07@14.13.01
0.278623,-0.293916,0.161031,-0.034862,0.867266,0.41957,0.646308,0.329135,-0.059171,0.223955,-0.378383,0.077816,-0.383141,-0.108052,0.313208,-0.154571,0.275602,-0.145269,-0.051875,0.180805,0.761761,0.148801,0.231172,-0.067701,0.05917,-0.32826,0.032766,-0.370708,0.408455,0.084532,0.284977,-0.081461,-0.101507,0.074186,0.259553,0.232163,-0.211819,-0.407891,-0.069191,-0.054824,-0.244205,-0.395006,-0.410788,-0.035865,0.109393,-0.313888,-0.331116,0.303504,0.842894,0.271795,0.333881,0.12198,0.076669,0.412649,0.163414,0.626157,0.12085,0.29645,0.129427,0.062694,0.3091,16.01@20.09.18.09.01@32.01.03@34.11.03.07@40.01@42.01@42.04.03@43.01.03.05
0.661663,-0.281473,0.606851,-0.192378,1.167426,0.262772,0.938325,-0.122346,-0.059171,0.114204,-0.48017,-0.045676,-0.407944,-0.108052,0.494529,-0.160475,0.334062,-0.197687,-0.051875,0.217315,0.321208,0.113983,0.160219,-0.067701,0.452162,-0.094097,0.096804,-0.504609,0.579918,-0.027514,0.089722,-0.182749,-0.101507,-0.400143,0.06036,0.464713,0.170377,-0.071159,0.426561,0.457412,0.312846,-0.2465,-0.594807,-0.334989,-0.174286,-0.53266,-0.513431,0.691559,1.157763,0.168378,0.521017,0.195569,0.461237,0.601728,0.617722,0.957748,-0.004896,0.360983,0.100841,0.138072,0.119636,01.03.16.01@11.02.03.04@11.04
-0.67275,-0.31569,-0.663765,-0.488509,-0.658569,-0.057223,-0.674593,-0.083329,-0.059171,-0.688091,0.155997,-0.690115,0.131508,-0.108052,-0.725747,-0.535364,-0.672439,-0.419008,-0.051875,-0.681049,-0.569141,-0.64206,-0.364325,-0.067701,-0.684101,-0.13386,-0.675448,-0.082306,-0.693773,-0.394641,-0.63256,-0.262332,-0.101507,0.690814,0.657939,0.836793,-0.177074,0.143124,-0.702651,-0.699862,-0.863151,-0.74152,-0.852433,-0.073255,-0.331886,0.305969,0.297871,-0.660964,-0.660092,-0.730723,-0.70786,-0.648934,-0.683572,-0.673915,-0.653989,-0.674664,-0.730901,-0.664203,-0.622238,-0.675734,-0.623149,01.01@01.04
1.63515,1.35782,1.27161,0.87243,0.478151,-0.26202,0.248897,-0.169724,-0.059171,1.564839,0.379927,1.232411,0.358863,-0.108052,2.671859,1.548662,2.764668,2.423221,-0.051875,1.690166,0.515298,1.875514,-0.250294,-0.067701,0.968316,0.360975,0.796065,0.223263,0.845426,0.172738,0.23444,0.125938,-0.101507,-0.020679,0.558343,0.185653,-0.48978,-0.867069,0.151143,0.571242,-0.182311,-0.642516,-0.373985,0.225869,0.582193,-0.423274,-0.540778,1.565117,0.502521,1.585622,2.637101,1.684362,0.958712,0.854346,1.254847,0.265182,1.243289,2.677274,1.950014,0.786321,0.226873,02.11@02.13@16.21.05@20.01.15
-0.516013,-0.203708,-0.54519,-0.438104,-0.505208,-0.201221,-0.56159,-0.283987,-0.059171,-0.464017,0.010951,-0.522416,0.100505,-0.108052,-0.616828,-0.564882,-0.580236,-0.331645,-0.051875,-0.490298,-0.729342,-0.566953,-0.245225,-0.067701,-0.543085,-0.465223,-0.569081,0.19923,-0.567223,-0.416096,-0.501952,-0.298507,-0.101507,0.548516,0.657939,0.929813,0.170377,1.765556,-0.124274,-0.500659,-0.739362,-0.74152,-0.92604,-0.334989,-1.056846,-0.286541,0.006167,-0.509666,-0.49432,-0.482995,-0.593536,-0.440853,-0.524133,-0.540945,-0.536017,-0.544243,-0.55339,-0.575414,-0.557153,-0.590763,-0.48165,01.01.13@10.03.01@11.02.03.04@14.07.05@14.13.01.01@16.01
4.14595,1.233395,4.112769,1.452089,2.216651,0.41957,1.74098,0.267822,-0.059171,3.513416,0.675109,3.10637,0.728832,-0.108052,5.19389,3.130868,5.644685,5.084899,-0.051875,3.407415,0.324289,2.916069,-0.24776,-0.067701,2.647399,0.882318,2.154155,0.480765,2.693556,0.299087,1.639623,0.080118,-0.101507,-0.732173,0.359149,-0.093407,-0.663506,-0.224219,0.302623,0.391011,0.808002,-0.49401,-0.116359,0.412822,-0.048207,-0.487083,-0.495199,4.123224,2.204385,3.578522,5.117458,3.45457,2.626543,2.74898,4.101009,1.736885,3.152126,5.455756,3.017659,2.13764,1.70045,01.01.11.02.01@42.16
1.362041,-0.129053,1.905756,0.179359,1.890728,-0.047623,1.526387,-0.180871,-0.059171,2.772093,0.176354,2.768065,0.162511,-0.108052,0.965457,-0.52946,0.947248,-0.337469,-0.051875,0.520827,-0.452071,0.347262,0.081665,-0.067701,1.060067,-0.222224,-0.166945,0.17863,1.59108,-0.304051,-0.181011,-0.182749,-0.101507,-1.538533,0.209755,-0.465487,-0.3508,0.143124,2.684983,3.208309,2.355366,-0.395006,0.251678,0.076307,-0.331886,-0.869935,-0.796019,1.392018,1.911341,2.860403,1.033085,0.569353,1.081428,1.675482,1.915605,1.55651,2.859653,1.006536,0.348163,-0.1829,-0.16302,12.01.01
-0.365502,0.769914,-0.457421,0.179359,-0.597079,-0.809211,-0.619994,-0.82465,-0.059171,-0.660145,-0.406375,-0.670813,-0.465816,-0.108052,-0.468225,-0.178186,-0.513394,-0.395711,-0.051875,-0.449069,0.287319,-0.543327,-0.465686,-0.067701,-0.375855,-1.370948,-0.218772,-1.452215,-0.51288,-0.134791,-0.448133,-0.192395,-0.101507,0.501083,0.259553,0.418203,0.691554,0.449243,-0.5374,-0.510145,-0.739362,-0.395006,-0.558003,-0.671505,-0.489486,0.068965,0.015283,-0.425079,-0.540422,-0.643398,-0.468996,-0.482469,-0.308583,-0.515068,-0.466679,-0.559387,-0.648508,-0.501312,-0.510701,-0.105056,-0.440536,11.04.03.01@16.03.03
0.736811,1.504019,0.584376,1.35758,0.549121,0.640366,0.250463,0.27897,-0.059171,0.260284,0.983013,-0.094865,0.817708,-0.108052,0.918174,2.053433,0.290647,1.951458,-0.051875,0.604032,0.693983,0.012017,-0.10332,-0.067701,0.733289,0.285866,-0.039954,0.360597,0.535254,0.361069,-0.324417,0.159701,-0.101507,-0.305277,0.757536,1.673973,2.220338,1.643108,1.431834,2.041549,0.189057,-0.791022,-1.294077,-1.344535,-1.025326,-0.742317,-0.732209,0.642725,0.504973,0.168378,0.794221,0.559964,0.725371,0.51385,0.547017,0.230373,-0.183917,0.151807,0.022739,-0.069148,-0.361393,42.16
0.524679,-0.325022,0.566164,-0.236483,0.6337,-0.102022,0.548969,0.061591,-0.059171,0.554984,0.222158,0.290969,0.073636,-0.108052,0.21421,-0.579642,0.011887,-0.378239,-0.051875,-0.050679,-0.603029,-0.260308,-0.075445,-0.067701,0.349112,-1.287003,-0.440191,-0.810177,0.692573,-0.401793,-0.214483,-0.267156,-0.101507,-0.68474,-0.089035,0.464713,0.726299,1.245153,2.203003,1.6052,0.746108,-0.097994,-0.594807,-0.708895,-0.867726,-0.824357,-0.695746,0.555521,0.647204,0.553292,0.263244,-0.002107,0.418812,0.758269,0.578072,0.549532,0.294694,0.04121,-0.25955,-0.379979,-0.185975,01.03.07@10.01.03@10.01.05.01
0.451034,1.133856,0.350326,0.929136,0.440723,0.361971,0.306405,0.317987,-0.059171,0.12208,0.547875,0.040042,0.431204,-0.108052,0.47912,1.474865,0.597347,1.602003,-0.051875,0.127653,0.293481,0.035643,-0.333917,-0.067701,0.109339,0.895573,0.463122,0.645566,0.200516,0.406364,0.284321,0.109057,-0.101507,-0.35271,0.110158,-0.000387,-0.698251,-0.254831,-0.482317,-0.301457,0.250951,-0.296002,-0.189966,0.450213,-0.048207,0.005156,-0.185264,0.378499,0.416937,0.069973,0.384741,0.106247,0.064124,0.163362,0.324355,0.283717,-0.003386,0.496057,0.070213,0.416285,0.281349,10.03.02@43.01.03.09
3.377294,-0.474331,3.356366,-0.192378,4.837889,-0.028423,4.867015,-0.467924,-0.059171,2.351129,-0.571778,1.793831,-0.379008,-0.108052,3.401787,-0.249031,3.261148,-0.087027,-0.051875,2.689121,0.281157,2.195589,0.307193,-0.067701,3.062312,-0.64195,1.386244,-0.830778,4.250124,0.024933,1.954329,-0.182749,-0.101507,-0.68474,-0.53722,0.371693,-0.3508,-0.040547,1.170187,0.884275,0.746108,0.397026,-0.5212,0.076307,-0.205806,-0.69674,-0.604588,3.462441,4.883472,2.500815,3.521049,2.724258,3.124018,4.385615,3.389469,4.954242,1.903725,3.383133,2.222349,1.466641,2.06636,01.03.16@12.10
-0.160885,-0.72318,-0.244101,-0.274287,-0.077692,-0.319619,-0.176262,-0.144641,-0.059171,-0.119269,-0.291865,-0.279168,-0.360406,-0.108052,-0.29408,-0.511749,-0.358216,-0.363678,-0.051875,-0.304516,-0.375051,-0.369487,-0.072911,-0.067701,-0.304895,-0.884949,-0.583462,-0.233373,-0.207919,-0.413713,-0.456994,-0.402206,-0.101507,0.595948,0.408948,0.743773,0.622063,0.541079,1.032479,0.476383,-0.801256,-0.543512,-0.778825,-0.634114,-0.552526,-0.678509,-0.522546,-0.112673,-0.053895,-0.093596,-0.265125,-0.280225,-0.262052,-0.170216,-0.237572,-0.166316,-0.252505,-0.343095,-0.371853,-0.570753,-0.419979,01.04@10.03.01@10.03.03@14.07.03@14.10@20.09.18.09.01@42.04.03@43.01.03.05
-0.691859,-1.043574,-0.648653,-1.250886,-0.591975,-0.422017,-0.629392,-0.743829,-0.059171,-0.824009,-1.085801,-0.793059,-0.854387,-0.108052,-0.659255,-0.680006,-0.541549,-0.628681,-0.051875,-0.622184,-0.368889,-0.374212,-0.192011,-0.067701,-0.636418,-1.008658,-0.158533,-0.834211,-0.611887,-0.580589,0.062156,-0.368444,-0.101507,0.216485,0.159956,0.650753,-1.497388,-1.846651,-1.115777,-1.079296,-0.429889,-0.345504,-0.742022,1.646711,2.347312,1.691529,1.956937,-0.629352,-0.564945,-0.743122,-0.628746,-0.605288,-0.590281,-0.569383,-0.61512,-0.575436,-0.734999,-0.512661,-0.364707,-0.093543,0.117237,01.04@01.05.02.04@01.05.02.07@01.05.25@02.01.03
-0.073069,-0.953366,-0.127657,-1.175279,0.940909,-0.722812,0.913039,-0.741042,-0.059171,0.17289,-0.917853,0.051042,-0.763445,-0.108052,-0.190016,-0.712476,-0.292449,-0.582087,-0.051875,0.792547,-0.661564,0.709616,-0.136262,-0.067701,-0.074614,-1.079349,-0.068717,-0.75181,-0.052337,-0.511454,-0.23647,-0.361209,-0.101507,0.074186,-0.387825,0.185653,0.691554,-0.254831,-0.124274,0.172836,-0.244205,0.199018,-0.373985,-0.671505,-0.048207,-0.286541,-0.431389,-0.007375,1.004743,0.274697,-0.143194,0.864219,-0.019587,0.000928,-0.092256,0.982386,0.132713,-0.258312,0.74199,-0.009394,-0.195568,14.07.11.01@16.01@20.09.07.03
-0.10592,0.449521,-0.116613,0.210863,-0.296189,0.41957,-0.392198,0.05323,-0.059171,2.278979,6.240295,2.855859,8.541586,9.252293,0.12471,2.097711,0.145787,2.102888,-0.051875,-0.453539,-0.180961,-0.4625,-0.384597,-0.067701,-0.347832,0.745355,-0.521052,0.511665,-0.054074,0.394444,-0.451087,0.176582,-0.101507,-0.495009,0.508544,-0.930587,-0.3508,-0.132383,0.41279,1.140393,0.436635,-0.642516,0.877341,0.076307,-0.142766,-0.523545,-0.641051,-0.139052,-0.331,1.719643,-0.026044,-0.448466,-0.389557,-0.098223,-0.124093,-0.400486,2.076491,-0.009748,-0.435917,-0.56719,-0.496039,20.09.16.09.03@30.01.05.05.01@40.01@42.04.03@43.01.03.05
-0.596528,-1.205326,-0.514383,-0.986259,-0.610446,-1.100406,-0.557786,-0.573827,-0.059171,-0.497298,-0.546331,-0.30864,-0.39761,-0.108052,-0.590864,-0.818744,-0.410659,-0.721869,-0.051875,-0.557359,-0.855654,-0.324472,0.056324,-0.067701,-0.55574,-0.54475,-0.367741,-0.089172,-0.510151,-0.67833,-0.33098,-0.48179,-0.101507,-0.447576,-0.288229,-1.349177,-1.705859,-1.234413,-0.730192,-0.623976,0.37474,0.100014,1.576611,2.095398,1.054993,0.360662,0.17025,-0.52122,-0.531594,-0.459779,-0.54811,-0.498964,-0.532801,-0.453835,-0.487969,-0.516893,-0.279251,-0.370021,-0.338673,-0.364355,-0.27711,20.01.27@20.03.25@20.09.16@32.07.05
0.157742,0.913002,0.089925,1.086652,-0.015716,0.848363,-0.196178,0.226019,-0.059171,-0.129685,-0.029764,-0.364263,-0.22606,-0.108052,-0.043946,0.001878,-0.24624,-0.314172,-0.051875,-0.089176,0.238026,-0.324472,0.000576,-0.067701,-0.210206,0.573047,-0.452673,-0.185306,-0.036456,0.103603,-0.422537,-0.057345,-0.101507,-0.305277,0.657939,1.487933,1.108495,1.306377,0.41279,0.903247,0.189057,-0.74152,-1.22047,-0.895848,-0.899246,-0.523545,-0.604588,0.096178,-0.08087,-0.131586,-0.045388,-0.110715,-0.241752,-0.048775,0.056966,-0.216495,-0.354957,-0.230941,-0.333058,-0.442474,-0.432999,11.02.03.04
1.328332,-0.990693,1.750949,-0.866547,1.982599,0.301171,2.276456,-0.100051,-0.059171,0.488931,-0.986559,0.488763,-0.672503,-0.108052,1.110472,-0.544219,0.761981,-0.419008,-0.051875,1.327541,-0.858735,0.99736,0.058858,-0.067701,1.638593,-0.381278,-0.007122,-0.892578,2.028547,-0.313587,-0.065827,-0.402206,-0.101507,-1.301368,-0.985405,-0.325957,0.413593,0.173736,2.616129,3.066021,1.86021,0.941548,0.104463,-0.484552,-0.331886,-0.860819,-0.796019,1.418179,1.977306,0.610013,1.183489,1.427052,1.673562,2.128196,1.791969,2.307619,0.578108,0.820948,1.017643,0.064065,-0.011585,12.01.01@16.03.03
-0.648488,-1.189772,-0.592465,-1.244586,-0.697942,-0.950009,-0.668775,-0.713173,-0.059171,-0.703334,-0.719369,-0.645285,-0.505087,-0.108052,-0.643846,-0.801033,-0.614409,-0.532581,-0.051875,-0.535005,-0.424344,-0.446583,0.165288,-0.067701,-0.574045,-0.898204,-0.606798,0.082496,-0.60494,-0.711706,-0.594821,-0.505906,-0.101507,-0.020679,-0.188632,-0.325957,0.483083,-0.285443,-0.041649,-0.329914,-0.182311,0.00101,0.104463,-0.559333,-0.016687,-0.332119,-0.157917,-0.575068,-0.631401,-0.655798,-0.603968,-0.511651,-0.533029,-0.548118,-0.558674,-0.617704,-0.61788,-0.595441,-0.474968,-0.619543,-0.549144,10.01.03.05@10.01.05.01
-0.366146,0.328207,-0.322958,0.412483,-0.425246,0.598767,-0.406072,0.393234,-0.059171,0.595886,1.150961,0.672236,0.763969,-0.108052,-0.0564,1.023228,-0.122012,1.025403,-0.051875,-0.66565,-0.384293,-0.675635,-0.470754,-0.067701,-0.384894,0.484683,-0.509113,0.463598,-0.283353,0.06546,-0.405144,-0.023582,-0.101507,-0.779606,-0.53722,-0.698037,0.309357,0.785975,0.219997,0.087463,0.869897,0.397026,0.546107,-0.447161,-0.678606,-0.45062,-0.394926,-0.394776,-0.474947,0.499473,-0.133413,-0.648426,-0.413507,-0.2996,-0.338356,-0.442076,0.618873,-0.204683,-0.645975,-0.551292,-0.419637,43.01.03.05
-0.322131,0.287769,-0.295058,0.752718,-0.399483,0.505968,-0.383919,0.401595,-0.059171,0.952829,1.280739,1.090447,0.956188,-0.108052,-0.030225,0.937623,-0.074943,0.943864,-0.051875,-0.653976,-0.430505,-0.658972,-0.463152,-0.067701,-0.332013,0.546538,-0.34522,0.528832,-0.061022,0.051157,-0.358546,-0.13934,-0.101507,-0.495009,-0.437624,-0.791057,0.100887,0.632915,-0.165587,0.495355,0.436635,0.24852,0.693322,-0.297599,-0.615566,-0.259194,-0.522546,-0.34725,-0.441842,0.856686,-0.100159,-0.632693,-0.363326,-0.068503,-0.320777,-0.420377,1.033425,-0.149718,-0.62964,-0.390943,-0.35454,14.01@16.01@32.01.07@42.04
0.902565,0.819684,0.653158,1.477292,0.631756,1.184357,0.332809,0.652417,-0.059171,2.365102,1.128059,1.159561,0.718498,-0.108052,1.433219,1.530951,0.885349,1.520464,-0.051875,-0.292594,0.099391,-0.374212,-0.159068,-0.067701,0.598601,1.129736,-0.119459,0.927101,1.080164,0.299087,-0.176417,0.166936,-0.101507,0.121619,0.657939,1.860013,0.900024,0.326796,1.52823,2.354582,-0.3061,-0.74152,-1.404488,-0.783676,-0.426446,-0.751433,-0.759556,0.858989,0.546662,2.339093,1.363017,-0.307123,0.545861,1.083137,0.612644,0.283265,1.130053,0.800475,-0.368025,-0.194687,-0.207902,12.01.01@14.13.01.01
-0.56196,-1.391962,-0.541509,-1.376899,-0.600724,-1.174005,-0.645279,-0.766124,-0.059171,-0.695967,-0.625216,-0.711908,-0.385208,-0.108052,-0.671498,-1.019472,-0.648582,-0.780111,-0.051875,-0.402126,-0.436667,-0.359539,0.416157,-0.067701,-0.446137,-0.80984,-0.630676,0.068762,-0.655312,-0.754616,-0.727726,-0.49626,-0.101507,0.45365,1.305317,1.441423,0.726299,0.23496,0.825916,0.210779,-0.677467,-1.137537,-1.183666,-0.708895,-0.363406,-0.632931,-0.440505,-0.473041,-0.516145,-0.657908,-0.616357,-0.374876,-0.408489,-0.595516,-0.503204,-0.589676,-0.699626,-0.611909,-0.410904,-0.642568,-0.689273,14.04@20.09.01
-0.749401,-1.4324,-0.730609,-1.47771,-0.680686,-1.330803,-0.737472,-0.963995,-0.059171,-0.881424,-1.225757,-0.850343,-0.858521,-0.108052,-0.725114,-0.951578,-0.689848,-0.780111,-0.051875,-0.554379,-0.618433,-0.506271,0.157685,-0.067701,-0.60026,-1.180967,-0.735687,-0.865111,-0.673426,-0.69025,-0.70738,-0.489025,-0.101507,2.540698,2.301284,2.046053,0.622063,0.449243,0.219997,-0.149683,-2.101042,-1.682059,-1.478095,-0.634114,-0.489486,-0.45062,-0.276421,-0.660528,-0.584808,-0.788236,-0.676562,-0.515458,-0.54489,-0.621137,-0.690708,-0.666753,-0.794097,-0.654634,-0.535458,-0.67409,-0.669059,10.01.05.01@10.03.05.01@18.02.01@32.01.03
-0.402647,0.203782,-0.412664,0.5763,-0.256573,1.00516,-0.319474,0.373725,-0.059171,-0.452331,0.049121,-0.510793,-0.234327,-0.108052,-0.432129,-0.039448,-0.398623,-0.279227,-0.051875,-0.409329,0.48757,-0.393362,0.000576,-0.067701,-0.376533,0.603974,-0.237495,0.065329,-0.350846,0.198961,-0.244018,0.140408,-0.101507,0.026753,-0.089035,0.325183,-0.48978,-0.499726,-0.578713,-0.462716,-0.244205,-0.097994,-0.484396,0.225869,0.172433,0.123658,-0.039412,-0.423117,-0.335905,-0.474817,-0.442045,-0.458362,-0.411226,-0.383635,-0.433866,-0.353019,-0.50637,-0.391384,-0.403758,-0.245121,-0.274712,14.07.05@14.13.01
-0.574199,0.477516,-0.716272,0.355777,-0.424517,0.771564,-0.615966,0.122903,-0.059171,-0.708923,-0.279141,-0.699662,-0.277731,-0.108052,-0.58031,0.158328,-0.619137,-0.069554,-0.051875,-0.638825,0.422874,-0.655739,-0.197079,-0.067701,-0.360714,0.263775,-0.184854,-0.381008,-0.431739,0.015397,-0.295867,-0.006701,-0.101507,9.513337,3.147855,0.371693,1.977123,0.173736,-0.620026,-0.557575,-3.957879,-2.028573,-0.5212,-1.269754,-0.331886,0.178351,0.069977,-0.61649,-0.487454,-0.707243,-0.609185,-0.687505,-0.377696,-0.44743,-0.733092,-0.63217,-0.698116,-0.635719,-0.653122,-0.156312,-0.307945,01.06.05@02.25
-0.650205,0.368645,-0.687209,0.639306,-0.664402,0.041976,-0.708158,0.114542,-0.059171,-0.527276,1.173863,-0.430264,0.720565,-0.108052,-0.613028,0.111098,-0.58303,0.093525,-0.051875,-0.773443,-0.695453,-0.743032,-0.607592,-0.067701,-0.635288,0.277029,-0.469225,0.693633,-0.538687,-0.220613,-0.311619,-0.088696,-0.101507,3.157326,2.450679,-1.535217,0.100887,0.663527,-0.909214,-0.756777,-2.410515,-1.731561,1.981451,-0.297599,-0.615566,0.779976,0.416376,-0.686034,-0.67358,-0.669252,-0.639396,-0.732927,-0.655516,-0.53249,-0.712584,-0.724618,-0.522331,-0.610796,-0.701361,-0.529364,-0.312742,20.01.23@20.03
-0.767007,-1.559935,-0.69089,-1.257187,-0.808042,-1.369202,-0.766114,-0.835797,-0.059171,-0.868976,-0.928031,-0.812777,-0.684904,-0.108052,-0.719414,-0.978145,-0.667281,-0.675275,-0.051875,-0.643048,-1.000451,-0.568943,-0.034901,-0.067701,-0.614723,-0.54475,-0.522138,0.398364,-0.713376,-0.783224,-0.601056,-0.525199,-0.101507,0.595948,0.309351,0.185653,0.205122,0.479855,-0.564942,-0.766263,-0.801256,-0.444508,-0.373985,-0.37238,-0.521006,0.105427,0.434607,-0.669466,-0.710364,-0.806175,-0.668737,-0.574583,-0.592334,-0.652394,-0.657504,-0.706083,-0.773175,-0.639279,-0.58038,-0.559241,-0.552913,01.01
