DES460_Plus_0point02_MMS___5_min,DES460_Plus_0point02_MMS___15_min,DES460_Plus_0point02_MMS___30_min,DES460_Plus_0point2_MMS___45_min,DES460_Plus_0point02_MMS___60_min,DES460_Plus_0point02_MMS___90_min,DES460_Plus_0point02_MMS___120_min,DES459_mec1__Plus_0point02_MMS___5_min,DES459_mec1__Plus_0point02_MMS___15_min,DES459_mec1__Plus_0point02_MMS___30_min,DES459_mec1__Plus_0point02_MMS___45_min,DES459_mec1__Plus_0point02_MMS___60_min,DES459_mec1__Plus_0point02_MMS___90_min,DES459_mec1__Plus_0point02_MMS___120_min,dun1__Plus_0point02_MMs___30_min,dun1__Plus_0point02_MMS___90_min,dun1__Plus_0point02_MMS___120_min,wt_plus_gamma_5_min,wt_plus_gamma_10_min,wt_plus_gamma_20_min,wt_plus_gamma_30_min,wt_plus_gamma_45_min,wt_plus_gamma_60_min,wt_plus_gamma_90_min,wt_plus_gamma_120_min,DES460_wt___mock_irradiation___5_min,DES460_wt___mock_irradiation___30_min,DES460_wt___mock_irradiation___60_min,DES460_wt___mock_irradiation___90_min,mec1_plus_gamma_5_min,mec1_plus_gamma_10_min,mec1_plus_gamma_20_min,mec1_plus_gamma_30_min,mec1_plus_gamma_45_min,mec1_plus_gamma_60_min,mec1_plus_gamma_90_min,mec1_plus_gamma_120_min,DES459_mec1___mock_irradiation___5_min,DES459_mec1___mock_irradiation___30_min,DES459_mec1___mock_irradiation___60_min,DES460_wild_type_Plus_heat_20_min,DES459_mec1_Plus_heat_20_min,MHY1_dun1_Plus_heat_20_min,DES460_vs_DES460_YPD_log_phase_control,DES459_mec1___log_phase_IR_time_=_0_sample,DES459_mec1___log_phase_MMS_time_=_0_sample,DES460wt_vs_DES459mec1_genomic_DNA_comparison,DES460wt_vs_DES459mec1_genomic_DNA_comparison_#2,DES460_genomic_DNA_vs_MHY26_dun1_genomic_DNA,MHY1_crt1_vs_CRY1_wild_type,MHY1_crt1_vs_CRY1_wild_type___log_phase,pRS_ROX1_GAL_media,classification
-0.02109,-0.391583,-0.601076,-0.591215,-0.926706,-0.456337,-0.562794,0.801522,0.277318,0.638769,-0.0,-0.063517,0.109447,0.260701,-0.177056,0.520042,0.17308,0.247317,0.343173,0.956035,0.954182,0.20507,0.274503,-0.670326,-0.034414,-0.297479,-1.14566,-1.232978,-1.540126,-0.344983,-0.514425,-0.391068,-0.582199,-0.595722,-1.101814,-0.458061,-1.0118,-1.303582,-0.994488,-1.555974,0.604806,0.156595,-0.12242,0.649059,0.25118,0.361213,-0.318571,0.601629,-0.421844,-0.816093,-0.466286,-0.647774,12.04.03
0.265484,0.884914,0.06494,0.027384,0.129278,-0.269946,0.317652,1.460756,0.401189,-0.242954,0.811455,0.916733,0.739052,0.598949,0.242201,0.0,0.399202,-0.406928,-0.667472,-0.93666,-0.851526,-0.971219,-1.02369,-0.712449,-0.566939,-0.581115,-0.467006,0.541666,0.06121,-0.479746,-0.581327,-0.513893,-0.113676,1.344164,-0.094023,-1.49537,-1.93721,0.297648,0.684648,0.720476,0.336689,-0.059272,-0.376804,1.312221,-0.642784,0.475251,0.740632,0.453621,0.31775,1.305856,0.165147,0.342943,12.07@16.19.03
-0.529526,-0.344489,-0.438093,-0.482268,-0.12694,-0.002221,0.378543,-0.0,-0.418716,-0.931386,-0.487043,0.0,-0.720176,-0.0,0.731753,0.0,-0.06381,-1.454603,-1.392799,0.0,0.289031,0.116741,0.743754,-0.806608,-0.771577,0.509791,0.066767,0.016418,-0.442211,-0.530922,-0.093902,-1.31861,0.0,-0.151165,-0.0,0.454528,-0.079986,0.412022,0.007328,0.122306,0.180936,0.245182,-0.469308,-0.444453,1.610521,-0.0,2.053536,-0.0,0.983602,0.364148,-0.378857,-0.157394,01.01@01.04@12.07@14.07.03
0.418015,-0.575002,-0.904908,-0.740787,-0.685129,-0.685089,-1.013714,0.935702,1.179804,-0.38064,-0.089116,0.117762,0.209457,0.284028,-0.059062,-0.308725,-0.584969,-0.8092,-0.758567,-1.423945,-1.437443,-0.977682,-0.87692,-0.521654,-0.962263,-1.817476,-0.863523,-0.335035,-0.993699,-0.791919,-0.615733,-0.189889,-0.033292,0.755631,1.00015,0.95341,0.393926,-1.228695,-1.591971,-1.212947,-1.18079,-1.489903,-1.626958,0.557345,-0.440447,-1.005772,-0.44225,0.554889,-0.165914,-0.26697,0.735865,-0.057824,12.04@12.07
0.117575,0.052093,-0.122188,-0.367781,-0.395969,-0.468198,-0.338979,0.282302,-0.707748,-0.478609,-0.296457,-0.193322,-0.497428,-0.747046,-0.390451,-0.412852,0.0,0.206058,0.255515,-0.05428,-0.00497,-0.124549,-0.256764,0.105245,0.114414,-0.006571,-0.039988,0.497252,0.503918,0.328833,0.001672,-0.797662,-0.697033,-1.441896,-0.65158,-1.492328,-1.232746,1.126857,0.720703,0.527701,0.256587,0.277766,-0.168672,-0.843056,1.132268,0.184971,-0.264659,0.410777,-0.751517,0.808913,-0.728574,-2.72131,12.04.01
1.679862,0.012435,-0.711743,-1.137799,-0.489305,-0.595282,-0.396579,-1.87917,-1.020373,-0.944625,-1.264047,-1.968067,-0.597437,-0.089211,-0.827282,0.243786,0.330289,-0.495339,-0.799818,-1.399486,-1.151783,-0.837647,0.220756,1.87196,0.984127,0.0,-0.210287,0.107178,-0.0,-1.003446,-1.691892,-1.812029,-2.224325,-1.009969,-0.745815,1.026417,0.723743,0.0,-0.0,0.0,-1.655836,-1.883963,-2.084033,-0.603189,-0.486433,0.235326,-0.328084,0.430252,0.343777,-0.0,1.270154,0.0,12.01.01@12.04.02
1.50422,-0.356882,-0.112128,-1.021465,-0.966969,-0.569866,-1.097644,2.286257,1.159159,-0.589818,0.082621,-0.144086,0.023076,0.23504,-0.121825,-0.244974,-0.13057,-1.401556,-1.63171,-1.269669,-1.228932,-1.270677,-0.453147,-0.695104,0.530667,-0.404146,0.994514,1.178916,0.309127,-0.13175,-0.179918,0.244235,0.409967,0.841512,1.387561,0.588374,1.431409,-0.414463,-0.051906,0.16483,-1.7059,-2.471489,-2.572396,-0.275135,-0.13694,-0.139373,1.730067,-2.292304,-1.092034,1.432577,1.134153,0.557018,12.01.01
0.57979,0.760982,-0.252977,-0.144346,-0.763824,-0.447864,-0.587479,1.414085,1.297776,-0.301206,0.206188,-0.157514,-0.147395,0.563958,-0.126846,-0.244974,-0.516055,-0.650059,-1.580146,-1.645951,-1.408252,-1.337462,-1.674854,0.234094,0.298124,-1.199295,0.31586,0.186351,0.620287,-0.875506,-1.512214,-1.284727,-0.931294,0.06101,0.767181,0.02257,0.489989,-0.895105,-1.857234,-0.67431,-1.208603,-1.910437,-1.972485,-0.603189,-1.457653,-0.642921,0.341053,0.527625,0.098692,0.945572,2.455305,-1.897372,12.01.01@16.03.03
2.091233,0.659358,-0.574918,-0.478575,-0.518587,-0.207251,-0.5414,2.557535,1.518973,-0.216476,0.352792,0.052859,0.245824,0.23504,0.852258,-0.021844,-0.302854,-0.635324,-0.798099,-1.264025,-1.537529,-0.719157,-0.570976,1.041877,0.909713,0.218883,0.303152,0.201799,0.675941,-0.21022,-1.479719,-0.950135,-0.708516,0.283289,1.596972,0.548829,1.258495,-1.04488,-2.271867,-0.351128,-2.12532,-1.714934,-2.100357,-0.564387,-1.314177,-0.622187,-0.21709,-0.0,0.805753,1.405245,1.687871,-0.779703,12.01.01@16.03.03
0.764676,-0.473378,-0.780155,-0.779565,-1.600193,-1.300179,-1.201323,0.859861,0.0,-0.393879,0.289962,-0.090374,0.088991,0.503306,-0.955319,-0.903737,-0.796016,-1.121587,-1.652335,-2.221661,-1.866977,-1.464571,-1.118781,-0.229266,-0.562288,-1.160508,-0.04253,-0.236551,0.177579,-1.457205,-2.18314,-2.123327,-1.723649,-0.641188,0.238417,-0.001766,-0.291326,-1.277712,-1.066598,0.068442,-1.500083,-2.565167,-2.54655,0.740773,-1.30498,-0.601452,0.055639,0.624998,-0.328581,0.292091,1.13901,-0.092673,12.01.01@16.03.03
2.243764,0.0744,0.211826,-0.413945,-0.800427,-0.39703,-0.617102,1.557016,1.74312,0.442831,0.63553,-0.045613,0.625405,0.288693,0.176927,-0.055845,0.194615,-0.566068,-1.53202,-1.408894,-1.395741,-0.503719,-0.2671,0.241527,1.07947,-1.303537,0.211648,0.491459,0.359722,0.204305,-0.178006,0.007055,0.205563,1.041057,1.364002,1.312362,0.922274,-1.377108,-1.228846,-0.419166,-1.982917,-2.455197,-2.383308,0.218709,-1.190935,-0.465198,-0.423222,0.356248,-0.337257,0.652375,1.610156,0.733754,12.01.01
1.550442,0.158674,-0.323401,-0.524739,-0.725392,-0.590199,-0.740529,1.530763,0.746257,-0.367401,-0.04304,-0.179894,-0.15876,-0.021562,0.375259,-0.244974,-0.279165,-0.753206,-1.54577,-2.089963,-1.837785,-1.585216,-1.337903,-0.494397,-0.604146,-1.286568,-0.263664,0.261662,-0.057688,0.0,-1.141388,-0.935311,-0.919811,-0.497212,0.039477,-0.242081,-0.105603,-1.231418,-1.118105,-0.850076,-1.431107,-2.56924,-2.405074,-0.250443,-1.398791,-0.623668,-0.245631,0.741846,-1.031304,0.905817,1.636871,-0.458592,12.01.01
-0.663569,-0.198249,-0.635282,-0.897745,-0.745523,-1.030759,-1.008777,1.3995,0.654829,0.278666,0.0533,-0.999007,0.184454,0.060084,-0.360325,-0.278974,-0.309315,-0.781203,-1.244983,-1.318586,-1.796083,-1.294375,-0.628858,0.865949,0.695773,-0.396873,1.271568,1.07657,1.080703,0.071248,-0.824084,-1.066607,-0.876174,0.232771,0.494946,1.105508,1.498653,-0.349107,-0.899199,-0.107324,-1.531234,-1.61311,-1.693615,-0.067015,-1.360163,-0.629592,-0.797432,0.22382,0.421858,0.841214,1.763157,0.342943,12.01.01
-0.159754,-0.731156,-1.118194,-1.176577,-1.045664,-0.824035,-1.456405,0.667341,0.43953,-0.219123,-0.635742,-0.388029,-0.408783,-0.212847,-0.071614,-0.340601,-0.317929,-1.081802,-1.289672,-1.420182,-2.065062,-1.511967,-1.081572,0.313385,-0.355324,-0.728993,0.747962,1.036018,1.123709,-0.829448,-1.080221,-1.435082,-1.183929,0.0,0.481858,0.624878,1.130411,-1.340345,-1.344737,-0.708329,-1.367693,-1.53776,-1.465078,-0.927715,-1.538588,-0.0,-0.489819,0.621103,0.168096,0.550502,1.513013,0.046724,12.01.01
0.274728,-0.555173,-0.532663,-0.50812,-0.855331,-0.91723,-0.910035,1.454922,1.628097,0.207175,0.947588,0.713073,0.673136,0.731915,-0.244841,-0.640232,-0.074578,-0.473236,-1.07998,-1.117275,-1.231017,-0.458477,-0.738419,-0.130152,-0.236727,0.160701,0.442949,0.794635,0.718947,0.047366,-0.590884,-0.200477,0.244606,0.720269,1.293326,1.035543,1.457026,-0.490712,-1.040844,-0.353963,-1.465595,-1.943021,-1.624238,-0.134037,-0.791778,-1.165722,0.090523,0.745741,-0.441364,0.47596,1.952587,-0.122544,12.01.01
0.381037,-0.95919,-0.488396,-0.829422,-0.84069,-1.007037,-1.017005,2.122907,1.041187,-1.948147,0.394679,0.093144,0.209457,0.416995,0.797027,0.282037,0.633939,-0.502707,-1.117793,-1.557525,-1.427018,-1.221126,-0.473819,0.27374,0.649264,-1.419901,1.894302,0.170903,0.331894,-0.471217,-0.426498,-0.012004,-0.426024,0.753105,1.432061,1.598306,1.559493,-1.810094,-1.172188,-0.728174,-1.183015,-2.316716,-1.954801,2.077679,-1.036423,0.207186,-0.410537,0.449726,-1.228674,-0.0,2.681164,-0.416275,12.01.01
1.592041,-1.125259,-0.552785,-1.191349,-1.440972,-0.934175,-1.189803,1.201146,1.333167,-0.110563,0.130791,-0.182132,0.127631,0.358676,-0.252372,-0.251349,-0.132724,-0.804779,-1.831088,-1.822803,-2.083828,-1.165112,-0.246428,-0.229266,0.772513,-1.381113,-0.677973,-0.0531,0.195287,-0.501922,-0.640582,-0.164477,-0.653396,0.806149,0.861416,1.470544,1.229676,-1.234141,-1.012515,-0.532563,-1.544584,-2.514255,-2.415957,0.359807,-1.113679,-0.602933,-0.068041,0.601629,-0.571498,-0.083101,1.061296,0.435045,12.01.01
2.081989,0.371837,-0.45419,-0.286532,-0.778465,-0.818951,-0.888641,1.27407,0.769851,-0.708969,0.143357,-0.063517,0.200365,0.228042,0.360196,-0.013344,-0.548358,-0.311149,-1.456394,-1.49732,-1.466635,-1.899754,-1.424724,-0.115285,-0.090224,-1.046568,-0.266206,0.398768,1.154066,-0.464393,-1.051549,-0.854839,-0.963448,-0.262304,0.678181,0.101661,0.333086,-1.592239,-2.279593,-1.547469,-1.0573,-1.887017,-1.501807,-0.317465,-1.113679,-0.752517,-0.264659,0.321194,0.643085,0.575349,1.559156,-1.332314,12.01.01
-0.238331,-1.965516,-1.379771,-1.527424,-2.043084,-1.949158,-2.40597,0.573998,-0.138533,-0.989638,-0.405363,-0.47755,-0.283771,-0.0,-0.272456,-0.79536,-0.791709,-1.429553,-1.714211,-1.322349,-0.853612,-0.813949,-0.779762,-1.26749,-1.836627,-1.621112,-1.125326,-1.725399,-1.906941,-1.233737,-0.600442,-0.382597,0.053982,0.732898,0.832622,0.554913,-0.240092,-1.777416,-0.58243,-0.713999,0.629282,-0.19368,0.383627,1.206397,0.0,-0.0,-0.41688,0.360143,0.491262,-0.729128,1.6563,-1.158068,12.01.01
0.672233,-0.356882,-0.914968,-0.674311,-0.891933,-0.832507,-0.926492,0.098533,0.094462,-1.381515,-0.623176,-0.696875,-0.940651,-0.481113,-0.955319,-1.358496,-0.606504,-0.664794,-0.925289,-1.625255,-1.8357,-1.169421,-0.717747,-0.229266,-0.259981,-0.88172,-0.311958,-0.421933,-0.206944,-0.191455,-1.106982,-1.047548,-0.421431,-0.163794,0.534211,0.761766,1.360963,-0.934591,-1.952522,-1.572983,-1.576847,-2.574331,-2.209185,0.373917,-1.27187,-1.019101,-0.131466,0.406882,0.92938,-0.269455,1.661157,-0.149926,12.01.01
0.570546,-0.356882,-0.774119,-0.840502,-0.763824,-0.832507,-0.942949,0.372728,0.418885,-0.322388,-0.141475,-0.853536,0.104901,-0.084546,-0.217225,-0.410727,-0.477291,-0.502707,-1.028416,-1.361858,-1.752295,-1.061702,-0.449012,-0.006259,1.112026,-0.632024,0.265025,0.234628,0.180109,-0.208514,-0.53354,-0.327538,-0.421431,1.301224,1.712148,1.856873,1.809258,-0.071343,-1.852083,-0.813222,-1.376594,-1.698643,-1.338566,-1.185219,-1.356484,-0.462236,-0.194891,0.216031,0.512951,0.535594,1.515441,0.813409,12.01.01
-0.132021,-0.170984,-0.810337,-0.373321,-0.55702,-0.730839,-0.569377,0.725681,0.755105,-0.025833,-0.040946,-0.614069,0.577673,0.102074,-0.62644,-0.890987,-0.587122,-0.558701,-1.040448,-1.43147,-1.439528,-0.839802,-0.085188,0.427367,1.216671,-0.777478,0.132853,0.524287,0.524156,-0.213631,-0.510602,-0.215301,-0.306597,1.326483,1.675501,2.164111,1.962959,0.038946,-1.421998,-0.569418,-1.320968,-1.911455,-1.530374,-1.121725,-2.458304,-1.029468,-0.274173,0.50036,-0.506431,0.21755,1.6903,0.863194,12.01.01
1.088227,-0.213121,-0.665464,-0.75556,-1.005401,-0.951119,-0.942949,2.201665,1.763765,0.199232,0.777946,0.500462,0.384473,0.675929,0.023786,-0.712483,-1.032906,-0.300834,-0.813568,-1.369384,-1.424933,-0.686841,-0.740486,-0.442362,-0.153011,-0.56657,-1.028738,-0.618901,0.152282,-0.218749,-1.005674,-0.89931,-0.786603,-0.530049,0.212241,0.594458,1.389782,-0.948207,-1.504409,0.099626,-2.011843,-3.007084,-3.428051,-0.627881,-0.661179,-1.174608,0.023926,1.026176,0.209306,0.359179,1.704871,-0.381425,12.01.01@16.03.03
-0.825344,-2.104319,-1.997495,-2.15341,-2.046744,-2.164354,-1.816812,2.017896,1.032339,-0.949921,0.116131,0.218472,0.45948,-0.05422,-1.075824,-0.149347,-0.826166,-2.69089,-1.482175,-1.113513,0.195201,-0.299054,0.086389,-0.182187,-0.559962,-2.978685,-1.27529,-1.646225,-2.258577,-3.243244,-1.787466,-0.056475,0.387001,-0.257252,0.248888,-1.072537,-0.461037,-2.669257,0.004752,-0.158352,-0.842584,-2.131396,-1.810605,0.546763,0.841638,-0.534806,-0.185377,0.282244,0.332933,-0.0,1.224011,-0.934036,12.01
-0.0,-0.636968,-1.269104,-1.355694,-1.340315,-1.386596,-0.863956,-0.0,0.442479,1.226584,-0.627364,-0.761778,-0.465607,-0.212847,0.0,0.0,0.0,-0.782676,-1.499363,-1.702393,-1.641784,-1.00138,-1.135318,-0.145019,-0.157662,-1.456264,-0.576302,-0.277103,-0.128522,-0.479746,-0.621468,-0.363538,-0.030995,0.573767,0.958268,1.032501,1.255293,-2.253972,-1.506985,-1.150579,-1.375481,-2.019389,-2.116681,1.643802,-1.614005,-0.342273,-0.359797,0.761321,1.141932,0.190218,1.683014,-0.057824,12.01.01@16.03.03
1.088227,-0.681583,-0.969296,-1.087942,-1.223187,-1.339151,-1.32475,1.909969,1.306624,-0.105267,0.252263,0.17595,0.279918,-0.058886,-0.026425,-0.266224,-0.49452,-0.700159,-1.031854,-1.602678,-1.320677,-0.826876,-0.643328,-0.719883,-0.334395,-1.281719,-1.478632,-0.611177,-0.080456,-0.926682,-1.538974,-1.420259,-0.81646,0.528301,0.727916,1.321487,0.893455,-1.784223,-2.305346,-0.977648,-1.33543,-2.110013,-1.884063,-1.097033,-1.01251,-0.348197,0.794544,-0.317575,-1.380497,-0.44587,1.984159,0.502255,12.01.01
0.441125,-0.252779,-0.81235,-0.668771,-0.761994,-0.900286,-0.775088,0.209378,0.589944,-0.227067,0.013507,-0.023233,-0.099663,0.074081,-0.739414,-0.085596,-0.333004,-0.736997,-1.760618,-1.962027,-2.298595,-1.716632,-1.443329,0.020998,-0.650654,-2.290202,-0.177244,-0.122619,-0.915276,-0.218749,-0.783943,-0.831545,-1.562881,-0.262304,-0.334846,0.600542,-0.160039,-0.700397,-2.027207,-0.427671,-1.998493,-2.759651,-3.404925,-1.580294,-2.024198,-1.008734,-0.099753,-0.208517,-0.276528,0.12313,0.721293,-0.642795,12.01.01
0.256239,-0.280044,-0.711743,-0.840502,-0.794937,-0.729145,-0.801419,0.247298,0.404138,-0.227067,-0.038852,-0.251511,-0.133757,0.216378,-0.628951,0.031282,-0.042275,-0.865194,-1.299984,-1.901822,-2.158893,-1.068166,-1.466068,-0.040949,-0.357649,-1.979899,0.109977,-0.280966,-0.735663,-0.455864,-1.642194,-1.062371,-1.41819,-0.545204,-0.384581,0.363269,-0.438623,-0.252434,-1.911316,-0.830231,-2.053006,-2.73114,-3.124695,-1.925985,-2.031556,-1.387875,0.566212,0.356248,-2.634121,-0.833486,1.241011,-0.182286,12.01.01
-0.104289,-0.788164,-1.42605,-1.198736,-1.290901,-1.07651,-1.683511,0.013941,-0.156229,-0.703674,-1.004348,-1.48018,-0.847461,-0.42746,-0.541082,-0.982364,-0.79817,-0.818041,-1.1642,-1.518015,-2.121361,1.13576,-1.755474,-0.489442,-0.522755,-1.116871,-0.006945,-0.051169,0.010615,-0.648626,-0.852756,-0.818839,-1.108139,-0.300192,0.042095,0.217255,1.149624,-0.812048,-1.071748,-0.543903,-1.196365,-2.174162,-1.95208,0.977112,-0.874553,-0.400033,-0.388338,0.430252,0.502107,-0.440901,0.820865,-0.418764,11.04.01@11.04.03.01.10@12.01.01@12.07
1.481109,-0.242865,-0.802289,-0.918058,-0.683299,-0.840979,-1.300064,1.880799,1.57501,-0.007298,0.009319,-0.19556,0.157179,-0.224511,-0.076635,-0.429853,-0.533283,-2.229677,-1.776087,-0.782385,-1.37489,-0.93244,-0.806636,-0.541477,-0.794832,-1.036871,-0.878774,0.035728,0.493799,-0.281866,-1.567646,-0.823074,0.0,0.0,0.403329,-0.0,1.473037,-1.834602,-0.0,-0.609107,-1.314292,-2.431777,-1.603833,0.677278,0.86555,0.615948,2.833667,-2.039134,2.638472,2.513429,0.439577,-0.483484,12.01.01
1.365556,0.262777,-0.315353,-0.489654,-0.635715,-0.425836,-0.910035,1.239067,0.241927,-0.560692,-0.748837,-0.473074,-0.372416,-0.107873,-0.207183,-0.363976,-1.147044,-0.546913,-1.011229,-0.233014,-0.042502,0.187835,0.708612,-0.055816,0.181852,0.524337,0.209106,0.396837,0.559573,-0.054986,0.039902,0.032467,-0.306597,0.687432,0.822151,-0.667956,0.40033,-0.091766,-0.270811,0.385954,-1.365468,-1.841197,-0.114258,0.324533,0.212552,-0.075689,-1.01942,-0.570745,-1.764392,0.871031,1.029724,0.474873,12.01.01
0.362549,-0.835258,-1.283188,-1.041778,-1.40803,-1.151066,-1.418554,0.85111,-0.053003,0.106558,-0.466099,-0.479788,-0.511065,0.043755,-0.518488,-0.665732,-0.718488,-0.719315,-1.184826,-1.681698,-1.664721,-0.887198,-1.093975,-0.241656,-0.566939,-1.45384,-0.098449,0.097522,0.025794,-0.67592,-0.852756,-0.441892,-0.033292,1.258284,0.56824,0.603584,0.413138,-2.030671,-0.780733,-0.816057,-0.627867,-1.529614,-1.070579,1.012387,-1.444777,-0.407438,-0.54373,0.652263,0.265697,-0.0,2.190589,0.235906,12.01.01
0.718454,-0.458506,-0.623209,-0.840502,-0.998081,-0.663061,-0.995611,1.326576,1.436393,-0.592466,0.124508,-0.44398,0.350379,0.391334,-0.119314,-0.470228,-0.544051,-0.630903,-0.598721,-1.826566,-1.449954,-0.889352,-0.33325,-0.45723,-0.964588,-1.109599,-0.67289,0.296421,0.893501,-0.442217,-0.749536,-0.628248,-0.556935,0.010492,0.549917,1.181557,1.104794,-1.692997,-1.236572,-0.614776,-1.345443,-2.031608,-2.043223,0.042336,-0.773384,-0.857669,-0.584957,0.219925,-0.463053,0.130585,1.44987,-0.025464,12.01.01
1.042005,0.16611,-0.653391,-0.465649,-0.787616,-0.732534,-0.886995,1.647442,1.085426,-0.536861,-0.07655,-0.164228,0.282191,0.081079,-0.277477,-0.584981,-0.73141,-0.630903,-1.40483,-1.574457,-1.729359,-1.175884,-0.176144,-0.823953,-0.541359,-0.935054,-0.838105,0.012556,0.435614,-0.437099,-1.563823,-1.028489,-0.586792,-0.401228,-0.067846,0.466696,1.207261,-0.944122,-1.488957,-0.824561,-1.685874,-2.391047,-2.493496,-1.030011,-0.780742,-1.362698,-0.093411,0.005704,0.586694,-0.214791,1.287154,0.041745,12.01.01
0.829386,-0.619617,-1.065878,-1.082402,-1.492215,-1.79835,-1.525524,1.65911,0.5634,-0.354162,-0.024191,-0.056803,-0.029202,-0.033225,-0.536061,-1.322371,-1.584214,-0.175584,-1.006072,-1.226397,-0.661781,-1.124179,-1.0609,-0.608379,-0.515779,-0.905963,-1.226997,-0.705799,-0.308134,-0.50704,-0.952152,-0.804015,-0.862394,0.235297,0.439976,0.494074,0.887051,-1.416594,-1.988577,-0.855746,-1.017249,-1.94913,-2.098997,0.253984,0.80301,1.015825,2.383347,-2.572739,0.252683,-0.326604,1.471727,0.031788,12.01.01
0.431881,-0.780729,-0.834483,-0.870047,-1.336655,-0.703728,-1.306647,1.268236,1.023491,-1.921669,-0.468194,-0.875916,-0.233767,0.02276,-0.089188,-0.395852,-0.152106,-0.336199,-1.380767,-1.478506,-1.064208,-0.376611,-0.194748,0.15728,-0.071621,-1.102326,-0.761852,0.242352,0.678471,-0.334748,-0.27358,-0.230125,-0.446694,0.697536,0.80121,0.600542,0.797392,-1.846857,-1.931919,-1.142074,-0.92491,-1.107044,-1.070579,0.045864,0.300845,0.264946,2.066221,-2.342938,-4.996051,0.095798,2.270732,0.639163,12.01.01
-1.592621,-0.926968,-1.279164,-0.851581,-0.99076,-0.717284,-0.687866,-0.102738,0.345152,-0.155576,-0.242004,-0.701351,-0.029202,0.14173,-0.955319,-0.584981,-0.451449,-0.418716,-0.744817,-1.147378,-1.416592,-1.201737,-0.382862,-0.026082,-0.525081,-0.855054,-0.228079,0.120695,0.89603,-0.25969,-0.40356,-0.287302,-0.389277,0.460102,0.510652,0.722221,1.284112,-1.25865,-1.128406,-0.107324,-0.861496,-1.279127,-1.563022,0.261038,-0.766026,-0.52592,-0.16635,0.021284,-1.048656,-0.527866,1.182725,0.619249,12.01.01@14.13.01.01
1.134448,-0.138762,-0.792228,-0.581983,-1.638626,-1.278151,-1.163472,0.568164,0.905519,0.172753,0.072149,-0.059041,0.311739,0.337681,-0.352793,-0.584981,-0.343771,-0.281678,-0.638253,-0.690196,-1.001655,-0.079307,0.648664,0.362943,0.99808,-0.668388,-0.891482,-0.765662,-0.56364,-0.06181,-0.285049,0.000702,-0.239993,1.64222,1.675501,1.77474,2.10065,-1.925829,-1.931919,0.0,-1.773764,-1.890072,-0.79851,-0.172839,-0.983079,0.029463,-0.340769,0.687317,-0.037949,-0.212307,2.829308,0.392728,12.01.01
1.86937,-0.034659,-0.975332,-1.117487,-0.965139,-1.13751,-0.99232,0.506908,0.389392,-0.534214,-0.015814,-0.294033,0.218548,0.148729,-0.064083,-0.810235,-1.455001,-0.723735,-1.165919,-1.060833,-0.897399,-0.609284,-0.86245,0.836214,0.414395,-0.345964,1.891761,0.280973,-0.366319,-2.23849,-2.750847,-2.529921,-2.901846,-1.830884,-0.957844,-1.093831,0.624478,-0.038664,-0.051906,-0.509884,-1.45447,-1.902291,-1.923513,0.063501,-0.824888,-0.010524,1.866431,-0.85118,1.623427,-0.850879,0.568292,-0.485973,12.01.01
1.91097,1.286453,0.294323,0.090168,0.14941,-0.674922,0.340692,1.128222,-0.082496,-0.565987,-0.198022,-0.719255,-0.399691,0.025093,0.819622,0.224661,0.356131,-1.01402,-1.874058,-1.563169,-1.272719,-1.548591,-1.160125,-0.045905,0.226035,0.0,-0.0,-0.0,-0.0,-0.534334,-1.797023,-1.005194,-0.896844,-0.8862,0.034242,-0.418515,0.128151,0.0,-0.0,0.0,-1.456695,-2.55193,-2.50982,-0.927715,-1.737247,-0.485932,0.074666,-0.0,0.45656,-0.0,1.221582,-1.11824,12.01.01@16.03.03
0.783165,-0.272608,-0.198649,-1.030698,-1.085927,-1.142594,-0.691158,0.842359,0.73151,-0.693083,-0.306929,-0.262701,-0.304228,-0.544097,-0.696735,-0.55948,-0.535437,-1.033175,-1.590459,-1.92628,-1.422848,-0.889352,-0.889323,0.395155,-0.050692,-1.696264,0.084559,1.205951,1.508232,-1.133091,-1.64984,-0.892957,-0.471958,0.533352,0.835239,0.494074,0.963901,-1.758353,-1.517286,-0.263245,-1.605773,-2.710776,-2.290805,0.017644,-0.491951,-0.616263,-0.090239,0.995016,0.430533,1.000236,2.246446,0.211014,12.01.01@16.03.03
0.413392,-0.322181,-1.059842,-0.905132,-0.974289,-1.100232,-0.750403,1.058215,0.289115,-1.821052,-0.581289,-0.627497,-0.667898,-0.891676,0.04387,-0.478729,-0.636654,-1.159898,-2.075156,-2.310088,-2.131786,-1.667082,-1.614906,-0.739706,-1.243641,-1.233235,0.74542,0.885395,0.772072,-0.694685,-0.950241,-0.581659,-0.132049,0.098899,0.474005,0.603584,0.048098,-1.709336,-0.852843,-0.490039,-1.530121,-2.247475,-1.954801,0.818377,-1.339929,-0.285994,-0.699122,0.438042,-1.157101,0.776611,1.12201,-0.43121,12.01.01
