chip_affymetrix_chip=B,chip_affymetrix_chip=A,chip_affymetrix_chip=C,chip_affymetrix_chip=D,chip_affymetrix_chip=A-D,pp_number_of_probe_pairs,a_fy4_a,alpha_fy5_alpha,gal_gal,heat_heat,rel_alpha_fy5_alpha,rel_gal_gal,rel_heat_heat,avg_abund,median_deviation_of_log_fc_gal,sig_gal,sig_and_fc_gal,median_deviation_of_log_fc_fy5_alpha,sig_fy5_alpha,sig_and_fc_fy5_alpha,median_deviation_of_log_fc_heat,sig_heat,sig_and_fc_heat,thrshld_gal,thrshld_fy5_alpha,thrshld_heat,below_threshold_in_all_conditions,classification,id
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.288754,-0.233006,-0.304802,-0.282933,0.12969,-0.038235,-0.126172,-0.295111,-1.019882,-0.398314,-0.244582,-1.035577,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,34.11.03.07,1856
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.178889,-0.177598,-0.20336,-0.228821,0.12969,-0.038235,-1.750655,-0.206222,0.380614,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,-0.836904,1.979771,-0.262428,0.405014,0.432706,-0,-0.786808,10.03.01@10.03.04.05@16.03.03@20.01.21@34.11.03.07,1857
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.172057,-0.15602,-0.162684,0.12969,-0.038235,-0.126172,-0.168127,-0.119563,-0.398314,-0.244582,0.804229,-0.311952,-0.224357,-0.112021,-0.41839,-0.262428,0.405014,-1.134028,-0.808186,-0.786808,01.04@01.06.02.01@30.01.09.03@32.01,1858
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.199761,-0.15602,-0.222809,0.12969,-0.038235,-0.126172,-0.180825,0.48065,-0.398314,-0.244582,0.804229,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,0.514708,-0.786808,10.03.01.02@16.01@18.02.01.02.05@30.05@34.11.03.07@40.01@42.04@43.01.03.05,1859
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.094484,-0.108681,-0.03041,0.12969,-0.038235,0.351617,-0.091936,-0.119563,-0.398314,-0.244582,0.263109,-0.311952,-0.224357,0.612862,-0.159434,-0.262428,0.405014,-1.134028,-3.453974,-0.786808,02.11@02.13.03,1860
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.086372,-0.199761,-0.115443,-0.162684,0.12969,-0.038235,-0.126172,-0.149079,-0.119563,-0.398314,-0.244582,0.804229,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,0.514708,-0.786808,10.01.02@10.01.03.05@10.01.05.01@10.01.05.03@16.03.01,1861
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.19422,-0.15602,-0.120597,0.12969,-0.038235,-0.126172,-0.161778,-0.119563,-0.398314,-0.244582,1.507684,-0.311952,-0.224357,-0.008466,-0.41839,-0.262428,0.405014,-1.134028,-0.808186,-0.786808,12.04.01,1862
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.045895,-0.06678,-0.15602,-0.072497,0.12969,-0.038235,-0.126172,-0.098285,-0.119563,-0.398314,-0.244582,0.154885,-0.311952,-0.224357,-0.008466,-0.41839,-0.262428,0.405014,-1.134028,-0.808186,-0.786808,14.10@20.09.13@20.09.18,1863
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.018473,-0.103719,-0.210843,-0.15602,-0.222809,0.12969,-0.038235,-0.126172,-0.187174,-0.119563,-0.398314,-0.244582,1.39946,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,0.514708,-0.786808,01.05@14.07.02.02@40.01@42.01@43.01.03.05,1864
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,0.341522,0.254592,0.053627,0.450587,0.12969,-2.277195,-0.126172,0.301716,-0.319634,2.642222,4.087519,0.263109,-0.311952,-0.224357,0.198643,-0.350836,-0.262428,0,0,-3.453974,-0.786808,01.03.01@01.04,1865
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.233006,-0.15602,-0.120597,0.12969,-0.038235,-1.368424,-0.174476,-0.119563,-0.398314,-0.244582,1.832355,-0.311952,-0.224357,-1.251123,3.240776,-0.262428,0.405014,-1.134028,-0,-0.786808,14.07.11@14.13.01@16.17@34.11.03.07,1866
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.205302,-0.15602,-0.222809,0.12969,-0.038235,-0.126172,-0.187174,-0.119563,-0.398314,-0.244582,0.696005,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,0.514708,-0.786808,14.04@20.09.13@34.01.01.01,1867
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.210843,-0.15602,-0.078509,0.12969,-0.038235,0.542733,-0.155428,-0.119563,-0.398314,-0.244582,0.858341,-0.311952,-0.224357,0.509307,-0.046844,-0.262428,0.405014,-1.134028,-3.453974,-0.786808,02.13.05@11.02.03.04@16.03.03@40.01.05.01,1868
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.018473,-0.103719,-0.221925,-0.15602,-0.102559,0.12969,-0.038235,-0.699519,-0.168127,-0.119563,-0.398314,-0.244582,1.886467,-0.311952,-0.224357,-0.112021,0.031969,-0.262428,0.405014,-1.134028,-0,-0.786808,01.01.11@01.05,1869
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.199761,-0.15602,-0.108572,0.12969,-0.038235,-0.126172,-0.161778,-0.119563,-0.398314,-0.244582,0.587781,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,0.514708,-0.786808,01.06,1870
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.199761,-0.15602,-0.096547,0.12969,-0.038235,0.351617,-0.155428,-0.119563,-0.398314,-0.244582,0.641893,-0.311952,-0.224357,0.612862,-0.159434,-0.262428,0.405014,-1.134028,-3.453974,-0.786808,20.01.11@20.09.07.05,1871
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.199761,-0.15602,-0.222809,0.12969,-0.038235,-0.126172,-0.187174,-0.119563,-0.398314,-0.244582,1.345348,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,0.514708,-0.786808,16.01@20.01.21@20.09.01,1872
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.172057,-0.15602,-0.222809,0.12969,-0.038235,-0.126172,-0.168127,-0.119563,-0.398314,-0.244582,1.1289,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,-1.058792,-1.134028,0.514708,-0.786808,01.03.04@20.01.15,1873
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.199761,-0.15602,-0.186734,0.12969,-0.038235,-0.126172,-0.180825,-0.119563,-0.398314,-0.244582,0.641893,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,0.514708,-0.786808,12.01.01@42.16,1874
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.205302,-0.15602,-0.222809,0.12969,-0.038235,-0.126172,-0.187174,-0.119563,-0.398314,-0.244582,1.39946,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,0.514708,-0.786808,12.04.01,1875
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.018473,-0.103719,-0.199761,-0.162783,0.38445,0.12969,-0.038235,2.931678,-0.028444,-0.119563,-0.398314,-0.244582,1.39946,-0.311952,-0.224357,0.095088,1.698297,3.809549,0.405014,-1.134028,-3.453974,-0.786808,02.13.03@10.03.02,1876
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.018473,-0.103719,-0.227466,-0.15602,-0.180721,0.12969,-0.038235,-0.126172,-0.187174,-0.119563,-0.398314,-0.244582,1.561796,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,-0.808186,-0.786808,42.01,1877
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.105566,-0.15602,-0.084522,0.12969,-0.038235,-1.368424,-0.130031,-0.019528,-0.398314,-0.244582,-0.27801,-0.311952,-0.224357,-1.251123,3.240776,-0.262428,0.405014,-1.134028,-0,-0.786808,20.01.09@20.03@20.09,1878
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.018473,-0.103719,-0.221925,-0.15602,-0.186734,0.12969,-0.038235,-0.126172,-0.187174,-0.119563,-0.398314,-0.244582,1.237124,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,-0.808186,-0.786808,02.13@14.01@14.10@20.01.01.01.01@34.01.01.01,1879
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.233006,-0.15602,-0.222809,0.12969,-0.038235,-0.126172,-0.193524,-0.119563,-0.398314,-0.244582,1.832355,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,0.514708,-0.786808,01.04@14.07.03@32.01,1880
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.205302,-0.15602,-0.222809,0.12969,-0.038235,-0.126172,-0.187174,-0.119563,-0.398314,-0.244582,0.912452,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,0.514708,-0.786808,20.09.01,1881
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.018473,-0.103719,-0.233006,-0.15602,-0.198759,0.12969,-0.038235,-0.126172,-0.193524,-0.119563,-0.398314,-0.244582,1.994691,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,01.05.25@14.04@20.09.13@43.01.03.09,1882
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.183138,-0.15602,-0.222809,0.12969,-0.038235,-0.126172,-0.180825,-0.119563,-0.398314,-0.244582,0.317221,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,0.514708,-0.786808,01.03.16@11.04.01,1883
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.221925,-0.15602,-0.222809,0.12969,-0.038235,-0.126172,-0.193524,-0.119563,-0.398314,-0.244582,1.507684,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,0.514708,-0.786808,12.04.02,1884
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.227466,-0.15602,-0.222809,0.12969,-0.038235,-0.126172,-0.193524,-0.119563,-0.398314,-0.244582,1.561796,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,0.514708,-0.786808,20.09.07.03@20.09.07.27,1885
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.018473,-0.103719,-0.172057,-0.15602,-0.162684,0.12969,-0.038235,-0.126172,-0.168127,-0.119563,-0.398314,-0.244582,-0.00745,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,0.514708,-0.786808,10.03.01.01.03@16.01@18.02.01.02.05,1886
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.018473,-0.103719,-0.233006,1.561736,-0.222809,0.12969,8.451156,-0.126172,0.212827,2.381323,2.918635,4.087519,1.994691,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,-3.986405,0.432706,0.514708,-0.786808,01.05@20.01.03.01@20.09.16@20.09.18,1887
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.221925,-0.15602,-0.222809,0.12969,-0.038235,-0.126172,-0.193524,-0.119563,-0.398314,-0.244582,1.39946,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,0.514708,-0.786808,01.06@14.07@20.09.18,1888
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.227466,-0.15602,-0.222809,0.12969,-0.038235,-0.126172,-0.193524,-0.119563,-0.398314,-0.244582,1.832355,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,0.514708,-0.786808,14.10@20.09.07.27,1889
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.166516,-0.15602,-0.162684,0.12969,-0.038235,-0.126172,-0.174476,-0.119563,-0.398314,-0.244582,0.208997,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,0.514708,-0.786808,11.04.01@11.06.01,1890
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.144352,-0.15602,-0.162684,0.12969,-0.038235,-0.126172,-0.155428,-0.119563,-0.398314,-0.244582,1.1289,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,0.514708,-0.786808,14.10@16.01@20.09.18.09.01@40.01@42.04.03@43.01.03.05,1891
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.061239,-0.15602,-0.012372,0.12969,-0.038235,-0.126172,-0.098285,-0.119563,-0.398314,-0.244582,-0.27801,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,-0,-0.786808,34.01.01.01,1892
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.122189,-0.15602,-0.108572,0.12969,-0.038235,-0.126172,-0.136381,-0.119563,-0.398314,-0.244582,-0.223898,-0.311952,-0.224357,-0.215576,-0.41839,-0.262428,0.405014,-1.134028,-0.808186,-0.786808,01.01.09.06@01.07.01,1893
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.199761,-0.15602,-0.162684,0.12969,-0.038235,-0.126172,-0.180825,-0.119563,-0.398314,-0.244582,0.641893,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,0.514708,-0.786808,14.04@20.01.10@20.09.16,1894
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.233006,-0.15602,-0.168696,0.12969,-0.038235,-0.126172,-0.187174,-0.119563,-0.398314,-0.244582,1.940579,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,02.13.03@11.02.03.01@11.02.03.04,1895
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.155434,-0.15602,-0.162684,0.12969,-0.038235,-0.126172,-0.168127,-0.119563,-0.398314,-0.244582,0.046662,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,0.514708,-0.786808,20.01.13@42.01,1896
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.177598,-0.15602,-0.126609,0.12969,-0.038235,-0.126172,-0.161778,-0.119563,-0.398314,-0.244582,0.858341,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,-0.808186,-0.786808,42.01,1897
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.199761,-0.15602,-0.222809,0.12969,-0.038235,-0.126172,-0.180825,-0.119563,-0.398314,-0.244582,0.966564,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,0.514708,-0.786808,32.01,1898
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.111107,-0.128969,-0.024397,0.12969,-0.038235,0.160502,-0.098285,-0.119563,-0.398314,-0.244582,0.208997,-0.311952,-0.224357,0.405752,-0.249505,-0.262428,0.405014,-1.134028,-3.453974,-0.786808,20.09.07@20.09.13@20.09.18,1899
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.083403,-0.162783,-0.126609,0.12969,-0.038235,-0.126172,-0.130031,-0.119563,-0.398314,-0.244582,0.587781,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,-0.808186,-0.786808,14.01,1900
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.205302,-0.15602,-0.084522,0.12969,-0.038235,-0.126172,-0.155428,-0.119563,-0.398314,-0.244582,1.183012,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,-0.808186,-0.786808,02.13.03@14.10,1901
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.188679,-0.15602,-0.222809,0.12969,-0.038235,-0.126172,-0.180825,-0.119563,-0.398314,-0.244582,1.020676,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,0.514708,-0.786808,01.06,1902
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.19422,-0.15602,-0.222809,0.12969,-0.038235,-0.126172,-0.180825,-0.119563,-0.398314,-0.244582,0.641893,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,0.514708,-0.786808,01.06.06.11@32.07.01,1903
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.166516,-0.15602,-0.156672,0.12969,-0.038235,-0.126172,-0.161778,-0.119563,-0.398314,-0.244582,0.371333,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,0.514708,-0.786808,10.01.05.01@14.04@14.07,1904
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.144352,-0.15602,-0.168696,0.12969,-0.038235,-0.126172,-0.161778,-0.119563,-0.398314,-0.244582,0.100774,-0.311952,-0.224357,-0.215576,-0.41839,-0.262428,0.405014,-1.134028,-0.808186,-0.786808,10.01.03@10.01.05@16.03.01@42.16,1905
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.227466,-0.15602,-0.222809,0.12969,-0.038235,-0.126172,-0.193524,-0.119563,-0.398314,-0.244582,1.507684,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,0.514708,-0.786808,01.01.03.05@01.01.06.06@01.01.09.07@16.19.03@20.01.07@20.03.02.03.01@20.09.13@42.25,1906
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.199761,-0.15602,-0.222809,0.12969,-0.038235,-0.126172,-0.187174,-0.119563,-0.398314,-0.244582,0.804229,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,0.514708,-0.786808,11.02.01@12.01@42,1907
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.216384,-0.15602,-0.162684,0.12969,-0.038235,-0.126172,-0.187174,-0.119563,-0.398314,-0.244582,1.291236,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,0.514708,-0.786808,01.04@10.01.05.01@16.19.03@32.01,1908
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.018473,-0.103719,-0.227466,-0.15602,-0.222809,0.12969,-0.038235,-0.126172,-0.193524,-0.119563,-0.398314,-0.244582,1.507684,-0.311952,-0.224357,0.095088,-0.41839,-0.262428,0.405014,-1.134028,0.514708,-0.786808,34.01.01.01,1909
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.223649,-0.246858,0.12969,-0.691265,0.160502,-0.257016,1.681075,-0.121901,-0.244582,-0.602681,-0.311952,-0.224357,1.441299,-0.3058,-0.262428,0,0.432706,-0,-0.786808,01.05,1910
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.358905,-0.306983,0.12969,-0.038235,-0.126172,-0.30146,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.130635,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,11.04.01@11.04.02@16.03.03,1911
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.358905,-0.306983,0.12969,-0.038235,-2.897349,-0.30146,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,-0.836904,3.668617,3.809549,0.405014,0.432706,-0,-0.786808,11.04.03.01@14.10@16.01@16.03.03,1912
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.238547,-0.311565,-0.294958,0.12969,-0.038235,-0.126172,-0.288762,1.481004,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,0.819971,-0.41839,-0.262428,-1.058792,-1.134028,-0.808186,-0.786808,20.01.21@20.09.01,1913
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.264226,-0.294958,0.12969,0.148345,-0.126172,-0.276064,0.980827,-0.260107,-0.244582,-0.602681,-0.311952,-0.224357,1.337745,-0.41839,-0.262428,0,0.432706,-0.808186,-0.786808,01.02@02.13.03,1914
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.284514,-0.240846,0.12969,-0.877845,0.829406,-0.269714,1.380969,0.016305,-0.244582,-0.602681,-0.311952,-0.224357,1.02708,0.009451,-0.262428,0,0.432706,-3.453974,-0.786808,01.03.16@10.01.05@11.02.01@11.04.01,1915
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.358905,-0.288946,0.12969,-0.038235,-0.126172,-0.295111,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,0.302198,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,01.05@01.06.05@01.07@02.10@02.45@16.21.07,1916
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.257463,-0.240846,0.12969,0.428215,1.402753,-0.263365,-0.219598,0.154511,-0.244582,-0.602681,-0.311952,-0.224357,-0.112021,0.78632,-0.262428,-3.986405,0.432706,-3.453974,-0.786808,01.04@10.03.01@12.01@14.07.03@30.01.05.01@34.11.03.07,1917
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.227466,-0.304802,-0.294958,0.12969,-0.038235,-0.126172,-0.282413,1.080862,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.02708,-0.41839,-0.262428,-1.058792,-1.134028,-0.808186,-0.786808,30.01,1918
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,0.983362,0.858548,1.8593,1.208158,0.12969,1.547695,1.020522,1.273147,-0.219598,1.536573,-0.244582,-0.710905,-0.311952,-0.224357,-0.422685,0.707507,-0.262428,0,0,-0,-0.786808,01.05@02.01,1919
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.264226,-0.343058,0.12969,0.241635,-0.126172,-0.288762,0.580685,-0.121901,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,0,0.432706,0.514708,-0.786808,12.01.01@42.16,1920
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.244088,-0.291277,-0.312996,0.12969,-0.038235,-0.126172,-0.30146,2.081217,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.959073,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,11.02.03.01@11.02.03.04,1921
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.277751,-0.288946,0.12969,-0.038235,-0.126172,-0.282413,0.780756,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.130635,-0.41839,-0.262428,-1.058792,0.432706,-0.808186,-0.786808,30.01.05.05@30.05@34.11.03.07,1922
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.358905,-0.343058,0.12969,-0.038235,-0.126172,-0.30146,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,11@16.03.03,1923
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.276921,0.12969,-0.038235,-0.126172,-0.288762,1.280933,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,0.509307,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,01.02.07@01.05.25@10.01.09.05@10.03.01@11.02.01@11.02.02@11.02.03.04@12.07@16.03.01@32.01.09@42.10.03,1924
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.304802,-0.306983,0.12969,-0.038235,-0.126172,-0.295111,1.58104,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.751963,-0.41839,-0.262428,-1.058792,0.432706,-0.808186,-0.786808,01.04@11.02.03.01.01@11.02.03.01.07@11.02.03.04@11.04.01@14.07.03@18.01.01@18.02.01@30.01.05.01,1925
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.318328,-0.288946,0.12969,-0.038235,-0.126172,-0.288762,1.280933,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.062627,-0.41839,-0.262428,-1.058792,0.432706,-0.808186,-0.786808,01.01.13@01.05.25@11.02.03.01@11.02.03.04.03@34.11.03.07@43.01.03.09,1926
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.325091,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,2.181253,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.855518,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,01.07.01@40.01.03,1927
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.207801,-0.177598,-0.122206,-0.156672,0.12969,2.947045,1.498311,-0.174476,-0.219598,3.333253,4.087519,-0.602681,-0.311952,-0.224357,-0.836904,1.979771,-0.262428,0,-1.134028,-0,-0.786808,14.01@20.01.01.01.01.01@32.01.01@32.07@34.01.01.01,1928
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.358905,-0.306983,0.12969,-0.038235,-0.126172,-0.30146,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.337745,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,01.01.06.05.01@01.01.09.02,1929
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.358905,-0.276921,0.12969,-0.038235,-0.126172,-0.288762,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,01.04@10.01.03.05@10.01.05.01@10.03.01.01.09@16.03.01@16.19.03@18.02.01,1930
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.311565,-0.343058,0.12969,-0.038235,-0.126172,-0.295111,1.481004,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,-1.058792,0.432706,0.514708,-0.786808,11.04.03.01@11.04.03.05@16.03.03,1931
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.270988,-0.264896,0.12969,-0.038235,-0.126172,-0.276064,0.980827,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,0.923526,-0.41839,-0.262428,-1.058792,0.432706,-0.808186,-0.786808,01.04@14.10@16.19.03@42.19,1932
