alpha_0,alpha_7,alpha_14,alpha_21,alpha_28,alpha_35,alpha_42,alpha_49,alpha_56,alpha_63,alpha_70,alpha_77,alpha_84,alpha_91,alpha_98,alpha_105,alpha_112,alpha_119,elu_0,elu_30,elu_60,elu_90,elu_120,elu_150,elu_180,elu_210,elu_240,elu_270,elu_300,elu_330,elu_360,elu_390,cdc15_10,cdc15_30,cdc15_50,cdc15_70,cdc15_90,cdc15_110,cdc15_130,cdc15_150,cdc15_170,cdc15_190,cdc15_210,cdc15_230,cdc15_250,cdc15_270,cdc15_290,spo_0,spo_2,spo_5,spo_7,spo_9,spo_11,spo5_2,spo5_7,spo5_11,spo__early,spo__mid,heat_0,heat_10,heat_20,heat_40,heat_80,heat_160,dtt_15,dtt_30,dtt_60,dtt_120,cold_0,cold_20,cold_40,cold_160,diau_540,diau_660,diau_780,diau_900,diau_1020,diau_1140,diau_1260,classification,id
-0.18,-0.34,-0.09,-0.09,-0.2,-0.25,-0.15,-0.36,-0.27,-0.49,-0.25,-0.56,-0.22,-0.29,-0.22,-0.27,-0.69,-0.32,-0.71,-0.69,-0.47,-0.2,0.2,-0.09366,-0.15,-0.18,-0.22,-0.2,-0.49,-0.15,-0.54,-0.27,-0.17,-0.1,-0.38,-0.49,-0.3,0.12,-0.07,-0.29,-0.18,-0.51,-0.67,-0.6,-0.62,-0.64,-0.84,0.55,-0.06,0.08,-0.23,0.16,-0.23,0.32,0.32,0.57,0.23,0.06,-0.04,-0.03,0.3,0.24,0.77,0.53,-0.56,-1.12,-0.81,-0.6,-0.29,0.07,0.49,0.26,0.21,0.4,0.66,-0.15,-0.23,-0.07,0.45,20.01.07@20.01.17@20.01.23@20.03,1517
-0.18,-0.2,-0.2,-0.110353,-0.15,-0.15,-0.06,0.25,-0.29,-0.01,-0.2,0.07,-0.32,-0.07,-0.1,-0.04,-0.1,0.41,0.21,-0.25,-0.49,-0.36,-0.32,-0.45,-0.1,-0.1,0.44,0.39,-0.42,0.67,0.54,0.11,-0.04,0.14,0.01,-0.23,-0.01,0.04,0.04,-0.14,-0.42,-0.17,-0.22,0.24,0.08,-0.58,-0.49,-0.2,-0.04,0.31,0.44,0.06,0.06,-0.58,0.2,-0.22,0.19,0.04,0.12,0.57,0.26,1.16,0.93,0.36,-0.86,-0.56,-0.34,-1.06,0.04,0.3,0.28,0.3,-0.03,-0.12,0.15,0.32,0.15,0.32,0.24,01.06@10.01.09.05,1518
-0.27,-0.27,0.36,0.16,0.11,0.21,-0.04,-0.27,0.11,-0.32,1.03,-0.15,-0.06,-0.25,0.71,0.16,0.23,-0.09,-0.74,0.1,-0.27,0.15,-0.1,-0.25,-0.2,-0.03,0.16,0.15,-0.49,0.18,-0.01,-0.01,-0.79,0.11,-0.086127,0.26,0.4,0.3,0.52,0.41,0.18,0.49,0.31,-0.18,0.69,0.4,0.36,-0.2,0.28,0.29,0.08,-0.04,-0.06,-0.03,-0.27,-0.49,0.25,0.66,-0.06,0.36,-0.1,0.65,0.19,0.11,-0.43,-0.47,-0.18,-0.12,0.26,-0.04,0.43,0.82,0.03,-0.06,-0.14,-0.17,-0.15,0.4,-0.12,01.04@14.10@14.13@16.19.03@20.01.10@20.09.04,1519
-2.4,-1.43,-2,-2.32,-1.4,0.37,1.06,1.51,1.46,0.89,0.01,-0.27,-0.45,-0.32,0.08,0.7,1.32,1.16,-1.89,-1.43,0.11,-1.43,-1.32,-0.69,0.49,0.4,0.23,0.81,0.94,0.65,0.71,0.46,0.1,-1.47,-2.18,-0.03,-1.22,0.79,-0.69,-1.47,-0.84,0.19,0.49,0.76,-0.62,-1.36,-1.36,-0.23,0.9,-0.23,0.07,0.03,-0.22,1.09,-0.03,-0.67,0.15,-0.01,-0.32,-0.42,-0.54,-0.74,0.31,0.7,-0.43,-1.15,-1.03,-0.64,-0.1,0.12,-0.34,1.04,0.06,-0.000136,-0.07,-0.49,-0.54,-0.15,-1.06,10.03.01.01.09@18.02.01@43.01.03.05,1520
-0.64,1.21,-0.100853,-0.74,-0.42,0.1,0.56,0.33,0.31,-0.06,-0.15,-0.47,-0.4,-0.255828,0.55,0.41,0.44,-0.03,-0.97,-0.79,-0.69,-0.67,-0.51,-0.3,-0.099432,-0.06,0.15,0.08,0.08,0.3,-0.17,-0.23,-0.76,-1.18,-0.4,0.78,0.85,0.56,-0.58,-0.89,-0.07,0.5,0.19,0.1,-0.74,-1.06,-0.71,-0.29,0.4,0.06,-0.17,-0.43,-0.71,0.07,-0.47,-0.4,0.85,0.52,-0.22,-0.22,-0.54,0.41,0.77,0.64,-1.03,-0.94,-0.6,-0.58,0.39,0.07,0.15,0.07,-0.2,-0.07,-0.17,-0.29,-0.17,-1.22,0.15,10.03.03@43.01.03.05,1521
0.24,-0.23,0.12,0.04,0.26,-0.18,0.15,-0.082162,0.1,0.21,0.24,0.21,0.24,-0.07,0.28,-0.078308,-0.04,0.1,-0.1,-0.22,-0.3,-0.03,-0.47,-0.51,-0.25,-0.15,0.08,-0.15,-0.29,-0.58,-0.23,-0.97,0.1,0.01,0.06,-0.06,-0.09,-0.18,-0.04,-0.14,-0.43,-0.23,-0.22,0.19,-0.3,-0.06,-0.38,-0.38,0.06,-0.04,-0.3,-0.6,-0.29,-0.12,-0.51,-0.56,0.11,0.31,-0.4,-0.01,-0.03,0.1,-0.09,-0.71,-0.62,-0.58,-0.2,-0.3,0.24,-0.45,0.12,0.98,0.24,0.5,-0.04,-0.58,-0.43,-0.67,-0.27,12.01@14.04@20.01.10@20.01.21@20.09.01,1522
0.55,1.66,1.94,1.58,1.3,0.9,1.08,0.65,0.7,0.55,0.93,0.62,0.9,0.87,1.24,0.8,1.14,1.07,-0.89,-0.49,-0.15,0.1,0.51,0.2,-0.4,0.1,0.06,0.18,0.14,0.28,0.01,0.59,-1.32,-1.09,-0.38,0.74,0.65,-0.14,-0.38,0.08,0.43,0.6,0.3,-0.84,1.28,2.04,2.41,-0.47,1.27,0.19,0.28,-0.15,-0.36,0.77,-0.32,-0.1,0.44,-1.32,-0.17,0.07,-0.06,0.45,0.89,0.51,0.59,-0.56,-0.84,-0.6,1.3,0.15,0.29,0.16,-0.32,-0.09,0.144266,-0.27,-0.09,-0.09,-0.2,01.01.03.05.01@01.01.05.03@01.01.06.01@01.02@01.20,1523
-0.01,-0.2,-0.1,-0.29,-0.14,-0.67,-0.12,-0.36,-0.2,-0.43,-0.09,-0.12,-0.29,-0.51,0.01,-0.34,-0.25,-0.38,0.52,-0.23,-0.64,-0.51,-0.71,-0.81,-0.64,-0.62,-0.2,-0.49,-0.54,0.4,0.11,-0.06,-0.18,0.06,-0.01,-0.32,-0.25,-0.34,-0.12,0.42,-0.09,-0.17,-0.23,0.38,0.08,0.01,0.1,-0.36,-0.17,-0.15,0.06,0.16,0.28,0.28,-0.27,-0.250609,-0.22,-0.47,0.06,0.3,-0.207522,0.86,-0.27,-0.12,-0.71,0.1,-0.03,0.01,0.12,0.26,-0.059751,-0.47,-0.04,-0.1,-0.15,-0.06,0.15,0.16,0.64,11.04.03.01@16.19.03,1524
-0.01,0.07,-0.2,-0.09,-0.38,-0.04,-0.38,-0.1,-0.07,0.15,-0.12,-0.1,-0.17,-0.42,-0.18,-0.07,-0.03,-0.17,0.29,0.5,-0.04,0.64,0.49,0.4,0.52,0.43,0.41,0.24,0.66,0.16,0.42,0.48,-0.3,-0.14,-0.086127,-0.04,-0.15,-0.09,-0.04,0.04,0.34,-0.04,0.01,0.63,0.66,0.48,0.87,0.01,0.07,-0.18,0.5,0.33,0.07,0.32,0.75,0.6,-0.34,-0.45,-0.22,-0.67,-0.54,-0.54,-0.92,-0.34,0.29,0.46,0.16,-0.352554,-0.62,0.03,-0.89,-0.74,0.01,-0.14,-0.1,-0.09,-0.18,0.65,-0.49,02.45.11@10.03.03@20.09.13@20.09.14@20.09.18.09.01@42.29@43.01.03.05@43.01.03.09,1525
-0.12,-0.17,-0.06,-0.4,0.01,-0.25,0.28,0.23,0.31,0.24,0.31,0.01,0.24,-0.2,0.21,-0.12,0.29,0.41,-0.43,-0.56,-0.43,-0.23,-0.01,-0.18,-0.42,-0.03,-0.18,-0.27,-0.29,0.01,-0.1,-0.14,0.14,0.44,0.37,0.03,-0.51,0.04,0.44,0.01,0.08,-0.38,0.07,-0.36,0.44,0.44,0.9,-0.25,0.19,0.5,1.5,1.19,0.73,-0.17,0.86,0.15,-0.56,0.16,-0.15,-0.89,-0.56,0.33,-0.92,-0.76,0.1,0.62,-0.49,-0.17,-0.49,-0.1,-0.32,-1.51,-0.14,-0.06,0.11,0.23,0.43,-0.1,-0.22,14.01@20.01.01.01.01.01@32.01.01@32.07@34.01.01.01,1526
-0.23,-0.74,-0.3,-0.54,-0.04,-0.58,-0.01407,-0.51,-0.23,-0.49,-0.22,-0.4,-0.04,-0.62,-0.12,-0.3,-0.18,-0.43,-0.32,-0.29,-0.51,-0.29,-0.04,0.12,-0.29,0.18,0.28,0.34,-0.2,0.32,0.11,0.16,-1.43,-0.51,0.45,0.97,0.87,-0.2,-0.64,0.31,0.42,0.28,0.37,-0.69,-0.74,-0.45,-0.23,0.06,-0.18,-0.2,1.24,0.66,0.79,0.07,1.16,0.88,-0.76,-0.92,-0.38,-0.36,-0.76,-0.67,-0.18,-0.01,0.21,-0.3,-0.38,-0.2,-0.07,-0.89,-0.32,-0.86,0.16,0.43,0.62,0.08,0.19,0.6,-0.3,01.01.03.03.01,1527
0.06,-0.4,-0.23,-0.45,-0.09,-0.32,0.19,-0.06,-0.04,-0.17,-0.17,-0.2,-0.25,-0.69,-0.09,-0.09,-0.15,-0.25,-0.06,-0.29,-0.45,-0.62,-0.58,-0.56,-0.36,-0.32,-0.15,-0.04,-0.54,0.24,0.36,-0.32,-0.49,-0.51,-0.27,-0.15,-0.38,-0.34,-0.29,-0.38,-0.17,-0.22,-0.36,0.08,0.45,0.19,0.31,-0.2,0.01,-0.251584,-0.32,-0.43,-0.51,-0.1,-0.43,-0.6,0.55,0.88,0.08,-0.4,-0.18,0.46,-0.25,-0.3,-0.22,-0.18,0.37,-0.27,0.15,0.33,-0.4,-0.56,0.03,-0.12,-0.12,-0.43,0.08,0.79,0.4,14.04@20.09.13,1528
0.25,-0.2,0.01,-0.01,0.07,-0.07,0.08,0.08,0.16,-0.22,-0.36,-0.25,-0.36,-0.34,-0.12,0.18,-0.01,-0.43,1.04,-0.22,0.08,0.24,0.01,-0.42,-0.18,-0.56,-0.6,-0.74,-0.25,-0.56,-0.49,-0.67,-0.03,-0.38,-0.25,-0.54,-0.12,0.21,0.19,-0.27,-0.14,-0.15,0.32,0.63,1.21,1.25,1.63,-0.191583,-0.01,0.01,-0.03,-0.316386,-0.14,-0.2,-0.04,-0.36,-0.04,0.21,-0.01,-0.09,-0.29,-0.62,-0.47,0.32,-0.43,1.16,-0.49,-0.22,0.49,0.54,-0.32,0.16,-0.15,0.08,0.3,0.1,0.34,0.76,0.73,10.01.05.03@11.02.03.01@11.02.03.04@18.02.09@34.11.03.07@41.01.01,1529
-0.18,-0.03,-0.15,0.19,-0.29,-0.23,-0.18,-0.27,-0.040729,-0.2,-0.15,-0.25,-0.27,-0.43,-0.36,-0.14,-0.45,-0.2,0.93,-0.07,0.16,-0.04,-0.42,-0.25,-0.42,-0.15,-1.06,-0.2,-0.01,0.03,0.12,-0.2,0.01,0.1,0.08,-0.47,-0.36,-0.14,-0.01,-0.04,0.1,-0.06,0.11,0.38,0.72,0.43,0.78,-0.06,0.37,0.29,0.42,0.18,0.14,0.23,0.19,-0.12,0.78,1.3,-0.01,-0.17,0.15,-0.43,-0.6,0.1,0.04,0.95,-0.07,-0.22,-0.25,-0.03,-0.03,-0.49,0.25,-0.06,0.1,-0.12,-0.12,1.39,0.66,01.05.25@14.04@20.09.13@43.01.03.09,1530
-0.27,-0.18,-0.03,-0.42,-0.12,-0.14,-0.06,0.58,-0.23,0.06,-0.23,-0.22,-0.3,-0.18,-0.27,0.16,0.01,0.07,-0.190387,-0.38,-0.36,0.29,0.24,-0.22,-0.06,0.06,0.33,-0.12,-0.2,0.1,0.25,0.03,0.06,0.34,-0.1,-0.32,-0.4,-0.18,-0.2,-0.12,-0.06,-0.06,0.04,-0.18,0.31,0.19,0.6,-0.01,0.25,0.23,0.19,-0.04,0.04,0.2,-0.04,-0.34,0.26,0.38,-0.09,0.2,0.37,0.36,-0.04,-0.1,-0.34,0.12,0.16,0.12,-0.36,0.15,0.39,-0.04,0.01,-0.12,0.01,-0.12,0.08,1.04,0.84,01.03.10@01.07.01,1531
0.03,0.01,0.59,0.03,0.06,-0.32,0.28,0.12,0.14,-0.22,0.24,-0.25,-0.01,-0.29,0.11,-0.27,0.36,-0.25,-0.14,-0.76,-0.58,-0.89,-0.47,-0.86,-1,-0.45,-0.29,-0.56,-0.69,0.25,-0.27,-0.38,0.37,0.07,0.14,0.1,0.03,0.15,0.15,0.2,0.18,0.41,0.56,0.91,0.84,0.69,1.18,0.07,1.27,0.83,0.83,0.82,0.53,0.7,-0.04,-0.6,1.24,0.94,-0.04,-0.161025,0.07,-0.15,-0.51,-0.43,0.12,0.37,-0.15,0.01,-0.18,0.12,1.37,-0.3,0.28,0.24,0.71,0.55,0.11,1.48,0.68,01.07.01,1532
0.24,0.12,0.04,-0.110353,-0.36,-0.04,-0.1,0.15,0.44,-0.23,0.12,-0.03,-0.03,-0.15,-0.04,0.28,-0.18,0.06,0.72,-0.07,-0.1,0.26,-0.2,-0.4,-0.34,-0.09,-0.3,-0.47,-0.12,-0.15,-0.18,-0.36,0.53,0.34,0.38,-0.12,-0.07,-0.01,0.08,-0.27,-0.22,0.21,0.06,0.57,0.48,-0.03,0.48,0.5,-0.89,-0.51,0.01,0.06,-0.06,-0.22,1.06,0.54,-0.47,-0.58,-0.3,0.32,0.36,-0.01,-0.23,-0.27,0.23,0.34,0.19,-0.12,0.03,0.33,0.11,0.04,-0.03,-0.09,0.29,0.1,-0.2,1.29,0.5,14.04@20.01.01.01@20.09.13@34.01.01.01,1533
-0.17,-0.1,-0.29,0.14,-0.47,0.11,-0.49,-0.06,0.15,-0.3,0.2,-0.18,0.03,-0.2,-0.29,0.07,-0.27,-0.03,0.06,-0.51,-0.4,-0.47,-0.47,-0.14,0.04,0.16,0.07,0.25,0.41,0.24,0.26,0.15,-0.51,-0.07,-0.3,-0.64,-0.58,-0.38,-0.15,0.31,0.15,-1.18,-0.89,-0.009765,-0.76,-0.34,-0.69,-0.03,-0.4,-0.25,-0.36,-0.49,-0.32,-0.17,-0.14,-0.27,-0.89,-0.29,0.08,-0.23,-0.01,-0.74,-0.81,-0.059656,-0.201937,0.34,0.18,0.03,-0.17,0.76,0.15,0.58,-0.09,0.06,0.52,0.2,0.38,1.3,0.65,12.01.01@16.03.03@42.16,1534
0.07,-0.17,-0.07,-0.22,-0.06,-0.25,-0.03,-0.12,-0.14,-0.12,-0.29,-0.23,-0.04,-0.2,-0.14,-0.32,0.04,0.39,-0.07,-0.58,-0.36,-0.2,0.15,0.2,-0.58,-0.01,-0.18,-0.2,-0.25,-0.17,-0.43,-0.17,0.75,0.79,0.36,0.37,0.41,0.3,0.29,0.03,-0.22,0.44,0.21,-0.42,0.72,0.4,0.34,-0.3,-0.34,-0.38,0.61,0.43,0.15,-0.12,0.41,0.07,0.03,-0.09,-0.42,-1.09,-0.01,-0.12,-0.71,-0.36,-0.18,0.15,-0.49,-0.49,-0.36,0.29,0.2,-0.2,-0.04,-0.000136,0.11,-0.15,-0.25,0.63,-0.2,14.10@20.09.07.27@20.09.13,1535
0.01,-0.14,-0.01,-0.09,-0.1,-0.76,0.25,0.3,0.51,-0.03,0.2,0.16,-0.06,-0.01,0.21,0.04,0.5,-0.15,0.1,0.15,-0.15,0.28,0.23,-0.03,0.15,0.48,0.11,-0.22,0.26,0.12,-0.22,0.07,0.16,0.18,0.26,0.28,0.7,0.77,0.6,0.57,0.36,0.57,0.82,0.44,0.57,0.57,0.85,-0.29,0.4,-0.23,-0.56,-0.89,-0.71,0.71,-0.43,-0.62,0.46,0.07,-0.22,-0.6,-0.45,-0.81,-0.43,-0.38,0.37,0.23,-0.14,-0.42,-0.06,0.26,0.33,-0.2,0.28,-0.25,0.48,0.03,0.19,0.29,-0.3,20.09.07@20.09.13@20.09.16.09.03@20.09.18,1536
0.03,0.25,0.14,0.26,0.04,0.23,-0.49,0.15,0.4,-0.18,1.05,-0.36,0.21,0.01,-0.079458,0.21,-0.07,-0.17,-0.06,-0.47,-0.189547,-0.04,0.08,-0.25,-0.09,0.00995,-0.47,-0.38,-0.04,-0.25,-0.4,-0.2,0.33,0.57,0.32,-0.03,-0.29,0.03,0.19,-0.03,0.12,-0.12,0.31,0.42,0.28,0.25,0.79,0.01,-0.12,-0.43,-0.54,-0.47,-0.42,0.45,-0.15,-0.07,0.31,-0.32,0.07,-0.6,-0.34,-0.67,-0.71,-0.36,-0.14,0.59,-0.27,-0.51,-0.2,0.14,-0.14,-0.22,0.04,0.3,0.55,0.18,0.04,0.5,-0.27,14.07@14.13.01.01@16.01,1537
-0.15,0.44,0.23,0.33,-0.075391,0.29,-0.07,0.43,0.23,-0.09,0.37,0.15,0.15,0.06,-0.03,0.21,0.21,0.2,0.32,-0.223758,0.99,-0.096654,0.04,0.1,0.21,0.04,-0.12,0.06,0.12,0.07,-0.69,0.07,-0.03,0.03,0.16,-0.09,-0.49,0.32,0.1,0.28,0.03276,0.12,0.5,0.52,-0.04,0.07,0.29,0.08,0.23,-0.251584,-0.25,-0.38,-0.29,0.4,-0.49,-0.6,0.12,0.14,-0.4,-0.51,-0.29,-0.45,-0.38,0.1,-0.201937,-0.29,-0.3,-0.18,-0.12,0.44,-0.42,-0.25,0.1,-0.07,0.52,0.11,-0.09,0.52,0.28,01.07@11.02.03.04@42.16,1538
-0.04,-0.23,0.26,0.06,0.15,-0.18,0.11,-0.03,-0.18,-0.18,-0.1,-0.07,0.04,-0.32,-0.27,-0.36,-0.1,-0.15,-0.06,-0.49,-0.45,0.18,0.19,0.16,0.08,0.06,0.16,0.07,0.15,0.26,-0.2,-0.09,0.08,-0.22,-0.22,-0.2,0.14,0.26,0.66,0.62,0.74,0.43,0.44,0.39,0.86,0.68,0.79,-0.47,-0.09,0.07,0.51,0.01,-0.289446,-0.06,-0.09,-0.45,-0.58,0.24,-0.38,-0.23,-0.36,-0.67,-0.49,-0.69,0.12,0.26,0.32,0.06,-0.74,-0.17,0.14,-0.04,-0.15,-0.01,-0.03,-0.187842,0.06,0.6,0.03,12.01.01@42.16,1539
-0.04,0.66,0.03,-0.110353,-0.12,0.14,0.14,0.14,-0.01,-0.22,-0.34,-0.42,0.03,-0.42,-0.1,-0.47,0.04,-0.36,0.03,-0.51,-0.22,-0.096654,-0.3,-0.09366,0.14,0.00995,0.01,-0.29,0.06,-0.17,-0.29,-0.34,0.03,-0.12,0.2,0.19,0.25,0.48,0.65,1,0.81,0.72,0.82,0.14,0.72,0.77,1.32,-0.32,-0.14,-0.69,-0.49,-0.51,-0.47,0.07,-0.25,-0.23,-0.74,-0.86,-0.17,-0.76,0.07,-1.03,-1.03,-0.4,-0.15,0.68,-0.1,-0.64,-0.38,0.21,0.15,-0.49,-0.12,-0.06,-0.03,-0.07,0.04,0.36,0.06,12.01.01@42.16,1540
-0.04,-0.07,-0.06,-0.110353,-0.17,-0.22,0.06,-0.32,-0.23,-0.25,-0.3,-0.12,-0.18,-0.56,-0.27,-0.51,-0.03,-0.25,-0.1,-0.56,-0.14,-0.45,0.11,0.06,-0.01,0.11,0.04,0.29,0.43,0.2,-0.23,0.03,0.1,-0.09,-0.12,-0.14,0.21,0.4,0.86,0.82,0.7,0.52,0.25,0.34,1.2,1,1.21,-0.79,-0.62,-0.49,-0.17,-0.29,-0.29,-0.32,-0.36,-0.43,-0.58,-0.06,-0.45,-0.4,-0.25,-0.97,-0.49,-0.4,-0.29,0.06,-0.3,-0.4,-0.34,0.126945,-0.17,0.14,-0.29,-0.34,-0.18,-0.47,-0.18,0.29,0.52,14.10@16.01@32.01.07,1541
0.21,-0.03,0.19,0.14,-0.04,-0.1,0.18,0.14,0.06,-0.22,-0.23,-0.29,-0.14,-0.2,-0.45,-0.17,0.15,-0.42,0.62,-0.47,-0.32,-0.2,-0.25,-0.34,-0.14,-0.32,-0.25,-0.47,-0.07,-0.3,-0.12,-0.3,0.04,0.26,0.07,-1.56,0.26,0.45,0.84,0.61,0.28,0.41,0.87,1.08,0.93,0.96,1.31,-0.42,-0.51,-0.22,-0.25,-0.34,-0.47,-0.18,0.03,-0.17,-0.56,-0.1,-0.22,-0.22,-0.03,-0.2,-0.54,-0.12,-0.27,0.08,-0.49,-0.47,-0.15,0.4,-0.12,-0.51,-0.1,-0.18,0.06,-0.25,0.4,1.32,0.61,12.01.01@42.16,1542
-0.04,0.25,-0.36,-0.110353,-0.29,0.26,-0.23,0.14,-0.07,-0.09,-0.04,0.04,-0.03,-0.17,-0.51,-0.22,-0.15,-0.18,0.6,-0.04,0.16,0.25,0.12,0.06,-0.06,0.12,-0.2,-0.17,0.01,0.24,-0.12,0.16,-0.32,0.04,0.06,0.01,0.12,0.68,0.81,0.7,0.39,0.45,0.42,1.04,1.74,1.11,1.46,-0.06,-0.86,-0.47,-0.03,0.04,0.21,-0.27,0.78,0.42,-0.67,-0.04,0.14,-0.3,-0.01,-0.14,-0.6,0.32,-0.01,0.69,0.24,-0.18,-0.2,0.2,-0.01,0.16,-0.32,-0.62,0.43,0.21,-0.32,1.63,0.15,01.07@14.10,1543
-0.43,-0.51,-0.49,-0.43,-0.54,-0.32,-0.15,0.2,-0.34,-0.09,-0.69,-0.29,-0.32,-0.3,-0.71,0.06,-0.43,0.45,-0.09,-0.51,-0.12,-0.62,-0.6,-0.4,-0.12,-0.07,-0.04,-0.3,-0.03,0.01,-0.22,-0.2,0.36,0.08,-0.1,0.15,-0.151075,0.15,0.53,0.58,0.5,0.93,0.7,1.24,0.66,0.6,0.93,-0.18,-0.18,-0.23,-0.4,-0.18,-0.27,0.15,0.19,0.11,-0.12,0.15,-0.4,-0.22,0.03,-1.03,-0.29,-0.79,-0.06,0.5,0.29,-0.18,-0.62,0.14,-0.84,-0.12,-0.03,0.18,0.45,0.14,-0.18,1.23,0.71,12.01.01@42.16,1544
-0.4,-0.09,-0.23,-0.42,-0.29,-0.3,-0.29,-0.64,-0.18,0.15,-0.3,-0.56,-0.38,-0.58,-0.56,-0.18,-0.51,-0.29,-0.04,-0.42,0.1,-0.09,-0.76,-0.36,-0.27,0.06,0.07,-0.028997,0.03,0.34,0.36,-0.065573,0.08,0.12,-0.01,-1.18,-0.34,0.1,0.19,0.43,1.68,0.29,0.19,1.57,0.62,0.2,1.12,-0.6,-0.94,-0.69,-0.38,-0.69,-0.6,-0.64,-0.221593,-0.45,-0.79,-0.49,-0.36,0.16,0.01,-0.22,-0.36,-0.79,-0.06,0.3,-0.29,-0.54,-0.14,0.36,-0.89,-0.92,-0.12,-0.22,-0.25,0.04,-0.12,1.05,-0.325852,02.13.03@14.10,1545
0.06,-0.06,0.06,0.45,-0.15,0.11,0.28,-0.082162,0.06,0.72,-0.4,0.33,0.08,-0.03,-0.22,0.15,-0.06,0.33,-0.25,-0.64,0.39,-0.27,-0.58,-0.38,0.01,0.07,0.01,0.1,-0.096529,0.2,0.38,-0.18,-0.01,-0.07,-0.03,0.03,0.12,0.51,0.52,0.78,0.64,0.78,0.7,1.55,0.67,0.58,0.77,-0.03,-0.36,-0.09,-0.71,0.03,-0.29,0.12,0.39,0.39,0.1,0.11,0.86,-0.09,0.16,-0.18,-0.43,-0.27,0.29,0.07,0.24,-0.34,-0.23,0.26,-0.58,0.36,-0.36,-0.32,0.14,0.01,-0.14,0.85,0.06,02.13.03@14.10@42.16,1546
-0.27,-0.27,-0.32,-0.36,-0.51,-0.56,-0.74,-0.43,-0.6,-0.74,-0.4,-0.54,-0.14,-0.4,-0.06,-0.36,-0.92,-1,4.17,1.99,-0.23,-0.47,-1,-1,-1.12,-0.94,-0.94,-0.97,-0.92,-0.67,-0.3,-0.54,-0.47,0.62,0.84,-0.09,-0.04,0.23,1.38,1.47,1.23,1.79,1.6,1.14,2.62,2.32,2.72,-0.01,-0.29,-0.38,0.93,1.18,0.73,0.31,1.61,1.06,-0.34,0.93,0.18,-0.25,-1.09,-0.97,-0.58,-0.15,-0.14,1,-1.18,-1.15,0.11,0.26,0.41,0.5,0.21,-0.4,-0.09,-0.45,-0.18,-0.01,1.29,16.17.09@32.05.01.03.03@32.07,1547
0.01,1.86,0.06,-0.1,-0.04,0.12,0.08,0.34,0.3,-0.15,0.2,-0.2,-0.22,-0.49,0.1,0.01,0.1,-0.27,0.28,-0.38,-0.1,0.23,0.06,-0.14,0.19,-0.12,-0.17,-0.54,0.15,-0.1,-0.38,-0.29,1.33,0.62,1.07,1.22,-0.36,-0.18,-0.06,0.28,0.06,-0.32,-0.09,-0.56,-1.79,-0.38,-0.2,-0.1,0.06,0.1,-0.14,-0.22,-0.49,-0.25,-0.4,-0.34,0.4,0.66,-0.03,-0.62,-0.32,-0.45,-0.38,-0.07,-0.201937,0.52,0.11,-0.15,0.07,0.56,0.28,-0.62,-0.01,-0.15,0.2,-0.12,0.16,0.14,-0.23,10.03.02@14.01@16.01,1548
-0.22,-0.03,-0.2,-0.2,-0.075391,-0.14,-0.04,-0.04,-0.09,-0.1,-0.12,-0.14,0.08,-0.23,-0.2,-0.04,0.23,-0.17,0.36,-0.1,-0.18,0.26,-0.18,-0.15,-0.36,-0.23,-0.06,0.04,0.03,0.12,-0.03,0.08,-0.43,-0.12,-0.25,-0.1,0.01,0.01,0.24,0.01,0.03276,-0.06,-0.01,-0.71,0.37,0.24,0.11,-0.4,-0.42,-0.47,-0.62,-0.06,0.7,-0.27,1.07,0.78,-0.09,0.15,0.07,-0.161025,-0.06,0.23,0.16,0.43,-0.22,0.03,-0.2,0.16,-0.17,0.08,0.64,0.55,-0.42,-0.07,0.07,-0.34,-0.54,0.64,-0.07,01.02.07.01@11.02.03.04.01@30,1549
0.29,0.28,0.29,0.5,0.58,0.04,0.15,-0.082162,-0.18,-0.2,0.01,-0.1,0.08,-0.15,0.31,0.11,-0.12,0.06,-0.67,-0.86,-0.45,-0.3,-0.34,-0.25,-0.15,0.25,0.28,-0.07,-0.64,-0.12,-0.4,-0.36,0.43,0.08,0.93,1.09,0.6,-0.03,0.15,0.75,0.78,0.57,0.01,-1.03,-0.12,-0.1,-0.04,-0.38,-0.36,0.32,1.14,0.9,1,-0.71,0.38,-0.04,-0.56,-0.18,-0.17,0.3,0.16,1.04,0.38,0.57,-0.86,-0.74,-0.23,-0.58,0.04,0.25,0.86,0.67,0.16,0.3,0.76,0.54,0.29,-0.51,-0.69,01.05.02.07@01.05.03@02.19@40.01@42.01,1550
0.2,-0.09,0.11,-0.06,0.29,-0.12,0.56,0.21,0.21,-0.38,0.08,-0.23,0.21,-0.51,0.34,-0.14,0.43,-0.27,0.2,-0.01,-0.06,-0.47,-0.01,-0.09,0.21,0.04,-0.15,-0.03,0.2,0.08,-0.06,0.01,1.2,0.93,0.46,0.04,0.2,0.23,0.2,0.25,-0.09,-0.06,0.15,0.34,-0.47,-0.54,-0.4,-0.25,0.07,-1.22,-0.25,-0.04,-0.15,1.09,0.73,0.59,-0.49,-1.32,0.18,0.5,-0.06,-0.3,0.16,0.08,0.12,-0.54,0.1,-0.03,0.01,-0.32,-0.79,-0.64,0.07,0.1,0.46,0.37,0.41,0.01,-0.84,01.01.06.04.01@01.01.06.05@01.01.06.06.01@01.01.09.02,1551
